n_lane,egress_symbols_per_beat,burstiness,ready_duty,rho_lane,opq_loss_probability,time_merger_loss_probability,loss_ratio_clipped
8,2,0.03000000,0.89000000,0.00750000,1.000000000000e-12,7.236262755402e-03,1000000.0000000000
8,2,0.04000000,0.89000000,0.00750000,1.000000000000e-12,7.542135098816e-03,1000000.0000000000
8,2,0.05000000,0.89000000,0.00750000,1.000000000000e-12,7.863267519683e-03,1000000.0000000000
8,2,0.06000000,0.89000000,0.00750000,1.000000000000e-12,8.200525732066e-03,1000000.0000000000
8,2,0.07000000,0.89000000,0.00750000,1.000000000000e-12,8.554829481603e-03,1000000.0000000000
8,2,0.08000000,0.89000000,0.00750000,1.000000000000e-12,8.927156128241e-03,1000000.0000000000
8,2,0.09000000,0.89000000,0.00750000,1.000000000000e-12,9.318544469793e-03,1000000.0000000000
8,2,0.10000000,0.89000000,0.00750000,1.000000000000e-12,9.730098821318e-03,1000000.0000000000
8,2,0.11000000,0.89000000,0.00750000,1.000000000000e-12,1.016299336598e-02,1000000.0000000000
8,2,0.12000000,0.89000000,0.00750000,1.000000000000e-12,1.061847679368e-02,1000000.0000000000
8,2,0.13000000,0.89000000,0.00750000,1.000000000000e-12,1.109787724418e-02,1000000.0000000000
8,2,0.14000000,0.89000000,0.00750000,1.000000000000e-12,1.160260757216e-02,1000000.0000000000
8,2,0.15000000,0.89000000,0.00750000,1.000000000000e-12,1.213417095184e-02,1000000.0000000000
8,2,0.16000000,0.89000000,0.00750000,1.000000000000e-12,1.269416683916e-02,1000000.0000000000
8,2,0.17000000,0.89000000,0.00750000,1.000000000000e-12,1.328429730965e-02,1000000.0000000000
8,2,0.18000000,0.89000000,0.00750000,1.000000000000e-12,1.390637379017e-02,1000000.0000000000
8,2,0.19000000,0.89000000,0.00750000,1.000000000000e-12,1.456232420217e-02,1000000.0000000000
8,2,0.20000000,0.89000000,0.00750000,1.000000000000e-12,1.525420053404e-02,1000000.0000000000
8,2,0.21000000,0.89000000,0.00750000,1.000000000000e-12,1.598418685864e-02,1000000.0000000000
8,2,0.22000000,0.89000000,0.00750000,1.000000000000e-12,1.675460781151e-02,1000000.0000000000
8,2,0.23000000,0.89000000,0.00750000,1.000000000000e-12,1.756793754300e-02,1000000.0000000000
8,2,0.24000000,0.89000000,0.00750000,1.000000000000e-12,1.842680915574e-02,1000000.0000000000
8,2,0.25000000,0.89000000,0.00750000,1.000000000000e-12,1.933402463558e-02,1000000.0000000000
8,2,0.26000000,0.89000000,0.00750000,1.000000000000e-12,2.029256528089e-02,1000000.0000000000
8,2,0.27000000,0.89000000,0.00750000,1.000000000000e-12,2.130560263042e-02,1000000.0000000000
8,2,0.28000000,0.89000000,0.00750000,1.000000000000e-12,2.237650988447e-02,1000000.0000000000
8,2,0.29000000,0.89000000,0.00750000,1.000000000000e-12,2.350887380782e-02,1000000.0000000000
8,2,0.30000000,0.89000000,0.00750000,1.000000000000e-12,2.470650709470e-02,1000000.0000000000
8,2,0.31000000,0.89000000,0.00750000,1.000000000000e-12,2.597346116734e-02,1000000.0000000000
8,2,0.32000000,0.89000000,0.00750000,1.000000000000e-12,2.731403936854e-02,1000000.0000000000
8,2,0.33000000,0.89000000,0.00750000,1.000000000000e-12,2.873281049634e-02,1000000.0000000000
8,2,0.34000000,0.89000000,0.00750000,1.000000000000e-12,3.023462261475e-02,1000000.0000000000
8,2,0.35000000,0.89000000,0.00750000,1.000000000000e-12,3.182461705772e-02,1000000.0000000000
8,2,0.36000000,0.89000000,0.00750000,1.000000000000e-12,3.350824252544e-02,1000000.0000000000
8,2,0.37000000,0.89000000,0.00750000,1.000000000000e-12,3.529126915089e-02,1000000.0000000000
8,2,0.38000000,0.89000000,0.00750000,1.000000000000e-12,3.717980239169e-02,1000000.0000000000
8,2,0.39000000,0.89000000,0.00750000,1.000000000000e-12,3.918029657668e-02,1000000.0000000000
8,2,0.40000000,0.89000000,0.00750000,1.000000000000e-12,4.129956790893e-02,1000000.0000000000
