9 9
-0.25000000 -0.10000000 0.05000000 0.20000000 0.35000000 0.50000000 0.65000000 0.80000000 0.95000000
0.00500000 0.04187500 0.07875000 0.11562500 0.15250000 0.18937500 0.22625000 0.26312500 0.30000000
1.000000000000e-12 1.000000000000e-12 2.836879432624e-01 5.555555555556e-01 6.703296703297e-01 7.345132743363e-01 7.783251231527e-01 8.089171974522e-01 8.327137546468e-01
1.000000000000e-12 1.000000000000e-12 2.836879432624e-01 5.555555555556e-01 6.703296703297e-01 7.345132743363e-01 7.783251231527e-01 8.089171974522e-01 8.327137546468e-01
1.000000000000e-12 1.000000000000e-12 2.816901408451e-01 5.528846153846e-01 6.715328467153e-01 7.352941176471e-01 7.783251231527e-01 8.093220338983e-01 8.327137546468e-01
1.000000000000e-12 1.000000000000e-12 2.836879432624e-01 5.582524271845e-01 6.703296703297e-01 7.345132743363e-01 7.788697788698e-01 8.089171974522e-01 8.327137546468e-01
1.000000000000e-12 1.000000000000e-12 2.836879432624e-01 5.603864734300e-01 6.739926739927e-01 7.366863905325e-01 7.788697788698e-01 8.106382978723e-01 8.330241187384e-01
1.000000000000e-12 1.000000000000e-12 3.071428571429e-01 5.571428571429e-01 6.727272727273e-01 7.352941176471e-01 7.802469135802e-01 8.106382978723e-01 8.336448598131e-01
1.000000000000e-12 1.000000000000e-12 3.093525179856e-01 5.645933014354e-01 6.741573033708e-01 7.359050445104e-01 7.783251231527e-01 8.109243697479e-01 8.333333333333e-01
1.000000000000e-12 5.365853658537e-01 5.365853658537e-01 5.609756097561e-01 6.515679442509e-01 7.347560975610e-01 7.804878048780e-01 8.089430894309e-01 8.330206378987e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12
