9 9
-0.25000000 -0.10000000 0.05000000 0.20000000 0.35000000 0.50000000 0.65000000 0.80000000 0.95000000
0.00500000 0.04187500 0.07875000 0.11562500 0.15250000 0.18937500 0.22625000 0.26312500 0.30000000
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 2.017673048601e-01 3.551171393342e-01 4.655355249205e-01 5.488372093023e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 2.017673048601e-01 3.551171393342e-01 4.655355249205e-01 5.488372093023e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 2.011790714812e-01 3.547193090685e-01 4.650053022269e-01 5.485820548582e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 2.019159911570e-01 3.545006165228e-01 4.650053022269e-01 5.486272684970e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.997052321297e-01 3.543209876543e-01 4.650053022269e-01 5.483271375465e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 2.022058823529e-01 3.549382716049e-01 4.656084656085e-01 5.488372093023e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 2.038263428992e-01 3.548585485855e-01 4.662413609782e-01 5.486272684970e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 2.128603104213e-01 3.621951219512e-01 4.681866383881e-01 5.506566604128e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 6.644736842105e-01 6.644736842105e-01 6.646942800789e-01 6.646942800789e-01 6.646942800789e-01 6.647677475898e-01
