9 9
-0.25000000 -0.10000000 0.05000000 0.20000000 0.35000000 0.50000000 0.65000000 0.80000000 0.95000000
0.00500000 0.04187500 0.07875000 0.11562500 0.15250000 0.18937500 0.22625000 0.26312500 0.30000000
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.325478645066e-02 1.972872996301e-01 3.297985153765e-01 4.297674418605e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.325478645066e-02 1.972872996301e-01 3.297985153765e-01 4.297674418605e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.325478645066e-02 1.972872996301e-01 3.297985153765e-01 4.297674418605e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.470588235294e-02 1.972872996301e-01 3.294491525424e-01 4.293680297398e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.327433628319e-02 1.975308641975e-01 3.294491525424e-01 4.293680297398e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.764705882353e-02 1.987654320988e-01 3.301587301587e-01 4.297674418605e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.928783382789e-02 1.992619926199e-01 3.304994686504e-01 4.303086997194e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 3.506097560976e-02 2.085365853659e-01 3.435843054083e-01 4.277673545966e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 6.644736842105e-01 6.644736842105e-01 6.644736842105e-01 6.644736842105e-01
