8
0.10000000 0.15000000 0.18000000 0.19000000 0.20000000 0.22000000 0.25000000 0.30000000
0.000000000000e+00 0.000000000000e+00 4.687500000000e-02 9.375000000000e-02 1.406250000000e-01 2.187500000000e-01 2.968750000000e-01 4.062500000000e-01
1.981424148607e-01 1.585139318885e-01 1.800000000000e-01
