8
10.00000000 15.00000000 20.00000000 30.00000000 35.00000000 40.00000000 50.00000000 60.00000000
1.907673494344e-01 1.783980582524e-01 2.124547647768e-01 2.398208469055e-01 2.768490153173e-01 2.740359118115e-01 2.901972872996e-01 5.189422832443e-01
1.870987465607e-01 1.858818770227e-01 1.723462002413e-01 2.270969055375e-01 2.734354485777e-01 3.062353208576e-01 3.394574599260e-01 4.629544876684e-01
