121 121
-1.00000000 -0.98333333 -0.96666667 -0.95000000 -0.93333333 -0.91666667 -0.90000000 -0.88333333 -0.86666667 -0.85000000 -0.83333333 -0.81666667 -0.80000000 -0.78333333 -0.76666667 -0.75000000 -0.73333333 -0.71666667 -0.70000000 -0.68333333 -0.66666667 -0.65000000 -0.63333333 -0.61666667 -0.60000000 -0.58333333 -0.56666667 -0.55000000 -0.53333333 -0.51666667 -0.50000000 -0.48333333 -0.46666667 -0.45000000 -0.43333333 -0.41666667 -0.40000000 -0.38333333 -0.36666667 -0.35000000 -0.33333333 -0.31666667 -0.30000000 -0.28333333 -0.26666667 -0.25000000 -0.23333333 -0.21666667 -0.20000000 -0.18333333 -0.16666667 -0.15000000 -0.13333333 -0.11666667 -0.10000000 -0.08333333 -0.06666667 -0.05000000 -0.03333333 -0.01666667 0.00000000 0.01666667 0.03333333 0.05000000 0.06666667 0.08333333 0.10000000 0.11666667 0.13333333 0.15000000 0.16666667 0.18333333 0.20000000 0.21666667 0.23333333 0.25000000 0.26666667 0.28333333 0.30000000 0.31666667 0.33333333 0.35000000 0.36666667 0.38333333 0.40000000 0.41666667 0.43333333 0.45000000 0.46666667 0.48333333 0.50000000 0.51666667 0.53333333 0.55000000 0.56666667 0.58333333 0.60000000 0.61666667 0.63333333 0.65000000 0.66666667 0.68333333 0.70000000 0.71666667 0.73333333 0.75000000 0.76666667 0.78333333 0.80000000 0.81666667 0.83333333 0.85000000 0.86666667 0.88333333 0.90000000 0.91666667 0.93333333 0.95000000 0.96666667 0.98333333 1.00000000
0.00000000 0.00833333 0.01666667 0.02500000 0.03333333 0.04166667 0.05000000 0.05833333 0.06666667 0.07500000 0.08333333 0.09166667 0.10000000 0.10833333 0.11666667 0.12500000 0.13333333 0.14166667 0.15000000 0.15833333 0.16666667 0.17500000 0.18333333 0.19166667 0.20000000 0.20833333 0.21666667 0.22500000 0.23333333 0.24166667 0.25000000 0.25833333 0.26666667 0.27500000 0.28333333 0.29166667 0.30000000 0.30833333 0.31666667 0.32500000 0.33333333 0.34166667 0.35000000 0.35833333 0.36666667 0.37500000 0.38333333 0.39166667 0.40000000 0.40833333 0.41666667 0.42500000 0.43333333 0.44166667 0.45000000 0.45833333 0.46666667 0.47500000 0.48333333 0.49166667 0.50000000 0.50833333 0.51666667 0.52500000 0.53333333 0.54166667 0.55000000 0.55833333 0.56666667 0.57500000 0.58333333 0.59166667 0.60000000 0.60833333 0.61666667 0.62500000 0.63333333 0.64166667 0.65000000 0.65833333 0.66666667 0.67500000 0.68333333 0.69166667 0.70000000 0.70833333 0.71666667 0.72500000 0.73333333 0.74166667 0.75000000 0.75833333 0.76666667 0.77500000 0.78333333 0.79166667 0.80000000 0.80833333 0.81666667 0.82500000 0.83333333 0.84166667 0.85000000 0.85833333 0.86666667 0.87500000 0.88333333 0.89166667 0.90000000 0.90833333 0.91666667 0.92500000 0.93333333 0.94166667 0.95000000 0.95833333 0.96666667 0.97500000 0.98333333 0.99166667 1.00000000
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.719415690935e-08 3.576667522369e-02 1.161165235169e-01 1.841075601695e-01 2.423855915859e-01 2.928932188135e-01 3.370873926377e-01 3.760822518943e-01 4.107443490113e-01 4.417578043265e-01 4.696699141102e-01 4.949237277240e-01 5.178817401001e-01 5.388434035740e-01 5.580582617585e-01 5.757359312881e-01 5.920537800847e-01 6.071628993409e-01 6.211927957930e-01 6.342551131794e-01 6.464466094068e-01 6.578515574904e-01 6.685436963189e-01 6.785878267334e-01 6.880411259472e-01 6.969542366344e-01 7.053721745057e-01 7.133350887082e-01 7.208789021632e-01 7.280358533898e-01 7.348349570551e-01 7.413023971269e-01 7.474618638620e-01 7.533348437721e-01 7.589408700501e-01 7.642977396045e-01 7.694217017870e-01 7.743276230256e-01 7.790291308792e-01 7.835387404531e-01 7.878679656441e-01 7.920274172981e-01 7.960268900424e-01 7.998754392868e-01 8.035814496704e-01 8.071526960401e-01 8.105963978965e-01 8.139192681088e-01 8.171275565897e-01 8.202270895289e-01 8.232233047034e-01 8.261212833148e-01 8.289257787452e-01 8.316412425746e-01 8.342718481594e-01 8.368215120339e-01 8.392939133667e-01 8.416925116747e-01 8.440205629736e-01 8.462811345247e-01 8.484771183172e-01 8.506112434113e-01 8.526860872528e-01 8.547040860576e-01 8.566675443541e-01 8.585786437627e-01 8.604394510816e-01 8.622519257429e-01 8.640179266949e-01 8.657392187621e-01 8.674174785275e-01 8.690542997803e-01 8.706511985635e-01 8.722096178579e-01 8.737309319310e-01 8.752164503789e-01 8.766674218861e-01 8.780850377265e-01 8.794704350250e-01 8.808246998000e-01 8.821488698023e-01 8.834439371670e-01 8.847108508935e-01 8.859505191635e-01 8.871638115128e-01 8.883515608653e-01 8.895145654396e-01 8.906535905382e-01 8.917693702266e-01 8.928626089111e-01 8.939339828221e-01 8.949841414079e-01 8.960137086490e-01 8.970232842932e-01 8.980134450212e-01 8.989847455447e-01 8.999377196435e-01 9.008728811421e-01 9.017907248352e-01 9.026917273597e-01 9.035763480200e-01 9.044450295694e-01 9.052981989483e-01 9.061362679841e-01 9.069596340545e-01 9.077686807148e-01 9.085637782949e-01 9.093452844632e-01 9.101135447644e-01 9.108688931277e-01 9.116116523517e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.733956131750e-08 3.580069317899e-02 1.161477302348e-01 1.841363663706e-01 2.424123402013e-01 2.929181841878e-01 3.371107976761e-01 3.761042801657e-01 4.107651534899e-01 4.417775138325e-01 4.696886381409e-01 4.949415601342e-01 5.178987619463e-01 5.388596853399e-01 5.580738651174e-01 5.757509105127e-01 5.920681831853e-01 6.071767689932e-01 6.212061701006e-01 6.342680263041e-01 6.464590920939e-01 6.578636375102e-01 6.685553988380e-01 6.785991746308e-01 6.880521400829e-01 6.969649360805e-01 7.053825767449e-01 7.133452098059e-01 7.208887569163e-01 7.280454554569e-01 7.348443190705e-01 7.413115308004e-01 7.474707800671e-01 7.533435526237e-01 7.589493809731e-01 7.643060613960e-01 7.694298426699e-01 7.743355906982e-01 7.790369325587e-01 7.835463829146e-01 7.878754552563e-01 7.920347600553e-01 7.960340915926e-01 7.998825049588e-01 8.035883844966e-01 8.071595047785e-01 8.106030850503e-01 8.139258379441e-01 8.171340131520e-01 8.202334366579e-01 8.232295460470e-01 8.261274223413e-01 8.289318187551e-01 8.316471867114e-01 8.342776994190e-01 8.368272732741e-01 8.392995873154e-01 8.416981009376e-01 8.440260700414e-01 8.462865617800e-01 8.484824680402e-01 8.506165177862e-01 8.526912883725e-01 8.547092159290e-01 8.566726049029e-01 8.585836368375e-01 8.604443784581e-01 8.622567891275e-01 8.640227277284e-01 8.657439590231e-01 8.674221595352e-01 8.690589229977e-01 8.706557654003e-01 8.722141296725e-01 8.737353900336e-01 8.752208560331e-01 8.766717763118e-01 8.780893421014e-01 8.794746904866e-01 8.808289074473e-01 8.821530306979e-01 8.834480523387e-01 8.847149213350e-01 8.859545458368e-01 8.871677953491e-01 8.883555027665e-01 8.895184662793e-01 8.906574511630e-01 8.917731914574e-01 8.928663915436e-01 8.939377276282e-01 8.949878491368e-01 8.960173800276e-01 8.970269200274e-01 8.980170457964e-01 8.989883120268e-01 8.999412524794e-01 9.008763809609e-01 9.017941922483e-01 9.026951629616e-01 9.035797523892e-01 9.044484032686e-01 9.053015425251e-01 9.061395819719e-01 9.069629189721e-01 9.077719370680e-01 9.085670065760e-01 9.093484851523e-01 9.101167183290e-01 9.108720400237e-01 9.116147730235e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.779328672817e-08 3.590504190095e-02 1.162434544396e-01 1.842247271750e-01 2.424943895197e-01 2.929947635517e-01 3.371825908297e-01 3.761718501927e-01 4.108289696264e-01 4.418379712250e-01 4.697460726638e-01 4.949962596798e-01 5.179509751489e-01 5.389096284033e-01 5.581217272198e-01 5.757968581310e-01 5.921123635875e-01 6.072193130843e-01 6.212471947598e-01 6.343076363199e-01 6.464973817759e-01 6.579006920411e-01 6.685912954149e-01 6.786339834326e-01 6.880859250963e-01 6.969977558079e-01 7.054144848132e-01 7.133762554939e-01 7.209189856125e-01 7.280749090583e-01 7.348730363319e-01 7.413395476409e-01 7.474981298399e-01 7.533702663553e-01 7.589754875744e-01 7.643315878506e-01 7.694548142016e-01 7.743600309207e-01 7.790608636099e-01 7.835698255770e-01 7.878984290655e-01 7.920572833976e-01 7.960561817937e-01 7.999041783637e-01 8.036096565421e-01 8.071803900596e-01 8.106235973799e-01 8.139459904084e-01 8.171538181599e-01 8.202529059877e-01 8.232486908879e-01 8.261462533324e-01 8.289503460206e-01 8.316654198932e-01 8.342956477074e-01 8.368449454350e-01 8.393169917163e-01 8.417152455713e-01 8.440429625482e-01 8.463032094678e-01 8.484988779039e-01 8.506326965250e-01 8.527072424066e-01 8.547249514147e-01 8.566881277469e-01 8.585989527103e-01 8.604594928063e-01 8.622717071854e-01 8.640374545292e-01 8.657584994085e-01 8.674365181659e-01 8.690731043614e-01 8.706697738204e-01 8.722279693166e-01 8.737490649199e-01 8.752343700385e-01 8.766851331776e-01 8.781025454399e-01 8.794877437872e-01 8.808418140817e-01 8.821657939253e-01 8.834606753107e-01 8.847274071008e-01 8.859668973470e-01 8.871800154604e-01 8.883675942450e-01 8.895304318050e-01 8.906692933327e-01 8.917849127885e-01 8.928779944776e-01 8.939492145328e-01 8.949992223097e-01 8.960286416987e-01 8.970380723619e-01 8.980280908969e-01 8.989992519360e-01 8.999520891819e-01 9.008871163857e-01 9.018048282710e-01 9.027057014062e-01 9.035901950298e-01 9.044587518313e-01 9.053117986900e-01 9.061497473741e-01 9.069729952042e-01 9.077819256806e-01 9.085769090800e-01 9.093583030195e-01 9.101264529939e-01 9.108816928846e-01 9.116243454439e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.859579454564e-08 3.608326174506e-02 1.164069403068e-01 1.843756372063e-01 2.426345202630e-01 2.931255522454e-01 3.373052052301e-01 3.762872519813e-01 4.109379602045e-01 4.419412254569e-01 4.698441641841e-01 4.950896801753e-01 5.180401492583e-01 5.389949253775e-01 5.582034701534e-01 5.758753313473e-01 5.921878186031e-01 6.072919734697e-01 6.213172601315e-01 6.343752856442e-01 6.465627761227e-01 6.579639768930e-01 6.686526026151e-01 6.786934328389e-01 6.881436259906e-01 6.970538081052e-01 7.054689801023e-01 7.134292779373e-01 7.209706127285e-01 7.281252124021e-01 7.349220820920e-01 7.413873971630e-01 7.475448400877e-01 7.534158903182e-01 7.590200746291e-01 7.643751840818e-01 7.694974626888e-01 7.744017719932e-01 7.791017350767e-01 7.836098629323e-01 7.879376656736e-01 7.920957506604e-01 7.960939093016e-01 7.999411940317e-01 8.036459867348e-01 8.072160597033e-01 8.106586300657e-01 8.139804084856e-01 8.171876428221e-01 8.202861573505e-01 8.232813880614e-01 8.261784144866e-01 8.289819884465e-01 8.316965600584e-01 8.343263013075e-01 8.368751274413e-01 8.393467164194e-01 8.417445266221e-01 8.440718129953e-01 8.463316417925e-01 8.485269040526e-01 8.506603279392e-01 8.527344900511e-01 8.547518258039e-01 8.567146389687e-01 8.586251104491e-01 8.604853063642e-01 8.622971855023e-01 8.640626062011e-01 8.657833327049e-01 8.674610410460e-01 8.690973244899e-01 8.706936985815e-01 8.722516058275e-01 8.737724200438e-01 8.752574503963e-01 8.767079451591e-01 8.781250952147e-01 8.795100373146e-01 8.808638571200e-01 8.821875920410e-01 8.834822338866e-01 8.847487313444e-01 8.859879922977e-01 8.872008859966e-01 8.883882450914e-01 8.895508675384e-01 8.906895183885e-01 8.918049314662e-01 8.928978109462e-01 8.939688328369e-01 8.950186463731e-01 8.960478753302e-01 8.970571192591e-01 8.980469546508e-01 8.990179360350e-01 8.999705970159e-01 9.009054512494e-01 9.018229933674e-01 9.027236998503e-01 9.036080298516e-01 9.044764259791e-01 9.053293150329e-01 9.061671087052e-01 9.069902042428e-01 9.077989850755e-01 9.085938214111e-01 9.093750708007e-01 9.101430786752e-01 9.108981788545e-01 9.116406940307e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.981102146377e-08 3.633902541720e-02 1.166415508732e-01 1.845922008060e-01 2.428356150342e-01 2.933132406986e-01 3.374811631549e-01 3.764528594399e-01 4.110943672488e-01 4.420894005515e-01 4.699849305239e-01 4.952237433561e-01 5.181681186581e-01 5.391173308904e-01 5.583207754366e-01 5.759879444191e-01 5.922961004030e-01 6.073962448325e-01 6.214178075171e-01 6.344723658786e-01 6.466566203493e-01 6.580547938864e-01 6.687405815774e-01 6.787787457721e-01 6.882264297200e-01 6.971342460137e-01 7.055471836244e-01 7.135053678507e-01 7.210447002758e-01 7.281974002687e-01 7.349924652620e-01 7.414560636702e-01 7.476118716781e-01 7.534813630344e-01 7.590840593290e-01 7.644377468995e-01 7.695586654452e-01 7.744616725634e-01 7.791603877183e-01 7.836673185812e-01 7.879939722096e-01 7.921509531466e-01 7.961480502015e-01 7.999943134053e-01 8.036981224163e-01 8.072672474632e-01 8.107089037586e-01 8.140298001839e-01 8.172361829393e-01 8.203338747539e-01 8.233283101746e-01 8.262245673849e-01 8.290273969432e-01 8.317412477854e-01 8.343702907887e-01 8.369184401612e-01 8.393893728860e-01 8.417865464250e-01 8.441132148600e-01 8.463724436301e-01 8.485671230068e-01 8.506999804293e-01 8.527735918122e-01 8.547903919243e-01 8.567526839254e-01 8.586626481397e-01 8.605223501379e-01 8.623337481880e-01 8.640987001343e-01 8.658189697529e-01 8.674962326310e-01 8.691320816108e-01 8.707280318351e-01 8.722855254274e-01 8.738059358390e-01 8.752905718879e-01 8.767406815172e-01 8.781574552929e-01 8.795420296646e-01 8.808954900054e-01 8.822188734497e-01 8.835131715437e-01 8.847793327226e-01 8.860182646288e-01 8.872308362817e-01 8.884178801103e-01 8.895801938592e-01 8.907185423761e-01 8.918336592906e-01 8.929262485907e-01 8.939969861048e-01 8.950465208958e-01 8.960754765733e-01 8.970844525290e-01 8.980740251008e-01 8.990447486712e-01 8.999971567026e-01 9.009317627148e-01 9.018490612081e-01 9.027495285365e-01 9.036336237316e-01 9.045017892836e-01 9.053544518792e-01 9.061920231016e-01 9.070149000919e-01 9.078234661781e-01 9.086180914696e-01 9.093991334229e-01 9.101669373769e-01 9.109218370629e-01 9.116641550873e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 2.153471351493e-08 3.667613951069e-02 1.169507695512e-01 1.848776334319e-01 2.431006596153e-01 2.935606156410e-01 3.377130771634e-01 3.766711314479e-01 4.113005130341e-01 4.422846965586e-01 4.701704617307e-01 4.954004397435e-01 5.183367833916e-01 5.392786623745e-01 5.584753847756e-01 5.761363693846e-01 5.924388167159e-01 6.075336753561e-01 6.215503298077e-01 6.346003184350e-01 6.467803078205e-01 6.581744914392e-01 6.688565385817e-01 6.788911889277e-01 6.883355657240e-01 6.972402638461e-01 7.056502565171e-01 7.136056549896e-01 7.211423482793e-01 7.282925444773e-01 7.350852308654e-01 7.415465666979e-01 7.477002198718e-01 7.535676566189e-01 7.591683916958e-01 7.645202052137e-01 7.696393311873e-01 7.745406220131e-01 7.792376923878e-01 7.837430456044e-01 7.880681846923e-01 7.922237104826e-01 7.962194083580e-01 8.000643251814e-01 8.037668376781e-01 8.073347133566e-01 8.107751649038e-01 8.140948988529e-01 8.173001592175e-01 8.203967666884e-01 8.233901539103e-01 8.262853972888e-01 8.290872457196e-01 8.318001465812e-01 8.344282692908e-01 8.369755266864e-01 8.394455944638e-01 8.418419288748e-01 8.441677828620e-01 8.464262207915e-01 8.486201319230e-01 8.507522427411e-01 8.528251282585e-01 8.548412223920e-01 8.568028274948e-01 8.587121231282e-01 8.605711741397e-01 8.623819381119e-01 8.641462722386e-01 8.658659396787e-01 8.675426154326e-01 8.691778917854e-01 8.707732833489e-01 8.723302317423e-01 8.738501099359e-01 8.753342262896e-01 8.767838283094e-01 8.782001061450e-01 8.795841958479e-01 8.809371824114e-01 8.822601026068e-01 8.835539476331e-01 8.848196655936e-01 8.860581638131e-01 8.872703110066e-01 8.884569393117e-01 8.896188461939e-01 8.907567962331e-01 8.918715228022e-01 8.929637296426e-01 8.940340923462e-01 8.950832597487e-01 8.961118552413e-01 8.971204780060e-01 8.981097041790e-01 8.990800879487e-01 9.000321625907e-01 9.009664414450e-01 9.018834188390e-01 9.027835709598e-01 9.036673566784e-01 9.045352183299e-01 9.053875824519e-01 9.062248604833e-01 9.070474494265e-01 9.078557324749e-01 9.086500796088e-01 9.094308481591e-01 9.101983833442e-01 9.109530187782e-01 9.116950769551e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 2.390734434017e-08 3.709854546008e-02 1.173382013315e-01 1.852352627675e-01 2.434327439984e-01 2.938705610652e-01 3.380036509986e-01 3.769446127046e-01 4.115588008877e-01 4.425293903146e-01 4.704029207989e-01 4.956218293323e-01 5.185481098172e-01 5.394808006947e-01 5.586691006658e-01 5.763223366391e-01 5.926176313838e-01 6.077058672584e-01 6.217163719992e-01 6.347606350337e-01 6.469352805326e-01 6.583244650316e-01 6.690018254993e-01 6.790320732115e-01 6.884723063523e-01 6.973730975994e-01 7.057794004438e-01 7.137313085400e-01 7.212646951573e-01 7.284117542559e-01 7.352014603994e-01 7.416599613653e-01 7.478109146661e-01 7.536757771158e-01 7.592740549086e-01 7.646235203551e-01 7.697404003473e-01 7.746395407655e-01 7.793345503329e-01 7.838379268567e-01 7.881611683196e-01 7.923148709015e-01 7.963088156919e-01 8.001520455845e-01 8.038529336292e-01 8.074192439269e-01 8.108581859996e-01 8.141764634382e-01 8.173803175169e-01 8.204755663725e-01 8.234676402663e-01 8.263616133767e-01 8.291622325158e-01 8.318739431108e-01 8.345009127496e-01 8.370470525535e-01 8.395160366057e-01 8.419113196415e-01 8.442361531761e-01 8.464936002315e-01 8.486865487997e-01 8.508177241687e-01 8.528897002219e-01 8.549049098079e-01 8.568656542700e-01 8.587741122130e-01 8.606323475787e-01 8.624423170906e-01 8.642058771279e-01 8.659247900757e-01 8.676007301997e-01 8.692352890862e-01 8.708299806827e-01 8.723862459757e-01 8.739054573331e-01 8.753889225410e-01 8.768378885579e-01 8.782535450112e-01 8.796370274543e-01 8.809894204043e-01 8.823117601776e-01 8.836050375382e-01 8.848702001737e-01 8.861081550105e-01 8.873197703827e-01 8.885058780629e-01 8.896672751665e-01 8.908047259379e-01 8.919189634284e-01 8.930106910705e-01 8.940805841597e-01 8.951292912473e-01 8.961574354507e-01 8.971656156891e-01 8.981544078460e-01 8.991243658664e-01 9.000760227922e-01 9.010098917381e-01 9.019264668146e-01 9.028262239998e-01 9.037096219634e-01 9.045771028466e-01 9.054290929998e-01 9.062660036812e-01 9.070882317191e-01 9.078961601389e-01 9.086901587585e-01 9.094705847519e-01 9.102377831862e-01 9.109920875292e-01 9.117338201331e-01
1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 1.000000000000e-12 2.713417681819e-08 3.761031988051e-02 1.178075736317e-01 1.856685295062e-01 2.438350631129e-01 2.942460589054e-01 3.383556802238e-01 3.772759343283e-01 4.118717157545e-01 4.428258359779e-01 4.706845441790e-01 4.958900420753e-01 5.188041310719e-01 5.397256905905e-01 5.589037868159e-01 5.765476353432e-01 5.928342647531e-01 6.079144771697e-01 6.219175315565e-01 6.349548580545e-01 6.471230294527e-01 6.585061575349e-01 6.691778401119e-01 6.792027540479e-01 6.886379671641e-01 6.975340252452e-01 7.059358578773e-01 7.138835373941e-01 7.214129179890e-01 7.285561765021e-01 7.353422720895e-01 7.417973386239e-01 7.479450210376e-01 7.538067647345e-01 7.594020655359e-01 7.647486863018e-01 7.698628452952e-01 7.747593805017e-01 7.794518934079e-01 7.839528751751e-01 7.882738176716e-01 7.924253114428e-01 7.964171323765e-01 8.002583185581e-01 8.039572385848e-01 8.075216524287e-01 8.109587657783e-01 8.142752786593e-01 8.174774290273e-01 8.205710319251e-01 8.235615147264e-01 8.264539489112e-01 8.292530787674e-01 8.319633473584e-01 8.345889200560e-01 8.371337059012e-01 8.396013770239e-01 8.419953863221e-01 8.443189835821e-01 8.465752301968e-01 8.487670126226e-01 8.508970546983e-01 8.529679289386e-01 8.549820668984e-01 8.569417686970e-01 8.588492117811e-01 8.607064589945e-01 8.625154660205e-01 8.642780882510e-01 8.659960871339e-01 8.676711360448e-01 8.693048257232e-01 8.708986693120e-01 8.724541070311e-01 8.739725105188e-01 8.754551868656e-01 8.769033823672e-01 8.783182860182e-01 8.797010327680e-01 8.810527065570e-01 8.823743431509e-01 8.836669327866e-01 8.849314226476e-01 8.861687191783e-01 8.873796902508e-01 8.885651671956e-01 8.897259467039e-01 8.908627926142e-01 8.919764375876e-01 8.930675846826e-01 8.941369088358e-01 8.951850582533e-01 8.962126557214e-01 8.972202998406e-01 8.982085661883e-01 8.991780084150e-01 9.001291592790e-01 9.010625316223e-01 9.019786192924e-01 9.028778980145e-01 9.037608262144e-01 9.046278457980e-01 9.054793828891e-01 9.063158485273e-01 9.071376393296e-01 9.079451381181e-01 9.087387145136e-01 9.095187255007e-01 9.102855159626e-01 9.110394191898e-01 9.117807573632e-01
