implementation,n_lane,egress_symbols_per_beat,ready_duty,burstiness,scv,mean_generation_batch_hits,rho_lane,cycles,warmup_cycles,effective_capacity,offered_transactions,delivered_transactions,dropped_transactions,mean_occupancy,max_occupancy,loss_probability
opq,4,8,1.0,0.46666666666666656,7.562499999999996,4.281249999999998,0.23333333333333334,8192,1024,2048,6688,6688,0,0.0,0,1e-12
opq,4,8,1.0,0.5,9.0,5.0,0.23333333333333334,8192,1024,2048,6690,6690,0,0.0,0,1e-12
opq,4,8,1.0,0.5333333333333332,10.795918367346932,5.897959183673466,0.23333333333333334,8192,1024,2048,6688,6688,0,0.0,0,1e-12
opq,4,8,1.0,0.5666666666666667,13.071005917159763,7.035502958579881,0.23333333333333334,8192,1024,2048,6691,6691,0,0.0,0,1e-12
opq,4,8,1.0,0.6000000000000001,16.000000000000007,8.500000000000004,0.23333333333333334,8192,1024,2048,6689,6689,0,0.05482700892857143,1,1e-12
opq,4,8,1.0,0.6333333333333333,19.842975206611566,10.421487603305783,0.23333333333333334,8192,1024,2048,6690,6690,0,0.216796875,3,1e-12
opq,4,8,1.0,0.6666666666666667,25.000000000000018,13.000000000000009,0.23333333333333334,8192,1024,2048,6695,6695,0,0.35923549107142855,5,1e-12
opq,4,8,1.0,0.7,32.11111111111111,16.555555555555554,0.23333333333333334,8192,1024,2048,6689,6689,0,0.513671875,9,1e-12
opq,4,8,1.0,0.7333333333333334,42.25000000000002,21.62500000000001,0.23333333333333334,8192,1024,2048,6682,6682,0,0.8297991071428571,14,1e-12
opq,4,8,1.0,0.7666666666666666,57.326530612244866,29.163265306122433,0.23333333333333334,8192,1024,2048,6707,6707,0,1.2668805803571428,22,1e-12
opq,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.23333333333333334,8192,1024,2048,6683,6683,0,1.9328962053571428,33,1e-12
opq,4,8,1.0,0.8333333333333333,120.99999999999989,60.99999999999994,0.23333333333333334,8192,1024,2048,6710,6710,0,3.115234375,53,1e-12
opq,4,8,1.0,0.8666666666666667,196.0000000000001,98.50000000000006,0.23333333333333334,8192,1024,2048,6698,6698,0,5.293526785714286,91,1e-12
opq,4,8,1.0,0.8999999999999999,360.9999999999993,180.99999999999966,0.23333333333333334,8192,1024,2048,6697,6697,0,10.106863839285714,173,1e-12
opq,4,8,1.0,0.9333333333333333,841.0000000000005,421.0000000000002,0.23333333333333334,8192,1024,2048,6736,6736,0,24.258928571428573,413,1e-12
opq,4,8,1.0,0.9666666666666666,1000.0,500.5,0.23333333333333334,8192,1024,2048,7007,7007,0,30.091796875,493,1e-12
opq,4,8,1.0,1.0,1000.0,500.5,0.23333333333333334,8192,1024,2048,7007,7007,0,30.091796875,493,1e-12
opq,4,8,1.0,-1.0,0.0,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.9666666666666667,0.00028727377190462496,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.9333333333333333,0.0011890606420927462,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.9,0.002770083102493074,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.8666666666666667,0.0051020408163265285,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.8333333333333334,0.00826446280991735,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.8,0.012345679012345671,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.7666666666666666,0.01744393022427911,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.7333333333333334,0.023668639053254423,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.7,0.03114186851211074,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.6666666666666667,0.03999999999999998,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.6333333333333333,0.050395668471470235,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.6,0.0625,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.5666666666666667,0.07650520597555456,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.5333333333333333,0.09262759924385634,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.5,0.1111111111111111,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.4666666666666667,0.13223140495867766,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.43333333333333335,0.1563007030827474,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.4,0.18367346938775514,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.3666666666666667,0.2147531231409875,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.33333333333333337,0.24999999999999994,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.30000000000000004,0.28994082840236685,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.2666666666666667,0.33518005540166207,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.2333333333333334,0.3864134404674944,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.19999999999999996,0.44444444444444453,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.16666666666666663,0.5102040816326533,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.1333333333333333,0.5847750865051904,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.09999999999999998,0.6694214876033057,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.06666666666666665,0.765625,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,-0.033333333333333326,0.8751300728407911,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,0.0,1.0,1.0,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,0.033333333333333215,1.142687277051129,1.0713436385255646,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,0.06666666666666665,1.3061224489795917,1.1530612244897958,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,0.10000000000000009,1.493827160493828,1.246913580246914,0.25,8192,1024,2048,7167,7167,0,0.0,0,1e-12
opq,4,8,1.0,0.1333333333333333,1.7100591715976332,1.3550295857988166,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,0.16666666666666674,1.9600000000000004,1.4800000000000002,0.25,8192,1024,2048,7169,7169,0,0.0,0,1e-12
opq,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.25,8192,1024,2048,7168,7168,0,0.0,0,1e-12
opq,4,8,1.0,0.2333333333333334,2.5879017013232524,1.7939508506616262,0.25,8192,1024,2048,7169,7169,0,0.0,0,1e-12
opq,4,8,1.0,0.2666666666666666,2.9834710743801645,1.9917355371900822,0.25,8192,1024,2048,7167,7167,0,0.0,0,1e-12
opq,4,8,1.0,0.30000000000000004,3.4489795918367356,2.224489795918368,0.25,8192,1024,2048,7167,7167,0,0.0,0,1e-12
opq,4,8,1.0,0.33333333333333326,3.999999999999999,2.4999999999999996,0.25,8192,1024,2048,7167,7167,0,0.0,0,1e-12
opq,4,8,1.0,0.3666666666666667,4.656509695290859,2.8282548476454297,0.25,8192,1024,2048,7167,7167,0,0.0,0,1e-12
opq,4,8,1.0,0.3999999999999999,5.444444444444443,3.2222222222222214,0.25,8192,1024,2048,7169,7169,0,0.0,0,1e-12
opq,4,8,1.0,0.43333333333333335,6.397923875432525,3.6989619377162626,0.25,8192,1024,2048,7169,7169,0,0.0,0,1e-12
opq,4,8,1.0,0.46666666666666656,7.562499999999996,4.281249999999998,0.25,8192,1024,2048,7167,7167,0,0.0,0,1e-12
opq,4,8,1.0,0.5,9.0,5.0,0.25,8192,1024,2048,7170,7170,0,0.0,0,1e-12
opq,4,8,1.0,0.5333333333333332,10.795918367346932,5.897959183673466,0.25,8192,1024,2048,7166,7166,0,0.0,0,1e-12
opq,4,8,1.0,0.5666666666666667,13.071005917159763,7.035502958579881,0.25,8192,1024,2048,7169,7169,0,0.0,0,1e-12
opq,4,8,1.0,0.6000000000000001,16.000000000000007,8.500000000000004,0.25,8192,1024,2048,7165,7165,0,0.05873325892857143,1,1e-12
opq,4,8,1.0,0.6333333333333333,19.842975206611566,10.421487603305783,0.25,8192,1024,2048,7170,7167,0,0.232421875,3,1e-12
opq,4,8,1.0,0.6666666666666667,25.000000000000018,13.000000000000009,0.25,8192,1024,2048,7176,7176,0,0.38504464285714285,5,1e-12
opq,4,8,1.0,0.7,32.11111111111111,16.555555555555554,0.25,8192,1024,2048,7169,7169,0,0.5505022321428571,9,1e-12
opq,4,8,1.0,0.7333333333333334,42.25000000000002,21.62500000000001,0.25,8192,1024,2048,7158,7158,0,0.8889508928571429,14,1e-12
opq,4,8,1.0,0.7666666666666666,57.326530612244866,29.163265306122433,0.25,8192,1024,2048,7145,7145,0,1.3497488839285714,22,1e-12
opq,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.25,8192,1024,2048,7175,7175,0,2.0751953125,33,1e-12
opq,4,8,1.0,0.8333333333333333,120.99999999999989,60.99999999999994,0.25,8192,1024,2048,7198,7198,0,3.341796875,53,1e-12
opq,4,8,1.0,0.8666666666666667,196.0000000000001,98.50000000000006,0.25,8192,1024,2048,7190,7190,0,5.681919642857143,91,1e-12
opq,4,8,1.0,0.8999999999999999,360.9999999999993,180.99999999999966,0.25,8192,1024,2048,7240,7240,0,10.926339285714286,173,1e-12
opq,4,8,1.0,0.9333333333333333,841.0000000000005,421.0000000000002,0.25,8192,1024,2048,7157,7157,0,25.775111607142858,413,1e-12
opq,4,8,1.0,0.9666666666666666,1000.0,500.5,0.25,8192,1024,2048,7007,7316,0,30.902901785714285,493,1e-12
opq,4,8,1.0,1.0,1000.0,500.5,0.25,8192,1024,2048,7007,7316,0,30.902901785714285,493,1e-12
opq,4,8,1.0,-1.0,0.0,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.9666666666666667,0.00028727377190462496,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.9333333333333333,0.0011890606420927462,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.9,0.002770083102493074,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.8666666666666667,0.0051020408163265285,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.8333333333333334,0.00826446280991735,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.8,0.012345679012345671,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.7666666666666666,0.01744393022427911,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.7333333333333334,0.023668639053254423,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.7,0.03114186851211074,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.6666666666666667,0.03999999999999998,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.6333333333333333,0.050395668471470235,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.6,0.0625,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.5666666666666667,0.07650520597555456,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.5333333333333333,0.09262759924385634,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.5,0.1111111111111111,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.4666666666666667,0.13223140495867766,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.43333333333333335,0.1563007030827474,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.4,0.18367346938775514,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.3666666666666667,0.2147531231409875,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.33333333333333337,0.24999999999999994,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.30000000000000004,0.28994082840236685,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.2666666666666667,0.33518005540166207,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.2333333333333334,0.3864134404674944,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.19999999999999996,0.44444444444444453,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.16666666666666663,0.5102040816326533,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.1333333333333333,0.5847750865051904,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.09999999999999998,0.6694214876033057,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.06666666666666665,0.765625,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,-0.033333333333333326,0.8751300728407911,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,0.0,1.0,1.0,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,0.033333333333333215,1.142687277051129,1.0713436385255646,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,0.06666666666666665,1.3061224489795917,1.1530612244897958,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,0.10000000000000009,1.493827160493828,1.246913580246914,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,0.1333333333333333,1.7100591715976332,1.3550295857988166,0.26666666666666666,8192,1024,2048,7645,7645,0,0.0,0,1e-12
opq,4,8,1.0,0.16666666666666674,1.9600000000000004,1.4800000000000002,0.26666666666666666,8192,1024,2048,7645,7645,0,0.0,0,1e-12
opq,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,0.2333333333333334,2.5879017013232524,1.7939508506616262,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,0.2666666666666666,2.9834710743801645,1.9917355371900822,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,0.30000000000000004,3.4489795918367356,2.224489795918368,0.26666666666666666,8192,1024,2048,7645,7645,0,0.0,0,1e-12
opq,4,8,1.0,0.33333333333333326,3.999999999999999,2.4999999999999996,0.26666666666666666,8192,1024,2048,7648,7648,0,0.0,0,1e-12
opq,4,8,1.0,0.3666666666666667,4.656509695290859,2.8282548476454297,0.26666666666666666,8192,1024,2048,7645,7645,0,0.0,0,1e-12
opq,4,8,1.0,0.3999999999999999,5.444444444444443,3.2222222222222214,0.26666666666666666,8192,1024,2048,7646,7646,0,0.0,0,1e-12
opq,4,8,1.0,0.43333333333333335,6.397923875432525,3.6989619377162626,0.26666666666666666,8192,1024,2048,7645,7645,0,0.0,0,1e-12
opq,4,8,1.0,0.46666666666666656,7.562499999999996,4.281249999999998,0.26666666666666666,8192,1024,2048,7647,7647,0,0.0,0,1e-12
opq,4,8,1.0,0.5,9.0,5.0,0.26666666666666666,8192,1024,2048,7645,7645,0,0.0,0,1e-12
opq,4,8,1.0,0.5333333333333332,10.795918367346932,5.897959183673466,0.26666666666666666,8192,1024,2048,7643,7643,0,0.0,0,1e-12
opq,4,8,1.0,0.5666666666666667,13.071005917159763,7.035502958579881,0.26666666666666666,8192,1024,2048,7648,7648,0,0.0,0,1e-12
opq,4,8,1.0,0.6000000000000001,16.000000000000007,8.500000000000004,0.26666666666666666,8192,1024,2048,7650,7649,0,0.06277901785714286,1,1e-12
opq,4,8,1.0,0.6333333333333333,19.842975206611566,10.421487603305783,0.26666666666666666,8192,1024,2048,7650,7650,0,0.248046875,3,1e-12
opq,4,8,1.0,0.6666666666666667,25.000000000000018,13.000000000000009,0.26666666666666666,8192,1024,2048,7644,7649,0,0.41015625,5,1e-12
opq,4,8,1.0,0.7,32.11111111111111,16.555555555555554,0.26666666666666666,8192,1024,2048,7648,7648,0,0.5870535714285714,9,1e-12
opq,4,8,1.0,0.7333333333333334,42.25000000000002,21.62500000000001,0.26666666666666666,8192,1024,2048,7655,7649,0,0.9506138392857143,14,1e-12
opq,4,8,1.0,0.7666666666666666,57.326530612244866,29.163265306122433,0.26666666666666666,8192,1024,2048,7640,7640,0,1.4430803571428572,22,1e-12
opq,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.26666666666666666,8192,1024,2048,7667,7666,0,2.217494419642857,33,1e-12
opq,4,8,1.0,0.8333333333333333,120.99999999999989,60.99999999999994,0.26666666666666666,8192,1024,2048,7686,7686,0,3.568359375,53,1e-12
opq,4,8,1.0,0.8666666666666667,196.0000000000001,98.50000000000006,0.26666666666666666,8192,1024,2048,7585,7611,0,5.999162946428571,91,1e-12
opq,4,8,1.0,0.8999999999999999,360.9999999999993,180.99999999999966,0.26666666666666666,8192,1024,2048,7602,7735,0,11.617745535714286,173,1e-12
opq,4,8,1.0,0.9333333333333333,841.0000000000005,421.0000000000002,0.26666666666666666,8192,1024,2048,7578,7578,0,27.291294642857142,413,1e-12
opq,4,8,1.0,0.9666666666666666,1000.0,500.5,0.26666666666666666,8192,1024,2048,7507,7507,0,32.236886160714285,493,1e-12
opq,4,8,1.0,1.0,1000.0,500.5,0.26666666666666666,8192,1024,2048,7507,7507,0,32.236886160714285,493,1e-12
opq,4,8,1.0,-1.0,0.0,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.9666666666666667,0.00028727377190462496,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.9333333333333333,0.0011890606420927462,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.9,0.002770083102493074,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.8666666666666667,0.0051020408163265285,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.8333333333333334,0.00826446280991735,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.8,0.012345679012345671,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.7666666666666666,0.01744393022427911,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.7333333333333334,0.023668639053254423,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.7,0.03114186851211074,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.6666666666666667,0.03999999999999998,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.6333333333333333,0.050395668471470235,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.6,0.0625,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.5666666666666667,0.07650520597555456,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.5333333333333333,0.09262759924385634,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.5,0.1111111111111111,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.4666666666666667,0.13223140495867766,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.43333333333333335,0.1563007030827474,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.4,0.18367346938775514,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.3666666666666667,0.2147531231409875,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.33333333333333337,0.24999999999999994,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.30000000000000004,0.28994082840236685,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.2666666666666667,0.33518005540166207,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.2333333333333334,0.3864134404674944,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.19999999999999996,0.44444444444444453,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.16666666666666663,0.5102040816326533,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.1333333333333333,0.5847750865051904,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.09999999999999998,0.6694214876033057,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.06666666666666665,0.765625,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,-0.033333333333333326,0.8751300728407911,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,0.0,1.0,1.0,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,0.033333333333333215,1.142687277051129,1.0713436385255646,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,0.06666666666666665,1.3061224489795917,1.1530612244897958,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,0.10000000000000009,1.493827160493828,1.246913580246914,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,0.1333333333333333,1.7100591715976332,1.3550295857988166,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,0.16666666666666674,1.9600000000000004,1.4800000000000002,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.2833333333333333,8192,1024,2048,8123,8123,0,0.0,0,1e-12
opq,4,8,1.0,0.2333333333333334,2.5879017013232524,1.7939508506616262,0.2833333333333333,8192,1024,2048,8125,8125,0,0.0,0,1e-12
opq,4,8,1.0,0.2666666666666666,2.9834710743801645,1.9917355371900822,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,0.30000000000000004,3.4489795918367356,2.224489795918368,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,0.33333333333333326,3.999999999999999,2.4999999999999996,0.2833333333333333,8192,1024,2048,8123,8123,0,0.0,0,1e-12
opq,4,8,1.0,0.3666666666666667,4.656509695290859,2.8282548476454297,0.2833333333333333,8192,1024,2048,8123,8123,0,0.0,0,1e-12
opq,4,8,1.0,0.3999999999999999,5.444444444444443,3.2222222222222214,0.2833333333333333,8192,1024,2048,8124,8124,0,0.0,0,1e-12
opq,4,8,1.0,0.43333333333333335,6.397923875432525,3.6989619377162626,0.2833333333333333,8192,1024,2048,8123,8123,0,0.0,0,1e-12
opq,4,8,1.0,0.46666666666666656,7.562499999999996,4.281249999999998,0.2833333333333333,8192,1024,2048,8121,8121,0,0.0,0,1e-12
opq,4,8,1.0,0.5,9.0,5.0,0.2833333333333333,8192,1024,2048,8120,8120,0,0.0,0,1e-12
opq,4,8,1.0,0.5333333333333332,10.795918367346932,5.897959183673466,0.2833333333333333,8192,1024,2048,8128,8128,0,0.0,0,1e-12
opq,4,8,1.0,0.5666666666666667,13.071005917159763,7.035502958579881,0.2833333333333333,8192,1024,2048,8126,8126,0,0.0,0,1e-12
opq,4,8,1.0,0.6000000000000001,16.000000000000007,8.500000000000004,0.2833333333333333,8192,1024,2048,8126,8126,0,0.06668526785714286,1,1e-12
opq,4,8,1.0,0.6333333333333333,19.842975206611566,10.421487603305783,0.2833333333333333,8192,1024,2048,8119,8119,0,0.2632533482142857,3,1e-12
opq,4,8,1.0,0.6666666666666667,25.000000000000018,13.000000000000009,0.2833333333333333,8192,1024,2048,8125,8125,0,0.4359654017857143,5,1e-12
opq,4,8,1.0,0.7,32.11111111111111,16.555555555555554,0.2833333333333333,8192,1024,2048,8113,8113,0,0.623046875,9,1e-12
opq,4,8,1.0,0.7333333333333334,42.25000000000002,21.62500000000001,0.2833333333333333,8192,1024,2048,8131,8131,0,1.009765625,14,1e-12
opq,4,8,1.0,0.7666666666666666,57.326530612244866,29.163265306122433,0.2833333333333333,8192,1024,2048,8136,8136,0,1.5368303571428572,22,1e-12
opq,4,8,1.0,0.8,81.00000000000003,41.000000000000014,0.2833333333333333,8192,1024,2048,8118,8118,0,2.347935267857143,33,1e-12
opq,4,8,1.0,0.8333333333333333,120.99999999999989,60.99999999999994,0.2833333333333333,8192,1024,2048,8113,8158,0,3.78125,53,1e-12
opq,4,8,1.0,0.8666666666666667,196.0000000000001,98.50000000000006,0.2833333333333333,8192,1024,2048,8176,8176,0,6.462053571428571,91,1e-12
opq,4,8,1.0,0.8999999999999999,360.9999999999993,180.99999999999966,0.2833333333333333,8192,1024,2048,8145,8145,0,12.292131696428571,173,1e-12
