source,stage,cycle,time_ps,frame,serial,running_ts,allocator_next_cycle,lane,line,action,masked,credit,reactivate,fetch_ts,block_len,body_serial,sop,eop,tail_ready,tail_dropped,decision,frame_lane_active,pending,pending_lane,q_valid,tk_sop,tk_curr,tk_future,tk_past,ingress_busy,current_shd_idx,pending_mask,timestamp,hit_count,kind,ticket_credit_before,ticket_credit_after,src,dst,handle_wptr,ticket_rptr,page_len_next,ptr,handle_depth,lane_credit_before,lane_credit_after,effective_lane_credit,lane_start,next_ticket_wptr,drop_reason,lane_credit,ticket_credit,pre_shd,pre_hit,valid,shd,hit
tlm,future_gap_advance,379921,1519684000,75,75,155264,379947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1519726000,,,,,0,686141,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1519726000,,,,,1,686142,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1519726000,,,,,2,686143,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1519726000,,,,,3,686144,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1519770000,,,155296,,,686156,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,379947,1519788000,75,75,155280,379973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1519830000,,,,,0,686177,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1519830000,,,,,1,686178,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1519830000,,,,,2,686179,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1519830000,,,,,3,686180,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1519874000,,,155312,,,686192,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,379973,1519892000,75,75,155296,379999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1519934000,,,,,0,686213,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1519934000,,,,,1,686214,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1519934000,,,,,2,686215,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1519934000,,,,,3,686216,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1519978000,,,155328,,,686228,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,379999,1519996000,75,75,155312,380025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520038000,,,,,0,686249,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520038000,,,,,1,686250,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520038000,,,,,2,686251,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520038000,,,,,3,686252,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1520082000,,,155344,,,686264,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380025,1520100000,75,75,155328,380051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520142000,,,,,0,686285,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520142000,,,,,1,686286,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520142000,,,,,2,686287,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520142000,,,,,3,686288,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1520186000,,,155360,,,686300,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380051,1520204000,75,75,155344,380077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520246000,,,,,0,686321,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520246000,,,,,1,686322,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520246000,,,,,2,686323,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520246000,,,,,3,686324,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1520290000,,,155376,,,686336,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380077,1520308000,75,75,155360,380103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520350000,,,,,0,686357,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520350000,,,,,1,686358,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520350000,,,,,2,686359,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520350000,,,,,3,686360,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1520394000,,,155392,,,686372,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380103,1520412000,75,75,155376,380129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520454000,,,,,0,686393,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520454000,,,,,1,686394,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520454000,,,,,2,686395,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520454000,,,,,3,686396,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1520498000,,,155408,,,686408,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380129,1520516000,75,75,155392,380155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520558000,,,,,0,686429,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520558000,,,,,1,686430,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520558000,,,,,2,686431,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520558000,,,,,3,686432,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1520602000,,,155424,,,686444,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380155,1520620000,75,75,155408,380181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520662000,,,,,0,686465,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520662000,,,,,1,686466,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520662000,,,,,2,686467,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520662000,,,,,3,686468,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1520706000,,,155440,,,686480,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380181,1520724000,75,75,155424,380207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520766000,,,,,0,686501,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520766000,,,,,1,686502,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520766000,,,,,2,686503,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520766000,,,,,3,686504,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1520810000,,,155456,,,686516,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380207,1520828000,75,75,155440,380233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520870000,,,,,0,686537,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520870000,,,,,1,686538,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520870000,,,,,2,686539,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520870000,,,,,3,686540,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1520914000,,,155472,,,686552,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380233,1520932000,75,75,155456,380259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520974000,,,,,0,686573,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520974000,,,,,1,686574,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520974000,,,,,2,686575,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1520974000,,,,,3,686576,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1521018000,,,155488,,,686588,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380259,1521036000,75,75,155472,380285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521078000,,,,,0,686609,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521078000,,,,,1,686610,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521078000,,,,,2,686611,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521078000,,,,,3,686612,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1521122000,,,155504,,,686624,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380285,1521140000,75,75,155488,380311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521182000,,,,,0,686645,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521182000,,,,,1,686646,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521182000,,,,,2,686647,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521182000,,,,,3,686648,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1521226000,,,155520,,,686660,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380311,1521244000,75,75,155504,380337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521286000,,,,,0,686681,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521286000,,,,,1,686682,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521286000,,,,,2,686683,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521286000,,,,,3,686684,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1521330000,,,155536,,,686696,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380337,1521348000,75,75,155520,380363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521390000,,,,,0,686717,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521390000,,,,,1,686718,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521390000,,,,,2,686719,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521390000,,,,,3,686720,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1521434000,,,155552,,,686732,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380363,1521452000,75,75,155536,380389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521494000,,,,,0,686753,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521494000,,,,,1,686754,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521494000,,,,,2,686755,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521494000,,,,,3,686756,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1521538000,,,155568,,,686768,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380389,1521556000,75,75,155552,380415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521598000,,,,,0,686789,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521598000,,,,,1,686790,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521598000,,,,,2,686791,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521598000,,,,,3,686792,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1521642000,,,155584,,,686804,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380415,1521660000,75,75,155568,380441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521702000,,,,,0,686825,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521702000,,,,,1,686826,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521702000,,,,,2,686827,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521702000,,,,,3,686828,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1521746000,,,155600,,,686840,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380441,1521764000,75,75,155584,380467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521806000,,,,,0,686861,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521806000,,,,,1,686862,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521806000,,,,,2,686863,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521806000,,,,,3,686864,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1521850000,,,155616,,,686876,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380467,1521868000,75,75,155600,380493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521910000,,,,,0,686897,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521910000,,,,,1,686898,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521910000,,,,,2,686899,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1521910000,,,,,3,686900,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1521954000,,,155632,,,686912,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380493,1521972000,75,75,155616,380519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1522014000,,,,,0,686933,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1522014000,,,,,1,686934,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1522014000,,,,,2,686935,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1522014000,,,,,3,686936,0,1,0,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1522058000,,,155648,,,686948,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380519,1522076000,75,75,155632,380545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1522118000,,,,,0,686969,2,0,1,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1522118000,,,,,1,686970,2,0,1,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1522118000,,,,,2,686971,2,0,1,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1522118000,,,,,3,686972,2,0,1,0,155648,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1522162000,,,155664,,,686984,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,future_gap_advance,380545,1522180000,75,75,155648,380571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1522222000,,,,,0,687005,2,0,1,0,155664,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1522222000,,,,,1,687006,2,0,1,0,155664,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1522222000,,,,,2,687007,2,0,1,0,155664,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1522222000,,,,,3,687008,2,0,1,0,155664,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_decision,,1522266000,,,155680,,,687020,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,allocator_fetch,380571,1522284000,75,75,155648,,,,,,,,,,,,,,,,,,,,,,,,,0,15,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,allocator_lane_action,380571,1522284000,75,75,155648,,0,,empty,,,,,,,,,,,,,,,,,,,,,,,155648,0,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_pop,380571,1522284000,75,75,,,0,,,,,,,,,,,,,,,,,,,,,,,,,155648,0,body,1774,1775,,,,,,,,,,,,,,,,,,,,
tlm,ticket_pop,380571,1522284000,75,75,,,1,,,,,,,,,,,,,,,,,,,,,,,,,155648,0,body,1774,1775,,,,,,,,,,,,,,,,,,,,
tlm,ticket_pop,380571,1522284000,75,75,,,2,,,,,,,,,,,,,,,,,,,,,,,,,155648,0,body,1774,1775,,,,,,,,,,,,,,,,,,,,
tlm,ticket_pop,380571,1522284000,75,75,,,3,,,,,,,,,,,,,,,,,,,,,,,,,155648,0,body,1774,1775,,,,,,,,,,,,,,,,,,,,
tlm,allocator_lane_action,380573,1522292000,75,75,155648,,1,,empty,,,,,,,,,,,,,,,,,,,,,,,155648,0,,,,,,,,,,,,,,,,,,,,,,,
