time_ps,lane,source,stage,line,action,masked,credit,reactivate,fetch_ts,block_len,body_serial,sop,eop,tail_ready,tail_dropped,decision,running_ts,frame_lane_active,pending,pending_lane,q_valid,tk_sop,tk_curr,tk_future,tk_past,ingress_busy,cycle,frame,serial,allocator_next_cycle,timestamp,kind,hit_count,lane_credit_before,lane_credit_after,ticket_credit_before,ticket_credit_after,effective_lane_credit,lane_start,next_ticket_wptr,lane_credit,ticket_credit,pre_shd,pre_hit,valid,shd,hit
1507520000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376880,92,92,,188800,body,0,76,76,1620,1619,,,,,,,,,,
1507524000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376881,92,92,,188816,,1,76,,1619,,75,,,,,,,,,
1507524000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376881,92,92,,188752,body,2,88,86,1623,1622,,,,,,,,,,
1507524000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376881,92,92,,188784,body,1,85,84,1621,1620,,,,,,,,,,
1507528000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376882,92,92,,188768,,0,86,,1622,,85,,,,,,,,,
1507528000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376882,92,92,,188800,,1,84,,1620,,83,,,,,,,,,
1507528000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376882,92,92,,188800,body,2,147,145,1620,1619,,,,,,,,,,
1507528000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376882,92,92,,188768,body,0,86,86,1622,1621,,,,,,,,,,
1507528000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376882,92,92,,188816,body,1,76,75,1619,1618,,,,,,,,,,
1507532000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376883,92,92,,188816,,0,145,,1619,,144,,,,,,,,,
1507532000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376883,92,92,,188784,,1,86,,1621,,85,,,,,,,,,
1507532000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376883,92,92,,188832,,0,75,,1618,,74,,,,,,,,,
1507532000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376883,92,92,,188816,body,0,145,145,1619,1618,,,,,,,,,,
1507532000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376883,92,92,,188800,body,1,84,83,1620,1619,,,,,,,,,,
1507532000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376883,92,92,,188832,body,0,75,75,1618,1617,,,,,,,,,,
1507536000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376884,92,92,,188832,,3,145,,1618,,144,,,,,,,,,
1507536000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376884,92,92,,188816,,1,83,,1619,,82,,,,,,,,,
1507536000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376884,92,92,,188848,,0,75,,1617,,74,,,,,,,,,
1507536000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376884,92,92,,188784,body,1,86,85,1621,1620,,,,,,,,,,
1507536000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376884,92,92,,188848,body,0,75,75,1617,1616,,,,,,,,,,
1507538000,0,rtl,allocator_lane_action,816931,0,1,0,0,151552,1,73,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507538000,1,rtl,allocator_lane_action,816932,0,1,0,0,151552,0,73,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507538000,2,rtl,allocator_lane_action,816933,0,1,0,0,151552,1,73,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507538000,3,rtl,allocator_lane_action,816934,0,1,0,0,151552,1,73,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507540000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376885,92,92,,188800,,0,85,,1620,,84,,,,,,,,,
1507540000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376885,92,92,,188864,,0,75,,1616,,74,,,,,,,,,
1507540000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376885,92,92,,188800,body,0,85,85,1620,1619,,,,,,,,,,
1507540000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376885,92,92,,188816,body,1,83,82,1619,1618,,,,,,,,,,
1507540000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376885,92,92,,188864,body,0,75,75,1616,1615,,,,,,,,,,
1507544000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376886,92,92,,188816,,0,85,,1619,,84,,,,,,,,,
1507544000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376886,92,92,,188832,,1,82,,1618,,81,,,,,,,,,
1507544000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376886,92,92,,188880,,0,75,,1615,,74,,,,,,,,,
1507544000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376886,92,92,,188816,body,0,85,85,1619,1618,,,,,,,,,,
1507544000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376886,92,92,,188880,body,0,75,75,1615,1614,,,,,,,,,,
1507548000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376887,92,92,,188832,,0,85,,1618,,84,,,,,,,,,
1507548000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376887,92,92,,188896,,0,75,,1614,,74,,,,,,,,,
1507548000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376887,92,92,,188832,body,3,145,142,1618,1617,,,,,,,,,,
1507548000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376887,92,92,,188832,body,0,85,85,1618,1617,,,,,,,,,,
1507548000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376887,92,92,,188832,body,1,82,81,1618,1617,,,,,,,,,,
1507548000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376887,92,92,,188896,body,0,75,75,1614,1613,,,,,,,,,,
1507552000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376888,92,92,,188848,,1,142,,1617,,141,,,,,,,,,
1507552000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376888,92,92,,188848,,1,85,,1617,,84,,,,,,,,,
1507552000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376888,92,92,,188848,,0,81,,1617,,80,,,,,,,,,
1507552000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376888,92,92,,188912,,1,75,,1613,,74,,,,,,,,,
1507552000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376888,92,92,,188848,body,0,81,81,1617,1616,,,,,,,,,,
1507556000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376889,92,92,,188864,,1,81,,1616,,80,,,,,,,,,
1507556000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376889,92,92,,188848,body,1,142,141,1617,1616,,,,,,,,,,
1507556000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376889,92,92,,188848,body,1,85,84,1617,1616,,,,,,,,,,
1507556000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376889,92,92,,188912,body,1,75,74,1613,1612,,,,,,,,,,
1507560000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376890,92,92,,188864,,1,141,,1616,,140,,,,,,,,,
1507560000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376890,92,92,,188864,,0,84,,1616,,83,,,,,,,,,
1507560000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376890,92,92,,188928,,0,74,,1612,,73,,,,,,,,,
1507560000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376890,92,92,,188864,body,0,84,84,1616,1615,,,,,,,,,,
1507560000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376890,92,92,,188864,body,1,81,80,1616,1615,,,,,,,,,,
1507560000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376890,92,92,,188928,body,0,74,74,1612,1611,,,,,,,,,,
1507564000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376891,92,92,,188880,,0,84,,1615,,83,,,,,,,,,
1507564000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376891,92,92,,188880,,0,80,,1615,,79,,,,,,,,,
1507564000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376891,92,92,,188944,,1,74,,1611,,73,,,,,,,,,
1507564000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376891,92,92,,188864,body,1,141,140,1616,1615,,,,,,,,,,
1507564000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376891,92,92,,188880,body,0,84,84,1615,1614,,,,,,,,,,
1507564000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376891,92,92,,188880,body,0,80,80,1615,1614,,,,,,,,,,
1507568000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376892,92,92,,188880,,2,140,,1615,,139,,,,,,,,,
1507568000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376892,92,92,,188896,,2,84,,1614,,83,,,,,,,,,
1507568000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376892,92,92,,188896,,0,80,,1614,,79,,,,,,,,,
1507568000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376892,92,92,,188896,body,0,80,80,1614,1613,,,,,,,,,,
1507568000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376892,92,92,,188944,body,1,74,73,1611,1610,,,,,,,,,,
1507572000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376893,92,92,,188912,,1,80,,1613,,79,,,,,,,,,
1507572000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376893,92,92,,188960,,1,73,,1610,,72,,,,,,,,,
1507576000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376894,92,92,,188880,body,2,140,138,1615,1614,,,,,,,,,,
1507576000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376894,92,92,,188896,body,2,84,82,1614,1613,,,,,,,,,,
1507576000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376894,92,92,,188912,body,1,80,79,1613,1612,,,,,,,,,,
1507576000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376894,92,92,,188960,body,1,73,72,1610,1609,,,,,,,,,,
1507580000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376895,92,92,,188896,,1,138,,1614,,137,,,,,,,,,
1507580000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376895,92,92,,188912,,0,82,,1613,,81,,,,,,,,,
1507580000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376895,92,92,,188928,,1,79,,1612,,78,,,,,,,,,
1507580000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376895,92,92,,188976,,2,72,,1609,,71,,,,,,,,,
1507580000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376895,92,92,,188912,body,0,82,82,1613,1612,,,,,,,,,,
1507582000,,rtl,allocator_decision,816946,,,,,,,,,,,,idle_to_fetch,150976,15,15,15,15,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,
1507584000,,tlm,future_gap_advance,,,,,,,,,,,,,,150960,,,,,,,,,,376896,73,73,376922,,,,,,,,,,,,,,,,,
1507584000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376896,92,92,,188928,,1,82,,1612,,81,,,,,,,,,
1507584000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376896,92,92,,188896,body,1,138,137,1614,1613,,,,,,,,,,
1507584000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376896,92,92,,188928,body,1,79,78,1612,1611,,,,,,,,,,
1507588000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376897,92,92,,188912,,0,137,,1613,,136,,,,,,,,,
1507588000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376897,92,92,,188944,,3,78,,1611,,77,,,,,,,,,
1507588000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376897,92,92,,188912,body,0,137,137,1613,1612,,,,,,,,,,
1507588000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376897,92,92,,188928,body,1,82,81,1612,1611,,,,,,,,,,
1507588000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376897,92,92,,188976,body,2,72,70,1609,1608,,,,,,,,,,
1507592000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376898,92,92,,188928,,0,137,,1612,,136,,,,,,,,,
1507592000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376898,92,92,,188944,,3,81,,1611,,80,,,,,,,,,
1507592000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376898,92,92,,188992,,0,70,,1608,,69,,,,,,,,,
1507592000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376898,92,92,,188928,body,0,137,137,1612,1611,,,,,,,,,,
1507592000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376898,92,92,,188992,body,0,70,70,1608,1607,,,,,,,,,,
1507596000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376899,92,92,,188944,,0,137,,1611,,136,,,,,,,,,
1507596000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376899,92,92,,189008,,2,70,,1607,,69,,,,,,,,,
1507596000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376899,92,92,,188944,body,0,137,137,1611,1610,,,,,,,,,,
1507600000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376900,92,92,,188960,,1,137,,1610,,136,,,,,,,,,
1507600000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376900,92,92,,188944,body,3,78,75,1611,1610,,,,,,,,,,
1507604000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376901,92,92,,188960,,1,75,,1610,,74,,,,,,,,,
1507604000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376901,92,92,,188960,body,1,137,136,1610,1609,,,,,,,,,,
1507604000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376901,92,92,,188944,body,3,81,78,1611,1610,,,,,,,,,,
1507604000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376901,92,92,,189008,body,2,70,68,1607,1606,,,,,,,,,,
1507608000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376902,92,92,,188976,,0,136,,1609,,135,,,,,,,,,
1507608000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376902,92,92,,188960,,3,78,,1610,,77,,,,,,,,,
1507608000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376902,92,92,,189024,,1,68,,1606,,67,,,,,,,,,
1507608000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376902,92,92,,188976,body,0,136,136,1609,1608,,,,,,,,,,
1507608000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376902,92,92,,188960,body,1,75,74,1610,1609,,,,,,,,,,
1507612000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376903,92,92,,188992,,0,136,,1608,,135,,,,,,,,,
1507612000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376903,92,92,,188976,,1,74,,1609,,73,,,,,,,,,
1507612000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376903,92,92,,188992,body,0,136,136,1608,1607,,,,,,,,,,
1507612000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376903,92,92,,189024,body,1,68,67,1606,1605,,,,,,,,,,
1507616000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376904,92,92,,189008,,1,136,,1607,,135,,,,,,,,,
1507616000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376904,92,92,,189040,,0,67,,1605,,66,,,,,,,,,
1507616000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376904,92,92,,188976,body,1,74,73,1609,1608,,,,,,,,,,
1507616000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376904,92,92,,189040,body,0,67,67,1605,1604,,,,,,,,,,
1507620000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376905,92,92,,188992,,2,73,,1608,,72,,,,,,,,,
1507620000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376905,92,92,,189056,,1,67,,1604,,66,,,,,,,,,
1507620000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376905,92,92,,189008,body,1,136,135,1607,1606,,,,,,,,,,
1507620000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376905,92,92,,188960,body,3,78,75,1610,1609,,,,,,,,,,
1507624000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376906,92,92,,189024,,2,135,,1606,,134,,,,,,,,,
1507624000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376906,92,92,,188976,,0,75,,1609,,74,,,,,,,,,
1507624000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376906,92,92,,188976,body,0,75,75,1609,1608,,,,,,,,,,
1507624000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376906,92,92,,189056,body,1,67,66,1604,1603,,,,,,,,,,
1507628000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376907,92,92,,188992,,0,75,,1608,,74,,,,,,,,,
1507628000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376907,92,92,,189072,,1,66,,1603,,65,,,,,,,,,
1507628000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376907,92,92,,188992,body,0,75,75,1608,1607,,,,,,,,,,
1507628000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376907,92,92,,188992,body,2,73,71,1608,1607,,,,,,,,,,
1507632000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376908,92,92,,189008,,1,75,,1607,,74,,,,,,,,,
1507632000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376908,92,92,,189008,,0,71,,1607,,70,,,,,,,,,
1507632000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376908,92,92,,189024,body,2,135,133,1606,1605,,,,,,,,,,
1507632000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376908,92,92,,189008,body,0,71,71,1607,1606,,,,,,,,,,
1507632000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376908,92,92,,189072,body,1,66,65,1603,1602,,,,,,,,,,
1507636000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376909,92,92,,189040,,0,133,,1605,,132,,,,,,,,,
1507636000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376909,92,92,,189024,,0,71,,1606,,70,,,,,,,,,
1507636000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376909,92,92,,189088,,2,65,,1602,,64,,,,,,,,,
1507636000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376909,92,92,,189040,body,0,133,133,1605,1604,,,,,,,,,,
1507636000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376909,92,92,,189008,body,1,75,74,1607,1606,,,,,,,,,,
1507636000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376909,92,92,,189024,body,0,71,71,1606,1605,,,,,,,,,,
1507640000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376910,92,92,,189056,,0,133,,1604,,132,,,,,,,,,
1507640000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376910,92,92,,189024,,0,74,,1606,,73,,,,,,,,,
1507640000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376910,92,92,,189040,,0,71,,1605,,70,,,,,,,,,
1507640000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376910,92,92,,189056,body,0,133,133,1604,1603,,,,,,,,,,
1507640000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376910,92,92,,189024,body,0,74,74,1606,1605,,,,,,,,,,
1507640000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376910,92,92,,189040,body,0,71,71,1605,1604,,,,,,,,,,
1507642000,0,rtl,allocator_lane_action,816967,0,1,0,0,151552,1,73,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507642000,1,rtl,allocator_lane_action,816968,0,1,0,0,151552,0,73,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507642000,2,rtl,allocator_lane_action,816969,0,1,0,0,151552,1,73,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507642000,3,rtl,allocator_lane_action,816970,0,1,0,0,151552,1,73,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507644000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376911,92,92,,189072,,1,133,,1603,,132,,,,,,,,,
1507644000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376911,92,92,,189040,,1,74,,1605,,73,,,,,,,,,
1507644000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376911,92,92,,189056,,0,71,,1604,,70,,,,,,,,,
1507644000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376911,92,92,,189056,body,0,71,71,1604,1603,,,,,,,,,,
1507644000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376911,92,92,,189088,body,2,65,63,1602,1601,,,,,,,,,,
1507648000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376912,92,92,,189072,,1,71,,1603,,70,,,,,,,,,
1507648000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376912,92,92,,189104,,1,63,,1601,,62,,,,,,,,,
1507648000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376912,92,92,,189072,body,1,133,132,1603,1602,,,,,,,,,,
1507648000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376912,92,92,,189040,body,1,74,73,1605,1604,,,,,,,,,,
1507652000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376913,92,92,,189088,,2,132,,1602,,131,,,,,,,,,
1507652000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376913,92,92,,189056,,0,73,,1604,,72,,,,,,,,,
1507652000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376913,92,92,,189056,body,0,73,73,1604,1603,,,,,,,,,,
1507652000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376913,92,92,,189072,body,1,71,70,1603,1602,,,,,,,,,,
1507652000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376913,92,92,,189104,body,1,63,62,1601,1600,,,,,,,,,,
1507656000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376914,92,92,,189072,,0,73,,1603,,72,,,,,,,,,
1507656000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376914,92,92,,189088,,1,70,,1602,,69,,,,,,,,,
1507656000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376914,92,92,,189120,,0,62,,1600,,61,,,,,,,,,
1507656000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376914,92,92,,189072,body,0,73,73,1603,1602,,,,,,,,,,
1507656000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376914,92,92,,189120,body,0,62,62,1600,1599,,,,,,,,,,
1507660000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376915,92,92,,189088,,1,73,,1602,,72,,,,,,,,,
1507660000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376915,92,92,,189136,,0,62,,1599,,61,,,,,,,,,
1507660000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376915,92,92,,189088,body,2,132,130,1602,1601,,,,,,,,,,
1507660000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376915,92,92,,189088,body,1,70,69,1602,1601,,,,,,,,,,
1507660000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376915,92,92,,189136,body,0,62,62,1599,1598,,,,,,,,,,
1507664000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376916,92,92,,189104,,0,130,,1601,,129,,,,,,,,,
1507664000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376916,92,92,,189104,,0,69,,1601,,68,,,,,,,,,
1507664000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376916,92,92,,189152,,0,62,,1598,,61,,,,,,,,,
1507664000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376916,92,92,,189104,body,0,130,130,1601,1600,,,,,,,,,,
1507664000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376916,92,92,,189088,body,1,73,72,1602,1601,,,,,,,,,,
1507664000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376916,92,92,,189104,body,0,69,69,1601,1600,,,,,,,,,,
1507664000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,376916,92,92,,189152,body,0,62,62,1598,1597,,,,,,,,,,
1507668000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,376917,92,92,,189120,,1,130,,1600,,129,,,,,,,,,
