source,stage,cycle,time_ps,frame,serial,running_ts,current_shd_idx,pending_mask,lane,timestamp,hit_count,handle_depth,page_len_next,kind,ticket_credit_before,ticket_credit_after,lane_credit_before,lane_credit_after,action,effective_lane_credit,src,dst,handle_wptr,ticket_rptr,line,lane_start,sop,eop,next_ticket_wptr,decision,frame_lane_active,pending,pending_lane,q_valid,tk_sop,tk_curr,tk_future,tk_past,ingress_busy,ptr,masked,credit,reactivate,fetch_ts,block_len,body_serial,tail_ready,tail_dropped,drop_reason,lane_credit,ticket_credit,pre_shd,pre_hit,valid,shd,hit
tlm,ingress_preaccept,389149,1556596000,95,95,,,,1,196800,0,,,,1543,,82,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389149,1556596000,95,95,,,,2,196816,2,,,,1542,,110,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389149,1556596000,95,95,,,,3,196864,2,,,,1539,,183,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389149,1556596000,95,95,,,,1,196800,0,,,body,1543,1542,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,credit_return,389150,1556600000,75,75,,,,0,156272,1,0,,,,,145,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,handle_accept,389150,1556600000,75,75,156272,,,1,156272,1,1,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389150,1556600000,95,95,,,,1,196816,1,,,,1542,,82,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389150,1556600000,95,95,,,,0,196784,1,,,body,1544,1543,146,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389151,1556604000,95,95,,,,0,196800,1,,,,1543,,146,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389151,1556604000,95,95,,,,1,196816,1,,,body,1542,1541,82,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389151,1556604000,95,95,,,,2,196816,2,,,body,1542,1541,110,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389151,1556604000,95,95,,,,3,196864,2,,,body,1539,1538,183,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,allocator_lane_action,389152,1556608000,75,75,156272,,,2,156272,0,,,,,,,,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389152,1556608000,95,95,,,,1,196832,0,,,,1541,,81,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389152,1556608000,95,95,,,,2,196832,2,,,,1541,,108,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389152,1556608000,95,95,,,,3,196880,0,,,,1538,,181,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389152,1556608000,95,95,,,,0,196800,1,,,body,1543,1542,146,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389152,1556608000,95,95,,,,1,196832,0,,,body,1541,1540,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389152,1556608000,95,95,,,,3,196880,0,,,body,1538,1537,181,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,credit_return,389153,1556612000,75,75,,,,1,156272,1,0,,,,,81,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389153,1556612000,95,95,,,,0,196816,0,,,,1542,,145,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389153,1556612000,95,95,,,,1,196848,0,,,,1540,,81,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389153,1556612000,95,95,,,,3,196896,0,,,,1537,,181,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389153,1556612000,95,95,,,,0,196816,0,,,body,1542,1541,145,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389153,1556612000,95,95,,,,1,196848,0,,,body,1540,1539,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389153,1556612000,95,95,,,,3,196896,0,,,body,1537,1536,181,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,handle_accept,389154,1556616000,75,75,156272,,,3,156272,4,1,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389154,1556616000,95,95,,,,0,196832,0,,,,1541,,145,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389154,1556616000,95,95,,,,1,196864,0,,,,1539,,82,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389154,1556616000,95,95,,,,3,196912,2,,,,1536,,181,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389154,1556616000,95,95,,,,0,196832,0,,,body,1541,1540,145,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389154,1556616000,95,95,,,,1,196864,0,,,body,1539,1538,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389154,1556616000,95,95,,,,2,196832,2,,,body,1541,1540,108,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389155,1556620000,95,95,,,,0,196848,0,,,,1540,,145,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389155,1556620000,95,95,,,,1,196880,0,,,,1538,,82,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389155,1556620000,95,95,,,,2,196848,0,,,,1540,,106,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389155,1556620000,95,95,,,,0,196848,0,,,body,1540,1539,145,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389155,1556620000,95,95,,,,1,196880,0,,,body,1538,1537,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389155,1556620000,95,95,,,,2,196848,0,,,body,1540,1539,106,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389156,1556624000,95,95,,,,0,196864,1,,,,1539,,145,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389156,1556624000,95,95,,,,1,196896,1,,,,1537,,82,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389156,1556624000,95,95,,,,2,196864,0,,,,1539,,106,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389156,1556624000,95,95,,,,2,196864,0,,,body,1539,1538,106,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389156,1556624000,95,95,,,,3,196912,2,,,body,1536,1535,181,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389157,1556628000,95,95,,,,2,196880,0,,,,1538,,106,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389157,1556628000,95,95,,,,3,196928,1,,,,1535,,179,,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389157,1556628000,95,95,,,,0,196864,1,,,body,1539,1538,145,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389157,1556628000,95,95,,,,1,196896,1,,,body,1537,1536,82,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389157,1556628000,95,95,,,,2,196880,0,,,body,1538,1537,106,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389158,1556632000,95,95,,,,0,196880,1,,,,1538,,144,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389158,1556632000,95,95,,,,1,196912,3,,,,1536,,81,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389158,1556632000,95,95,,,,2,196896,2,,,,1537,,106,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389158,1556632000,95,95,,,,3,196928,1,,,body,1535,1534,179,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,credit_return,389159,1556636000,75,75,,,,3,156272,4,0,,,,,178,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389159,1556636000,95,95,,,,3,196944,0,,,,1534,,178,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389159,1556636000,95,95,,,,0,196880,1,,,body,1538,1537,144,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389159,1556636000,95,95,,,,3,196944,0,,,body,1534,1533,178,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389160,1556640000,95,95,,,,0,196896,0,,,,1537,,143,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389160,1556640000,95,95,,,,3,196960,2,,,,1533,,182,,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389160,1556640000,95,95,,,,0,196896,0,,,body,1537,1536,143,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389160,1556640000,95,95,,,,2,196896,2,,,body,1537,1536,106,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389161,1556644000,95,95,,,,0,196912,0,,,,1536,,143,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389161,1556644000,95,95,,,,2,196912,3,,,,1536,,104,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389161,1556644000,95,95,,,,0,196912,0,,,body,1536,1535,143,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389161,1556644000,95,95,,,,1,196912,3,,,body,1536,1535,81,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389162,1556648000,95,95,,,,0,196928,0,,,,1535,,143,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389162,1556648000,95,95,,,,1,196928,1,,,,1535,,78,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389162,1556648000,95,95,,,,0,196928,0,,,body,1535,1534,143,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389162,1556648000,95,95,,,,3,196960,2,,,body,1533,1532,182,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389163,1556652000,95,95,,,,0,196944,2,,,,1534,,143,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389163,1556652000,95,95,,,,3,196976,0,,,,1532,,180,,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389163,1556652000,95,95,,,,1,196928,1,,,body,1535,1534,78,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389163,1556652000,95,95,,,,3,196976,0,,,body,1532,1531,180,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389164,1556656000,95,95,,,,1,196944,3,,,,1534,,77,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389164,1556656000,95,95,,,,3,196992,1,,,,1531,,180,,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389164,1556656000,95,95,,,,2,196912,3,,,body,1536,1535,104,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389165,1556660000,95,95,,,,2,196928,0,,,,1535,,101,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389165,1556660000,95,95,,,,0,196944,2,,,body,1534,1533,143,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389165,1556660000,95,95,,,,2,196928,0,,,body,1535,1534,101,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389165,1556660000,95,95,,,,3,196992,1,,,body,1531,1530,180,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389166,1556664000,95,95,,,,0,196960,2,,,,1533,,141,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389166,1556664000,95,95,,,,2,196944,0,,,,1534,,101,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389166,1556664000,95,95,,,,3,197008,1,,,,1530,,179,,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389166,1556664000,95,95,,,,2,196944,0,,,body,1534,1533,101,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389167,1556668000,95,95,,,,2,196960,0,,,,1533,,101,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389167,1556668000,95,95,,,,1,196944,3,,,body,1534,1533,77,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389167,1556668000,95,95,,,,2,196960,0,,,body,1533,1532,101,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389167,1556668000,95,95,,,,3,197008,1,,,body,1530,1529,179,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389168,1556672000,95,95,,,,1,196960,2,,,,1533,,74,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389168,1556672000,95,95,,,,2,196976,1,,,,1532,,101,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389168,1556672000,95,95,,,,3,197024,0,,,,1529,,178,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389168,1556672000,95,95,,,,0,196960,2,,,body,1533,1532,141,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389168,1556672000,95,95,,,,3,197024,0,,,body,1529,1528,178,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389169,1556676000,95,95,,,,0,196976,2,,,,1532,,139,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389169,1556676000,95,95,,,,3,197040,1,,,,1528,,178,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389169,1556676000,95,95,,,,2,196976,1,,,body,1532,1531,101,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389170,1556680000,95,95,,,,2,196992,1,,,,1531,,100,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389170,1556680000,95,95,,,,1,196960,2,,,body,1533,1532,74,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389170,1556680000,95,95,,,,3,197040,1,,,body,1528,1527,178,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389171,1556684000,95,95,,,,1,196976,0,,,,1532,,72,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389171,1556684000,95,95,,,,3,197056,0,,,,1527,,177,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389171,1556684000,95,95,,,,0,196976,2,,,body,1532,1531,139,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389171,1556684000,95,95,,,,1,196976,0,,,body,1532,1531,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389171,1556684000,95,95,,,,2,196992,1,,,body,1531,1530,100,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389171,1556684000,95,95,,,,3,197056,0,,,body,1527,1526,177,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389172,1556688000,95,95,,,,0,196992,0,,,,1531,,137,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389172,1556688000,95,95,,,,1,196992,0,,,,1531,,72,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389172,1556688000,95,95,,,,2,197008,0,,,,1530,,99,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389172,1556688000,95,95,,,,3,197072,0,,,,1526,,177,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389172,1556688000,95,95,,,,0,196992,0,,,body,1531,1530,137,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389172,1556688000,95,95,,,,1,196992,0,,,body,1531,1530,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389172,1556688000,95,95,,,,2,197008,0,,,body,1530,1529,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389172,1556688000,95,95,,,,3,197072,0,,,body,1526,1525,177,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389173,1556692000,95,95,,,,0,197008,0,,,,1530,,137,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389173,1556692000,95,95,,,,1,197008,0,,,,1530,,72,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389173,1556692000,95,95,,,,2,197024,1,,,,1529,,99,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389173,1556692000,95,95,,,,3,197088,1,,,,1525,,177,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389173,1556692000,95,95,,,,0,197008,0,,,body,1530,1529,137,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389173,1556692000,95,95,,,,1,197008,0,,,body,1530,1529,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389174,1556696000,95,95,,,,0,197024,1,,,,1529,,137,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389174,1556696000,95,95,,,,1,197024,2,,,,1529,,72,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389174,1556696000,95,95,,,,2,197024,1,,,body,1529,1528,99,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389174,1556696000,95,95,,,,3,197088,1,,,body,1525,1524,177,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,allocator_fetch,389175,1556700000,75,75,156288,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,handle_accept,389175,1556700000,75,75,156288,,,0,156288,1,1,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389175,1556700000,95,95,,,,2,197040,0,,,,1528,,98,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389175,1556700000,95,95,,,,3,197104,0,,,,1524,,176,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389175,1556700000,95,95,,,,0,197024,1,,,body,1529,1528,137,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389175,1556700000,95,95,,,,2,197040,0,,,body,1528,1527,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389175,1556700000,95,95,,,,3,197104,0,,,body,1524,1523,176,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_pop,389175,1556700000,75,75,,,,0,156288,1,,,body,1528,1529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_pop,389175,1556700000,75,75,,,,1,156288,0,,,body,1529,1530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_pop,389175,1556700000,75,75,,,,2,156288,0,,,body,1527,1528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_pop,389175,1556700000,75,75,,,,3,156288,0,,,body,1523,1524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389176,1556704000,95,95,,,,0,197040,1,,,,1529,,136,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389176,1556704000,95,95,,,,2,197056,2,,,,1528,,98,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389176,1556704000,95,95,,,,3,197120,1,,,,1524,,176,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389176,1556704000,95,95,,,,1,197024,2,,,body,1530,1529,72,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,allocator_lane_action,389177,1556708000,75,75,156288,,,1,156288,0,,,,,,,,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,credit_return,389177,1556708000,75,75,,,,0,156288,1,0,,,,,135,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389177,1556708000,95,95,,,,1,197040,1,,,,1529,,70,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389177,1556708000,95,95,,,,0,197040,1,,,body,1529,1528,136,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389177,1556708000,95,95,,,,3,197120,1,,,body,1524,1523,176,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389178,1556712000,95,95,,,,0,197056,0,,,,1528,,136,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389178,1556712000,95,95,,,,3,197136,1,,,,1523,,175,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389178,1556712000,95,95,,,,0,197056,0,,,body,1528,1527,136,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389178,1556712000,95,95,,,,1,197040,1,,,body,1529,1528,70,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389178,1556712000,95,95,,,,2,197056,2,,,body,1528,1527,98,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,allocator_lane_action,389179,1556716000,75,75,156288,,,2,156288,0,,,,,,,,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389179,1556716000,95,95,,,,0,197072,3,,,,1527,,136,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389179,1556716000,95,95,,,,1,197056,0,,,,1528,,69,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389179,1556716000,95,95,,,,2,197072,0,,,,1527,,96,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389179,1556716000,95,95,,,,1,197056,0,,,body,1528,1527,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389179,1556716000,95,95,,,,2,197072,0,,,body,1527,1526,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389179,1556716000,95,95,,,,3,197136,1,,,body,1523,1522,175,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389180,1556720000,95,95,,,,1,197072,3,,,,1527,,69,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389180,1556720000,95,95,,,,2,197088,0,,,,1526,,96,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389180,1556720000,95,95,,,,3,197152,2,,,,1522,,174,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,389180,1556720000,95,95,,,,2,197088,0,,,body,1526,1525,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,allocator_lane_action,389181,1556724000,75,75,156288,,,3,156288,0,,,,,,,,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,389181,1556724000,95,95,,,,2,197104,0,,,,1525,,96,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
