implementation,n_lane,egress_symbols_per_beat,ready_duty,burstiness,scv,mean_generation_batch_hits,rho_lane,cycles,warmup_cycles,effective_capacity,offered_transactions,delivered_transactions,dropped_transactions,mean_occupancy,max_occupancy,loss_probability
opq,4,2,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.07875,512,64,255,141,141,0,0.0,0,1e-12
opq,4,2,1.0,0.35,4.313609467455622,2.656804733727811,0.07875,512,64,255,141,141,0,0.078125,1,1e-12
opq,4,2,1.0,0.5,9.0,5.0,0.07875,512,64,255,140,143,0,0.25223214285714285,3,1e-12
opq,4,2,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.07875,512,64,255,139,139,0,0.7477678571428571,10,1e-12
opq,4,2,1.0,0.8,81.00000000000003,41.000000000000014,0.07875,512,64,255,123,123,0,2.6785714285714284,39,1e-12
opq,4,2,1.0,0.95,1000.0,760.9999999999986,0.07875,512,64,255,0,0,0,0.0,0,1e-12
opq,4,2,1.0,-0.25,0.36,1.0,0.115625,512,64,255,207,207,0,0.0,0,1e-12
opq,4,2,1.0,-0.1,0.6694214876033057,1.0,0.115625,512,64,255,207,207,0,0.0,0,1e-12
opq,4,2,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.115625,512,64,255,208,208,0,0.0,0,1e-12
opq,4,2,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.115625,512,64,255,206,206,0,0.0,0,1e-12
opq,4,2,1.0,0.35,4.313609467455622,2.656804733727811,0.115625,512,64,255,207,207,0,0.11383928571428571,1,1e-12
opq,4,2,1.0,0.5,9.0,5.0,0.115625,512,64,255,210,210,0,0.375,3,1e-12
opq,4,2,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.115625,512,64,255,209,209,0,1.1272321428571428,10,1e-12
opq,4,2,1.0,0.8,81.00000000000003,41.000000000000014,0.115625,512,64,255,205,205,0,4.464285714285714,39,1e-12
opq,4,2,1.0,0.95,1000.0,760.9999999999986,0.115625,512,64,255,0,0,0,0.0,0,1e-12
opq,4,2,1.0,-0.25,0.36,1.0,0.1525,512,64,255,273,273,0,0.0,0,1e-12
opq,4,2,1.0,-0.1,0.6694214876033057,1.0,0.1525,512,64,255,273,273,0,0.0,0,1e-12
opq,4,2,1.0,0.04999999999999999,1.2216066481994463,1.1108033240997233,0.1525,512,64,255,274,274,0,0.0,0,1e-12
opq,4,2,1.0,0.19999999999999996,2.2499999999999996,1.6249999999999998,0.1525,512,64,255,273,273,0,0.0,0,1e-12
opq,4,2,1.0,0.35,4.313609467455622,2.656804733727811,0.1525,512,64,255,273,273,0,0.14955357142857142,1,1e-12
opq,4,2,1.0,0.5,9.0,5.0,0.1525,512,64,255,275,275,0,0.49107142857142855,3,1e-12
opq,4,2,1.0,0.6499999999999999,22.224489795918352,11.612244897959176,0.1525,512,64,255,267,267,0,1.4397321428571428,10,1e-12
