implementation,n_lane,egress_symbols_per_beat,ready_duty,burstiness,rho_lane,effective_load,loss_probability
opq,4,1,1.000000,0.43000000,0.29508333,1.5633896921,3.603642105108e-01
opq,4,1,1.000000,0.44000000,0.29508333,1.5772867627,3.659998779824e-01
opq,4,1,1.000000,0.45000000,0.29508333,1.5915611420,3.716860925929e-01
opq,4,1,1.000000,0.46000000,0.29508333,1.6062302184,3.774242393378e-01
opq,4,1,1.000000,0.47000000,0.29508333,1.6213125231,3.832157676407e-01
opq,4,1,1.000000,0.48000000,0.29508333,1.6368278290,3.890621956288e-01
opq,4,1,1.000000,0.49000000,0.29508333,1.6527972592,3.949651147803e-01
opq,4,1,1.000000,0.50000000,0.29508333,1.6692434081,4.009261949846e-01
opq,4,1,1.000000,0.51000000,0.29508333,1.6861904762,4.069471900593e-01
opq,4,1,1.000000,0.52000000,0.29508333,1.7036644193,4.130299437778e-01
opq,4,1,1.000000,0.53000000,0.29508333,1.7216931163,4.191763964642e-01
opq,4,1,1.000000,0.54000000,0.29508333,1.7403065558,4.253885922232e-01
opq,4,1,1.000000,0.55000000,0.29508333,1.7595370463,4.316686868823e-01
opq,4,1,1.000000,0.56000000,0.29508333,1.7794194519,4.380189567316e-01
opq,4,1,1.000000,0.57000000,0.29508333,1.7999914585,4.444418081642e-01
opq,4,1,1.000000,0.58000000,0.29508333,1.8212938741,4.509397883303e-01
opq,4,1,1.000000,0.59000000,0.29508333,1.8433709695,4.575155969416e-01
opq,4,1,1.000000,0.60000000,0.29508333,1.8662708658,4.641720993784e-01
opq,4,1,1.000000,0.61000000,0.29508333,1.8900459754,4.709123412823e-01
opq,4,1,1.000000,0.62000000,0.29508333,1.9147535074,4.777395648431e-01
opq,4,1,1.000000,0.63000000,0.29508333,1.9404560468,4.846572270292e-01
opq,4,1,1.000000,0.64000000,0.29508333,1.9672222222,4.916690200508e-01
opq,4,1,1.000000,0.65000000,0.29508333,1.9951274773,4.987788943999e-01
opq,4,1,1.000000,0.66000000,0.29508333,2.0242549666,5.059910848761e-01
opq,4,1,1.000000,0.67000000,0.29508333,2.0546965991,5.133101400843e-01
opq,4,1,1.000000,0.68000000,0.29508333,2.0865542602,5.207409559876e-01
opq,4,1,1.000000,0.69000000,0.29508333,2.1199412483,5.282888142194e-01
opq,4,1,1.000000,0.70000000,0.29508333,2.1549839735,5.359594260052e-01
opq,4,1,1.000000,0.71000000,0.29508333,2.1918239749,5.437589827336e-01
opq,4,1,1.000000,0.72000000,0.29508333,2.2306203315,5.516942144482e-01
opq,4,1,1.000000,0.73000000,0.29508333,2.2715525591,5.597724578334e-01
opq,4,1,1.000000,0.74000000,0.29508333,2.3148241151,5.680017356459e-01
opq,4,1,1.000000,0.75000000,0.29508333,2.3606666667,5.763908500424e-01
opq,4,1,1.000000,0.76000000,0.29508333,2.4093453276,5.849494928919e-01
opq,4,1,1.000000,0.77000000,0.29508333,2.4611651339,5.936883770139e-01
opq,4,1,1.000000,0.78000000,0.29508333,2.5164791221,6.026193934067e-01
opq,4,1,1.000000,0.79000000,0.29508333,2.5756984978,6.117558010486e-01
opq,4,1,1.000000,0.80000000,0.29508333,2.6393055694,6.211124579215e-01
opq,4,1,1.000000,0.81000000,0.29508333,2.7078703788,6.307061047551e-01
opq,4,1,1.000000,0.82000000,0.29508333,2.7820723469,6.405557169907e-01
opq,4,1,1.000000,0.83000000,0.29508333,2.8627288275,6.506829461493e-01
opq,4,1,1.000000,0.84000000,0.29508333,2.9508333333,6.611126800339e-01
opq,4,1,1.000000,0.85000000,0.29508333,3.0476075620,6.718737633826e-01
opq,4,1,1.000000,0.86000000,0.29508333,3.1545735254,6.829999389912e-01
opq,4,1,1.000000,0.87000000,0.29508333,3.2736556581,6.945310978144e-01
opq,4,1,1.000000,0.88000000,0.29508333,3.4073288387,7.065149718889e-01
opq,4,1,1.000000,0.89000000,0.29508333,3.5588389038,7.190094783658e-01
opq,4,1,1.000000,0.90000000,0.29508333,3.7325417316,7.320860496892e-01
opq,4,1,1.000000,0.91000000,0.29508333,3.9344444444,7.458345100254e-01
opq,4,1,1.000000,0.92000000,0.29508333,4.1731085203,7.603704779938e-01
opq,4,1,1.000000,0.93000000,0.29508333,4.4612406631,7.758471072241e-01
opq,4,1,1.000000,0.94000000,0.29508333,4.8186906551,7.924747464459e-01
opq,4,1,1.000000,0.95000000,0.29508333,5.2786111389,8.105562289607e-01
opq,4,1,1.000000,-0.25000000,0.29754167,1.0645174285,6.060721410686e-02
opq,4,1,1.000000,-0.24000000,0.29754167,1.0688012181,6.437232642557e-02
opq,4,1,1.000000,-0.23000000,0.29754167,1.0731371435,6.815265411914e-02
opq,4,1,1.000000,-0.22000000,0.29754167,1.0775262708,7.194838149469e-02
opq,4,1,1.000000,-0.21000000,0.29754167,1.0819696970,7.575969765329e-02
opq,4,1,1.000000,-0.20000000,0.29754167,1.0864685509,7.958679600618e-02
opq,4,1,1.000000,-0.19000000,0.29754167,1.0910239945,8.342987415508e-02
opq,4,1,1.000000,-0.18000000,0.29754167,1.0956372244,8.728913392011e-02
opq,4,1,1.000000,-0.17000000,0.29754167,1.1003094726,9.116478142839e-02
opq,4,1,1.000000,-0.16000000,0.29754167,1.1050420083,9.505702722923e-02
opq,4,1,1.000000,-0.15000000,0.29754167,1.1098361393,9.896608642258e-02
opq,4,1,1.000000,-0.14000000,0.29754167,1.1146932134,1.028921787959e-01
opq,4,1,1.000000,-0.13000000,0.29754167,1.1196146202,1.068355289679e-01
opq,4,1,1.000000,-0.12000000,0.29754167,1.1246017924,1.107963665376e-01
opq,4,1,1.000000,-0.11000000,0.29754167,1.1296562079,1.147749262412e-01
opq,4,1,1.000000,-0.10000000,0.29754167,1.1347793916,1.187714481136e-01
opq,4,1,1.000000,-0.09000000,0.29754167,1.1399729171,1.227861776577e-01
opq,4,1,1.000000,-0.08000000,0.29754167,1.1452384090,1.268193660205e-01
opq,4,1,1.000000,-0.07000000,0.29754167,1.1505775447,1.308712701760e-01
opq,4,1,1.000000,-0.06000000,0.29754167,1.1559920572,1.349421531169e-01
opq,4,1,1.000000,-0.05000000,0.29754167,1.1614837368,1.390322840532e-01
opq,4,1,1.000000,-0.04000000,0.29754167,1.1670544342,1.431419386205e-01
opq,4,1,1.000000,-0.03000000,0.29754167,1.1727060626,1.472713990960e-01
opq,4,1,1.000000,-0.02000000,0.29754167,1.1784406007,1.514209546258e-01
opq,4,1,1.000000,-0.01000000,0.29754167,1.1842600959,1.555909014602e-01
opq,4,1,1.000000,0.00000000,0.29754167,1.1901666667,1.597815432012e-01
opq,4,1,1.000000,0.01000000,0.29754167,1.1961625065,1.639931910601e-01
opq,4,1,1.000000,0.02000000,0.29754167,1.2022498868,1.682261641273e-01
opq,4,1,1.000000,0.03000000,0.29754167,1.2084311609,1.724807896544e-01
opq,4,1,1.000000,0.04000000,0.29754167,1.2147087676,1.767574033497e-01
opq,4,1,1.000000,0.05000000,0.29754167,1.2210852354,1.810563496870e-01
opq,4,1,1.000000,0.06000000,0.29754167,1.2275631866,1.853779822294e-01
opq,4,1,1.000000,0.07000000,0.29754167,1.2341453420,1.897226639692e-01
opq,4,1,1.000000,0.08000000,0.29754167,1.2408345257,1.940907676831e-01
opq,4,1,1.000000,0.09000000,0.29754167,1.2476336698,1.984826763056e-01
opq,4,1,1.000000,0.10000000,0.29754167,1.2545458206,2.028987833212e-01
opq,4,1,1.000000,0.11000000,0.29754167,1.2615741435,2.073394931755e-01
opq,4,1,1.000000,0.12000000,0.29754167,1.2687219296,2.118052217073e-01
opq,4,1,1.000000,0.13000000,0.29754167,1.2759926019,2.162963966037e-01
opq,4,1,1.000000,0.14000000,0.29754167,1.2833897224,2.208134578774e-01
opq,4,1,1.000000,0.15000000,0.29754167,1.2909169994,2.253568583706e-01
opq,4,1,1.000000,0.16000000,0.29754167,1.2985782951,2.299270642841e-01
opq,4,1,1.000000,0.17000000,0.29754167,1.3063776343,2.345245557364e-01
opq,4,1,1.000000,0.18000000,0.29754167,1.3143192128,2.391498273516e-01
opq,4,1,1.000000,0.19000000,0.29754167,1.3224074074,2.438033888811e-01
opq,4,1,1.000000,0.20000000,0.29754167,1.3306467856,2.484857658592e-01
opq,4,1,1.000000,0.21000000,0.29754167,1.3390421168,2.531975002956e-01
opq,4,1,1.000000,0.22000000,0.29754167,1.3475983835,2.579391514078e-01
opq,4,1,1.000000,0.23000000,0.29754167,1.3563207942,2.627112963961e-01
opq,4,1,1.000000,0.24000000,0.29754167,1.3652147963,2.675145312633e-01
opq,4,1,1.000000,0.25000000,0.29754167,1.3742860908,2.723494716837e-01
opq,4,1,1.000000,0.26000000,0.29754167,1.3835406471,2.772167539244e-01
opq,4,1,1.000000,0.27000000,0.29754167,1.3929847202,2.821170358226e-01
opq,4,1,1.000000,0.28000000,0.29754167,1.4026248679,2.870509978234e-01
opq,4,1,1.000000,0.29000000,0.29754167,1.4124679702,2.920193440826e-01
opq,4,1,1.000000,0.30000000,0.29754167,1.4225212499,2.970228036403e-01
opq,4,1,1.000000,0.31000000,0.29754167,1.4327922948,3.020621316691e-01
opq,4,1,1.000000,0.32000000,0.29754167,1.4432890820,3.071381108050e-01
opq,4,1,1.000000,0.33000000,0.29754167,1.4540200036,3.122515525664e-01
opq,4,1,1.000000,0.34000000,0.29754167,1.4649938951,3.174032988683e-01
opq,4,1,1.000000,0.35000000,0.29754167,1.4762200662,3.225942236411e-01
opq,4,1,1.000000,0.36000000,0.29754167,1.4877083333,3.278252345610e-01
opq,4,1,1.000000,0.37000000,0.29754167,1.4994690565,3.330972749032e-01
opq,4,1,1.000000,0.38000000,0.29754167,1.5115131782,3.384113255276e-01
opq,4,1,1.000000,0.39000000,0.29754167,1.5238522660,3.437684070097e-01
opq,4,1,1.000000,0.40000000,0.29754167,1.5364985597,3.491695819285e-01
opq,4,1,1.000000,0.41000000,0.29754167,1.5494650222,3.546159573279e-01
opq,4,1,1.000000,0.42000000,0.29754167,1.5627653951,3.601086873661e-01
opq,4,1,1.000000,0.43000000,0.29754167,1.5764142603,3.656489761711e-01
opq,4,1,1.000000,0.44000000,0.29754167,1.5904271071,3.712380809230e-01
opq,4,1,1.000000,0.45000000,0.29754167,1.6048204060,3.768773151859e-01
opq,4,1,1.000000,0.46000000,0.29754167,1.6196116901,3.825680525123e-01
opq,4,1,1.000000,0.47000000,0.29754167,1.6348196453,3.883117303503e-01
opq,4,1,1.000000,0.48000000,0.29754167,1.6504642089,3.941098542842e-01
opq,4,1,1.000000,0.49000000,0.29754167,1.6665666800,3.999640026431e-01
opq,4,1,1.000000,0.50000000,0.29754167,1.6831498415,4.058758315195e-01
opq,4,1,1.000000,0.51000000,0.29754167,1.7002380952,4.118470802409e-01
opq,4,1,1.000000,0.52000000,0.29754167,1.7178576135,4.178795773470e-01
opq,4,1,1.000000,0.53000000,0.29754167,1.7360365071,4.239752471306e-01
opq,4,1,1.000000,0.54000000,0.29754167,1.7548050148,4.301361168079e-01
opq,4,1,1.000000,0.55000000,0.29754167,1.7741957141,4.363643243944e-01
opq,4,1,1.000000,0.56000000,0.29754167,1.7942437597,4.426621273734e-01
opq,4,1,1.000000,0.57000000,0.29754167,1.8149871512,4.490319122558e-01
opq,4,1,1.000000,0.58000000,0.29754167,1.8364670368,4.554762051471e-01
opq,4,1,1.000000,0.59000000,0.29754167,1.8587280561,4.619976834533e-01
opq,4,1,1.000000,0.60000000,0.29754167,1.8818187309,4.685991888808e-01
opq,4,1,1.000000,0.61000000,0.29754167,1.9057919105,4.752837419074e-01
opq,4,1,1.000000,0.62000000,0.29754167,1.9307052805,4.820545579357e-01
opq,4,1,1.000000,0.63000000,0.29754167,1.9566219472,4.889150653719e-01
opq,4,1,1.000000,0.64000000,0.29754167,1.9836111111,4.958689259207e-01
opq,4,1,1.000000,0.65000000,0.29754167,2.0117488443,5.029200574346e-01
opq,4,1,1.000000,0.66000000,0.29754167,2.0411189942,5.100726597245e-01
opq,4,1,1.000000,0.67000000,0.29754167,2.0718142353,5.173312438142e-01
opq,4,1,1.000000,0.68000000,0.29754167,2.1039373019,5.247006652156e-01
opq,4,1,1.000000,0.69000000,0.29754167,2.1376024363,5.321861619244e-01
opq,4,1,1.000000,0.70000000,0.29754167,2.1729371017,5.397933979791e-01
opq,4,1,1.000000,0.71000000,0.29754167,2.2100840165,5.475285136142e-01
opq,4,1,1.000000,0.72000000,0.29754167,2.2492035848,5.553981832688e-01
opq,4,1,1.000000,0.73000000,0.29754167,2.2904768179,5.634096830102e-01
opq,4,1,1.000000,0.74000000,0.29754167,2.3341088684,5.715709693102e-01
opq,4,1,1.000000,0.75000000,0.29754167,2.3803333333,5.798907716006e-01
opq,4,1,1.000000,0.76000000,0.29754167,2.4294175352,5.883787016749e-01
opq,4,1,1.000000,0.77000000,0.29754167,2.4816690513,5.970453838415e-01
opq,4,1,1.000000,0.78000000,0.29754167,2.5374438592,6.059026108536e-01
opq,4,1,1.000000,0.79000000,0.29754167,2.5971565903,6.149635321421e-01
opq,4,1,1.000000,0.80000000,0.29754167,2.6612935712,6.242428829296e-01
opq,4,1,1.000000,0.81000000,0.29754167,2.7304295926,6.337572656317e-01
opq,4,1,1.000000,0.82000000,0.29754167,2.8052497358,6.435254989117e-01
opq,4,1,1.000000,0.83000000,0.29754167,2.8865781640,6.535690554025e-01
opq,4,1,1.000000,0.84000000,0.29754167,2.9754166667,6.639126172805e-01
opq,4,1,1.000000,0.85000000,0.29754167,3.0729971195,6.745847909642e-01
opq,4,1,1.000000,0.86000000,0.29754167,3.1808542142,6.856190404615e-01
opq,4,1,1.000000,0.87000000,0.29754167,3.3009284177,6.970549271421e-01
opq,4,1,1.000000,0.88000000,0.29754167,3.4357152269,7.089397886735e-01
opq,4,1,1.000000,0.89000000,0.29754167,3.5884875194,7.213310636867e-01
opq,4,1,1.000000,0.90000000,0.29754167,3.7636374619,7.342995944404e-01
opq,4,1,1.000000,0.91000000,0.29754167,3.9672222222,7.479344629604e-01
opq,4,1,1.000000,0.92000000,0.29754167,4.2078746037,7.623503326078e-01
opq,4,1,1.000000,0.93000000,0.29754167,4.4984071696,7.776990916344e-01
opq,4,1,1.000000,0.94000000,0.29754167,4.8588350703,7.941893508374e-01
opq,4,1,1.000000,0.95000000,0.29754167,5.3225871424,8.121214414648e-01
opq,4,1,1.000000,-0.25000000,0.30000000,1.0733126292,6.830501030520e-02
opq,4,1,1.000000,-0.24000000,0.30000000,1.0776318122,7.203927321253e-02
opq,4,1,1.000000,-0.23000000,0.30000000,1.0820035616,7.578862459682e-02
opq,4,1,1.000000,-0.22000000,0.30000000,1.0864289525,7.955324861607e-02
opq,4,1,1.000000,-0.21000000,0.30000000,1.0909090909,8.333333335099e-02
opq,4,1,1.000000,-0.20000000,0.30000000,1.0954451150,8.712907083111e-02
opq,4,1,1.000000,-0.19000000,0.30000000,1.1000381964,9.094065711597e-02
opq,4,1,1.000000,-0.18000000,0.30000000,1.1046895415,9.476829240079e-02
opq,4,1,1.000000,-0.17000000,0.30000000,1.1094003925,9.861218113429e-02
opq,4,1,1.000000,-0.16000000,0.30000000,1.1141720291,1.024725321443e-01
opq,4,1,1.000000,-0.15000000,0.30000000,1.1190057699,1.063495587697e-01
opq,4,1,1.000000,-0.14000000,0.30000000,1.1239029739,1.102434789974e-01
opq,4,1,1.000000,-0.13000000,0.30000000,1.1288650421,1.141545156054e-01
opq,4,1,1.000000,-0.12000000,0.30000000,1.1338934190,1.180828963118e-01
opq,4,1,1.000000,-0.11000000,0.30000000,1.1389895949,1.220288539289e-01
opq,4,1,1.000000,-0.10000000,0.30000000,1.1441551071,1.259926265249e-01
opq,4,1,1.000000,-0.09000000,0.30000000,1.1493915423,1.299744575908e-01
opq,4,1,1.000000,-0.08000000,0.30000000,1.1547005384,1.339745962156e-01
opq,4,1,1.000000,-0.07000000,0.30000000,1.1600837869,1.379932972676e-01
opq,4,1,1.000000,-0.06000000,0.30000000,1.1655430348,1.420308215844e-01
opq,4,1,1.000000,-0.05000000,0.30000000,1.1710800875,1.460874361700e-01
opq,4,1,1.000000,-0.04000000,0.30000000,1.1766968108,1.501634144012e-01
opq,4,1,1.000000,-0.03000000,0.30000000,1.1823951338,1.542590362423e-01
opq,4,1,1.000000,-0.02000000,0.30000000,1.1881770516,1.583745884698e-01
opq,4,1,1.000000,-0.01000000,0.30000000,1.1940446283,1.625103649066e-01
opq,4,1,1.000000,0.00000000,0.30000000,1.2000000000,1.666666666667e-01
opq,4,1,1.000000,0.01000000,0.30000000,1.2060453783,1.708438024112e-01
opq,4,1,1.000000,0.02000000,0.30000000,1.2121830535,1.750420886157e-01
opq,4,1,1.000000,0.03000000,0.30000000,1.2184153982,1.792618498503e-01
opq,4,1,1.000000,0.04000000,0.30000000,1.2247448714,1.835034190723e-01
opq,4,1,1.000000,0.05000000,0.30000000,1.2311740225,1.877671379326e-01
opq,4,1,1.000000,0.06000000,0.30000000,1.2377054955,1.920533570973e-01
opq,4,1,1.000000,0.07000000,0.30000000,1.2443420337,1.963624365839e-01
opq,4,1,1.000000,0.08000000,0.30000000,1.2510864843,2.006947461145e-01
opq,4,1,1.000000,0.09000000,0.30000000,1.2579418041,2.050506654859e-01
opq,4,1,1.000000,0.10000000,0.30000000,1.2649110641,2.094305849579e-01
opq,4,1,1.000000,0.11000000,0.30000000,1.2719974560,2.138349056620e-01
opq,4,1,1.000000,0.12000000,0.30000000,1.2792042981,2.182640400294e-01
opq,4,1,1.000000,0.13000000,0.30000000,1.2865350418,2.227184122426e-01
opq,4,1,1.000000,0.14000000,0.30000000,1.2939932784,2.271984587087e-01
opq,4,1,1.000000,0.15000000,0.30000000,1.3015827469,2.317046285589e-01
opq,4,1,1.000000,0.16000000,0.30000000,1.3093073414,2.362373841740e-01
opq,4,1,1.000000,0.17000000,0.30000000,1.3171711199,2.407972017380e-01
opq,4,1,1.000000,0.18000000,0.30000000,1.3251783129,2.453845718219e-01
opq,4,1,1.000000,0.19000000,0.30000000,1.3333333333,2.500000000000e-01
opq,4,1,1.000000,0.20000000,0.30000000,1.3416407865,2.546440075001e-01
opq,4,1,1.000000,0.21000000,0.30000000,1.3501054811,2.593171318904e-01
opq,4,1,1.000000,0.22000000,0.30000000,1.3587324410,2.640199278060e-01
opq,4,1,1.000000,0.23000000,0.30000000,1.3675269175,2.687529677173e-01
opq,4,1,1.000000,0.24000000,0.30000000,1.3764944032,2.735168427432e-01
opq,4,1,1.000000,0.25000000,0.30000000,1.3856406461,2.783121635130e-01
opq,4,1,1.000000,0.26000000,0.30000000,1.3949716649,2.831395610798e-01
opq,4,1,1.000000,0.27000000,0.30000000,1.4044937664,2.879996878902e-01
opq,4,1,1.000000,0.28000000,0.30000000,1.4142135624,2.928932188135e-01
opq,4,1,1.000000,0.29000000,0.30000000,1.4241379898,2.978208522353e-01
opq,4,1,1.000000,0.30000000,0.30000000,1.4342743312,3.027833112216e-01
opq,4,1,1.000000,0.31000000,0.30000000,1.4446302370,3.077813447568e-01
opq,4,1,1.000000,0.32000000,0.30000000,1.4552137502,3.128157290637e-01
opq,4,1,1.000000,0.33000000,0.30000000,1.4660333323,3.178872690106e-01
opq,4,1,1.000000,0.34000000,0.30000000,1.4770978918,3.229967996137e-01
opq,4,1,1.000000,0.35000000,0.30000000,1.4884168151,3.281451876418e-01
opq,4,1,1.000000,0.36000000,0.30000000,1.5000000000,3.333333333333e-01
opq,4,1,1.000000,0.37000000,0.30000000,1.5118578920,3.385621722339e-01
opq,4,1,1.000000,0.38000000,0.30000000,1.5240015240,3.438326771657e-01
opq,4,1,1.000000,0.39000000,0.30000000,1.5364425592,3.491458603411e-01
opq,4,1,1.000000,0.40000000,0.30000000,1.5491933385,3.545027756321e-01
opq,4,1,1.000000,0.41000000,0.30000000,1.5622669318,3.599045210110e-01
opq,4,1,1.000000,0.42000000,0.30000000,1.5756771943,3.653522411780e-01
opq,4,1,1.000000,0.43000000,0.30000000,1.5894388285,3.708471303941e-01
opq,4,1,1.000000,0.44000000,0.30000000,1.6035674515,3.763904355377e-01
opq,4,1,1.000000,0.45000000,0.30000000,1.6180796699,3.819834594087e-01
opq,4,1,1.000000,0.46000000,0.30000000,1.6329931619,3.876275643042e-01
opq,4,1,1.000000,0.47000000,0.30000000,1.6483267674,3.933241758933e-01
opq,4,1,1.000000,0.48000000,0.30000000,1.6641005887,3.990747874227e-01
opq,4,1,1.000000,0.49000000,0.30000000,1.6803361008,4.048809642881e-01
opq,4,1,1.000000,0.50000000,0.30000000,1.6970562748,4.107443490112e-01
opq,4,1,1.000000,0.51000000,0.30000000,1.7142857143,4.166666666667e-01
opq,4,1,1.000000,0.52000000,0.30000000,1.7320508076,4.226497308104e-01
opq,4,1,1.000000,0.53000000,0.30000000,1.7503798980,4.286954499666e-01
opq,4,1,1.000000,0.54000000,0.30000000,1.7693034739,4.348058347396e-01
opq,4,1,1.000000,0.55000000,0.30000000,1.7888543820,4.409830056250e-01
opq,4,1,1.000000,0.56000000,0.30000000,1.8090680675,4.472292016074e-01
opq,4,1,1.000000,0.57000000,0.30000000,1.8299828440,4.535467896415e-01
opq,4,1,1.000000,0.58000000,0.30000000,1.8516401995,4.599382751327e-01
opq,4,1,1.000000,0.59000000,0.30000000,1.8740851427,4.664063135473e-01
opq,4,1,1.000000,0.60000000,0.30000000,1.8973665961,4.729537233053e-01
opq,4,1,1.000000,0.61000000,0.30000000,1.9215378457,4.795835001335e-01
opq,4,1,1.000000,0.62000000,0.30000000,1.9466570536,4.862988330859e-01
opq,4,1,1.000000,0.63000000,0.30000000,1.9727878477,4.931031224752e-01
opq,4,1,1.000000,0.64000000,0.30000000,2.0000000000,5.000000000000e-01
opq,4,1,1.000000,0.65000000,0.30000000,2.0283702113,5.069933514084e-01
opq,4,1,1.000000,0.66000000,0.30000000,2.0579830217,5.140873420962e-01
opq,4,1,1.000000,0.67000000,0.30000000,2.0889318715,5.212864461218e-01
opq,4,1,1.000000,0.68000000,0.30000000,2.1213203436,5.285954792090e-01
opq,4,1,1.000000,0.69000000,0.30000000,2.1552636243,5.360196364308e-01
opq,4,1,1.000000,0.70000000,0.30000000,2.1908902300,5.435645354124e-01
opq,4,1,1.000000,0.71000000,0.30000000,2.2283440581,5.512362660721e-01
opq,4,1,1.000000,0.72000000,0.30000000,2.2677868381,5.590414481559e-01
opq,4,1,1.000000,0.73000000,0.30000000,2.3094010768,5.669872981078e-01
opq,4,1,1.000000,0.74000000,0.30000000,2.3533936217,5.750817072006e-01
opq,4,1,1.000000,0.75000000,0.30000000,2.4000000000,5.833333333333e-01
opq,4,1,1.000000,0.76000000,0.30000000,2.4494897428,5.917517095361e-01
opq,4,1,1.000000,0.77000000,0.30000000,2.5021729687,6.003473730573e-01
opq,4,1,1.000000,0.78000000,0.30000000,2.5584085963,6.091320200147e-01
opq,4,1,1.000000,0.79000000,0.30000000,2.6186146828,6.181186920870e-01
opq,4,1,1.000000,0.80000000,0.30000000,2.6832815730,6.273220037500e-01
opq,4,1,1.000000,0.81000000,0.30000000,2.7529888064,6.367584213716e-01
opq,4,1,1.000000,0.82000000,0.30000000,2.8284271247,6.464466094067e-01
opq,4,1,1.000000,0.83000000,0.30000000,2.9104275004,6.564078645318e-01
opq,4,1,1.000000,0.84000000,0.30000000,3.0000000000,6.666666666667e-01
opq,4,1,1.000000,0.85000000,0.30000000,3.0983866770,6.772513878160e-01
opq,4,1,1.000000,0.86000000,0.30000000,3.2071349029,6.881952177689e-01
opq,4,1,1.000000,0.87000000,0.30000000,3.3282011774,6.995373937113e-01
opq,4,1,1.000000,0.88000000,0.30000000,3.4641016151,7.113248654052e-01
opq,4,1,1.000000,0.89000000,0.30000000,3.6181361349,7.236146008037e-01
opq,4,1,1.000000,0.90000000,0.30000000,3.7947331922,7.364768616526e-01
opq,4,1,1.000000,0.91000000,0.30000000,4.0000000000,7.500000000000e-01
opq,4,1,1.000000,0.92000000,0.30000000,4.2426406871,7.642977396045e-01
opq,4,1,1.000000,0.93000000,0.30000000,4.5355736761,7.795207240779e-01
opq,4,1,1.000000,0.94000000,0.30000000,4.8989794856,7.958758547681e-01
opq,4,1,1.000000,0.95000000,0.30000000,5.3665631460,8.136610018750e-01
opq,8,2,1.000000,-0.25000000,0.00500000,0.0178885438,1.000000000000e-12
opq,8,2,1.000000,-0.24000000,0.00500000,0.0179605302,1.000000000000e-12
opq,8,2,1.000000,-0.23000000,0.00500000,0.0180333927,1.000000000000e-12
opq,8,2,1.000000,-0.22000000,0.00500000,0.0181071492,1.000000000000e-12
opq,8,2,1.000000,-0.21000000,0.00500000,0.0181818182,1.000000000000e-12
opq,8,2,1.000000,-0.20000000,0.00500000,0.0182574186,1.000000000000e-12
opq,8,2,1.000000,-0.19000000,0.00500000,0.0183339699,1.000000000000e-12
opq,8,2,1.000000,-0.18000000,0.00500000,0.0184114924,1.000000000000e-12
opq,8,2,1.000000,-0.17000000,0.00500000,0.0184900065,1.000000000000e-12
opq,8,2,1.000000,-0.16000000,0.00500000,0.0185695338,1.000000000000e-12
opq,8,2,1.000000,-0.15000000,0.00500000,0.0186500962,1.000000000000e-12
opq,8,2,1.000000,-0.14000000,0.00500000,0.0187317162,1.000000000000e-12
opq,8,2,1.000000,-0.13000000,0.00500000,0.0188144174,1.000000000000e-12
opq,8,2,1.000000,-0.12000000,0.00500000,0.0188982237,1.000000000000e-12
opq,8,2,1.000000,-0.11000000,0.00500000,0.0189831599,1.000000000000e-12
opq,8,2,1.000000,-0.10000000,0.00500000,0.0190692518,1.000000000000e-12
opq,8,2,1.000000,-0.09000000,0.00500000,0.0191565257,1.000000000000e-12
opq,8,2,1.000000,-0.08000000,0.00500000,0.0192450090,1.000000000000e-12
opq,8,2,1.000000,-0.07000000,0.00500000,0.0193347298,1.000000000000e-12
opq,8,2,1.000000,-0.06000000,0.00500000,0.0194257172,1.000000000000e-12
opq,8,2,1.000000,-0.05000000,0.00500000,0.0195180015,1.000000000000e-12
opq,8,2,1.000000,-0.04000000,0.00500000,0.0196116135,1.000000000000e-12
opq,8,2,1.000000,-0.03000000,0.00500000,0.0197065856,1.000000000000e-12
opq,8,2,1.000000,-0.02000000,0.00500000,0.0198029509,1.000000000000e-12
opq,8,2,1.000000,-0.01000000,0.00500000,0.0199007438,1.000000000000e-12
opq,8,2,1.000000,0.00000000,0.00500000,0.0200000000,1.000000000000e-12
opq,8,2,1.000000,0.01000000,0.00500000,0.0201007563,1.000000000000e-12
opq,8,2,1.000000,0.02000000,0.00500000,0.0202030509,1.000000000000e-12
opq,8,2,1.000000,0.03000000,0.00500000,0.0203069233,1.000000000000e-12
opq,8,2,1.000000,0.04000000,0.00500000,0.0204124145,1.000000000000e-12
opq,8,2,1.000000,0.05000000,0.00500000,0.0205195670,1.000000000000e-12
opq,8,2,1.000000,0.06000000,0.00500000,0.0206284249,1.000000000000e-12
opq,8,2,1.000000,0.07000000,0.00500000,0.0207390339,1.000000000000e-12
opq,8,2,1.000000,0.08000000,0.00500000,0.0208514414,1.000000000000e-12
opq,8,2,1.000000,0.09000000,0.00500000,0.0209656967,1.000000000000e-12
opq,8,2,1.000000,0.10000000,0.00500000,0.0210818511,1.000000000000e-12
opq,8,2,1.000000,0.11000000,0.00500000,0.0211999576,1.000000000000e-12
opq,8,2,1.000000,0.12000000,0.00500000,0.0213200716,1.000000000000e-12
opq,8,2,1.000000,0.13000000,0.00500000,0.0214422507,1.000000000000e-12
opq,8,2,1.000000,0.14000000,0.00500000,0.0215665546,1.000000000000e-12
opq,8,2,1.000000,0.15000000,0.00500000,0.0216930458,1.000000000000e-12
opq,8,2,1.000000,0.16000000,0.00500000,0.0218217890,1.000000000000e-12
opq,8,2,1.000000,0.17000000,0.00500000,0.0219528520,1.000000000000e-12
