n_shd,skew_frames,skew_timestamp_ticks,skew_ns,aligned_poisson_mean,offered_poisson_mean,opq_effective_capacity,old_tree_depth,old_effective_capacity,opq_loss_rate,old_time_merger_loss_rate,loss_ratio_clipped,log10_opq_loss_rate,log10_old_time_merger_loss_rate,log10_loss_ratio_clipped
64,0.4,409.6,3276.8,70.656,94.20800000000001,256,2,32,3.203534618303693e-67,0.4103260886464895,1000000.0,-12.0,-0.3868708695916643,6.0
64,0.4166666666666667,426.6666666666667,3413.3333333333335,73.60000000000001,98.13333333333334,256,2,32,6.015947507184611e-64,0.423913043764853,1000000.0,-12.0,-0.37272322002544545,6.0
64,0.43333333333333335,443.73333333333335,3549.866666666667,76.54400000000001,102.05866666666668,256,2,32,7.501756028750436e-61,0.4364548495448933,1000000.0,-12.0,-0.36006067660379487,6.0
64,0.45,460.8,3686.4,79.48800000000001,105.98400000000001,256,2,32,6.406988028446757e-58,0.4480676328575118,1000000.0,-12.0,-0.3486564271627875,6.0
64,0.4666666666666667,477.8666666666667,3822.9333333333334,82.432,109.90933333333334,256,2,32,3.8526368755648405e-55,0.45885093167811225,1000000.0,-12.0,-0.33832838214150285,6.0
64,0.48333333333333334,494.93333333333334,3959.4666666666667,85.376,113.83466666666668,256,2,32,1.671844488405686e-52,0.46889055472279745,1000000.0,-12.0,-0.3289285155509444,6.0
64,0.5,512.0,4096.0,88.32000000000001,117.76,256,2,32,5.353011665145593e-50,0.4782608695652398,1000000.0,-12.0,-0.3203351508593475,6.0
64,0.5166666666666666,529.0666666666666,4232.533333333333,91.264,121.68533333333332,256,2,32,1.2901771513542577e-47,0.4870266479663426,1000000.0,-12.0,-0.3124472754422095,6.0
64,0.5333333333333333,546.1333333333333,4369.066666666667,94.20800000000001,125.61066666666667,256,2,32,2.3834577521789354e-45,0.49524456521739174,1000000.0,-12.0,-0.30518028168350503,6.0
64,0.55,563.2,4505.6,97.15200000000002,129.53600000000003,256,2,32,3.4308854495242995e-43,0.5029644268774703,1000000.0,-12.0,-0.2984627301670216,6.0
64,0.5666666666666667,580.2666666666667,4642.133333333333,100.096,133.46133333333333,256,2,32,3.906083373793842e-41,0.5102301790281331,1000000.0,-12.0,-0.2922338573730997,6.0
64,0.5833333333333334,597.3333333333334,4778.666666666667,103.04000000000002,137.38666666666668,256,2,32,3.565705419449749e-39,0.517080745341615,1000000.0,-12.0,-0.2864416338534922,6.0
64,0.6,614.4,4915.2,105.98400000000001,141.312,256,2,32,2.6427134832160797e-37,0.5235507246376812,1000000.0,-12.0,-0.28104123497265104,6.0
64,0.6166666666666667,631.4666666666667,5051.733333333334,108.92800000000001,145.23733333333334,256,2,32,1.6085781445659412e-35,0.5296709753231493,1000000.0,-12.0,-0.2759938246901482,6.0
64,0.6333333333333333,648.5333333333333,5188.266666666666,111.872,149.16266666666667,256,2,32,8.126637658247162e-34,0.5354691075514875,1000000.0,-12.0,-0.2712655795602789,6.0
64,0.65,665.6,5324.8,114.81600000000002,153.08800000000002,256,2,32,3.4410364632910636e-32,0.5409698996655519,1000000.0,-12.0,-0.2668268989836916,6.0
64,0.6666666666666666,682.6666666666666,5461.333333333333,117.76,157.01333333333332,256,2,32,1.2322257825528784e-30,0.5461956521739131,1000000.0,-12.0,-0.26265176125302875,6.0
64,0.6833333333333333,699.7333333333333,5597.866666666667,120.70400000000001,160.93866666666668,256,2,32,3.763038500325526e-29,0.5511664899257689,1000000.0,-12.0,-0.25871719473382154,6.0
64,0.7,716.8,5734.4,123.648,164.864,256,2,32,9.876401437519178e-28,0.5559006211180124,1000000.0,-12.0,-0.2550028407159377,6.0
64,0.7166666666666667,733.8666666666667,5870.933333333333,126.59200000000001,168.78933333333333,256,2,32,2.243877425260983e-26,0.5604145601617797,1000000.0,-12.0,-0.25149058981065353,6.0
64,0.7333333333333333,750.9333333333333,6007.466666666666,129.536,172.71466666666666,256,2,32,4.442777429482342e-25,0.5647233201581028,1000000.0,-12.0,-0.24816427777247974,6.0
64,0.75,768.0,6144.0,132.48000000000002,176.64000000000001,256,2,32,7.714098699770503e-24,0.568840579710145,1000000.0,-12.0,-0.24500942965598388,6.0
64,0.7666666666666666,785.0666666666666,6280.533333333333,135.424,180.5653333333333,256,2,32,1.1815005629744273e-22,0.5727788279773158,1000000.0,-12.0,-0.24201304353288064,6.0
64,0.7833333333333333,802.1333333333333,6417.066666666667,138.36800000000002,184.49066666666667,256,2,32,1.605025093289769e-21,0.576549491211841,1000000.0,-12.0,-0.23916340677749925,6.0
64,0.8,819.2,6553.6,141.312,188.41600000000003,256,2,32,1.9438460775091653e-20,0.5801630434782609,1000000.0,-12.0,-0.23644993931247502,6.0
64,0.8166666666666667,836.2666666666667,6690.133333333333,144.256,192.34133333333332,256,2,32,2.1089749929619128e-19,0.5836291038154392,1000000.0,-12.0,-0.23386305928836598,6.0
64,0.8333333333333334,853.3333333333334,6826.666666666667,147.20000000000002,196.26666666666668,256,2,32,2.0591282061231587e-18,0.5869565217391305,1000000.0,-12.0,-0.2313940675225867,6.0
64,0.85,870.4,6963.2,150.144,200.192,256,2,32,1.8170055171835276e-17,0.590153452685422,1000000.0,-12.0,-0.2290350476979172,6.0
64,0.8666666666666667,887.4666666666667,7099.733333333334,153.08800000000002,204.11733333333336,256,2,32,1.4549338420097603e-16,0.5932274247491639,1000000.0,-12.0,-0.22677877985889922,6.0
64,0.8833333333333333,904.5333333333333,7236.266666666666,156.032,208.04266666666666,256,2,32,1.061208326476908e-15,0.5961853978671042,1000000.0,-12.0,-0.2246186651759165,6.0
64,0.9,921.6,7372.8,158.97600000000003,211.96800000000002,256,2,32,7.076121370795543e-15,0.5990338164251209,1000000.0,-12.0,-0.22254866029468262,6.0
64,0.9166666666666666,938.6666666666666,7509.333333333333,161.92000000000002,215.89333333333335,256,2,32,4.3282403108484047e-14,0.6017786561264823,1000000.0,-12.0,-0.22056321987090488,6.0
64,0.9333333333333333,955.7333333333333,7645.866666666667,164.864,219.81866666666667,256,2,32,2.436446530443968e-13,0.6044254658385093,1000000.0,-12.0,-0.21865724611965418,6.0
64,0.95,972.8,7782.4,167.808,223.744,256,2,32,1.2661036735508484e-12,0.6069794050343249,1000000.0,-11.89753073112151,-0.2168260443970436,6.0
64,0.9666666666666667,989.8666666666667,7918.933333333333,170.752,227.66933333333336,256,2,32,6.091450695868291e-12,0.6094452773613194,1000000.0,-11.215279266614585,-0.21506528398646196,6.0
64,0.9833333333333333,1006.9333333333333,8055.466666666666,173.696,231.59466666666665,256,2,32,2.720966304872619e-11,0.6118275607958733,1000000.0,-10.565276836279226,-0.21337096338931416,6.0
64,1.0,1024.0,8192.0,176.64000000000001,235.52,256,2,32,1.1314428968759e-10,0.6141304347826088,1000000.0,-9.946367359692013,-0.21173937952611668,6.0
64,1.0166666666666666,1041.0666666666666,8328.533333333333,179.584,239.44533333333334,256,2,32,4.390900960143462e-10,0.6163578047042053,1000000.0,-9.357446358602346,-0.21016710034196082,6.0
64,1.0333333333333332,1058.1333333333332,8465.066666666666,182.528,243.37066666666664,256,2,32,1.5942005689642807e-09,0.6185133239831697,1000000.0,-8.79745704020796,-0.208650940384027,6.0
64,1.05,1075.2,8601.6,185.47200000000004,247.29600000000002,256,2,32,5.427669153932138e-09,0.6206004140786751,1000000.0,-8.265386632825257,-0.20718793898062576,6.0
64,1.0666666666666667,1092.2666666666667,8738.133333333333,188.41600000000003,251.22133333333335,256,2,32,1.7367489958456826e-08,0.6226222826086957,1000000.0,-7.760262943554114,-0.20577534070324455,6.0
64,1.0833333333333333,1109.3333333333333,8874.666666666666,191.36,255.14666666666665,256,2,32,5.2341828441783604e-08,0.6245819397993312,1000000.0,-7.281151110349038,-0.2044105778369932,6.0
64,1.1,1126.4,9011.2,194.30400000000003,259.07200000000006,256,2,32,1.4888449649490745e-07,0.6264822134387351,1000000.0,-6.82715052345173,-0.20309125462204766,6.0
64,1.1166666666666667,1143.4666666666667,9147.733333333334,197.24800000000002,262.99733333333336,256,2,32,4.005051514797452e-07,0.6283257624918884,1000000.0,-6.397391893450309,-0.2018151330602989,6.0
64,1.1333333333333333,1160.5333333333333,9284.266666666666,200.192,266.92266666666666,256,2,32,1.0208585125086298e-06,0.6301150895140666,617240.37346335,-5.991034445469164,-0.20058012010836712,5.790454325360797
64,1.15,1177.6,9420.8,203.136,270.848,256,2,32,2.4702265136217082e-06,0.6318525519848771,255787.29258252928,-5.607263221191533,-0.19938425610116378,5.40787896509037
64,1.1666666666666667,1194.6666666666667,9557.333333333334,206.08000000000004,274.77333333333337,256,2,32,5.684778233236411e-06,0.6335403726708075,111445.04617027525,-5.245286472745863,-0.19822570426993208,5.047060768475931
64,1.1833333333333333,1211.7333333333333,9693.866666666667,209.02400000000003,278.69866666666667,256,2,32,1.2464270485188654e-05,0.6351806491120638,50960.1143417781,-4.904333135012472,-0.19710274123565744,4.707230393776815
64,1.2,1228.8,9830.4,211.96800000000002,282.624,256,2,32,2.6082525110153326e-05,0.6367753623188406,24413.869425202185,-4.583650365841963,-0.19601374837335614,4.387636617468607
64,1.2166666666666666,1245.8666666666666,9966.933333333332,214.912,286.5493333333333,256,2,32,5.21793725998223e-05,0.6383263847528291,12233.308929341227,-4.282501147122981,-0.19495720395537847,4.087543943167603
64,1.2333333333333334,1262.9333333333334,10103.466666666667,217.85600000000002,290.4746666666667,256,2,32,9.996271800669723e-05,0.6398354876615747,6400.741200521453,-4.000161943829477,-0.19393167599279404,3.8062302678366833
64,1.25,1280.0,10240.0,220.8,294.40000000000003,256,2,32,0.00018368748870612597,0.6413043478260869,3491.279413439438,-3.7359204232855503,-0.19293581570341112,3.542984607582139
64,1.2666666666666666,1297.0666666666666,10376.533333333333,223.744,298.32533333333333,256,2,32,0.00032428492256365295,0.6427345537757437,1982.005665556601,-3.489073243123599,-0.1919683515432365,3.2971048915803625
64,1.2833333333333332,1314.1333333333332,10513.066666666666,226.688,302.25066666666663,256,2,32,0.0005509041907148002,0.644127611518916,1169.2189356613135,-3.258923923946536,-0.19102808374537622,3.06789584020116
64,1.3,1331.2,10649.6,229.63200000000003,306.17600000000004,256,2,32,0.0009020262336870876,0.6454849498327759,715.594431432794,-3.04478083165998,-0.19011387931665588,2.854666952343324
64,1.3166666666666667,1348.2666666666667,10786.133333333333,232.57600000000002,310.10133333333334,256,2,32,0.0014257543167781452,0.6468079251513484,453.6601555680193,-2.845955304820823,-0.18922466744774408,2.656730637373079
64,1.3333333333333333,1365.3333333333333,10922.666666666666,235.52,314.02666666666664,256,2,32,0.002178913682460428,0.6480978260869567,297.4407987355998,-2.6617599739637696,-0.18835943529738483,2.4734005386663847
64,1.35,1382.4,11059.2,238.46400000000003,317.95200000000006,256,2,32,0.003224724875265629,0.6493558776167472,201.3678384154425,-2.491507332269303,-0.18751722411558105,2.3039901081537217
64,1.3666666666666667,1399.4666666666667,11195.733333333334,241.40800000000002,321.87733333333335,256,2,32,0.004629044659530713,0.6505832449628844,140.54373911113655,-2.33450862926381,-0.1866971256743053,2.1478115035895047
64,1.3833333333333333,1416.5333333333333,11332.266666666666,244.352,325.80266666666665,256,2,32,0.006455454580066225,0.6517810371922473,100.965939595467,-2.190073170180959,-0.185898278977606,2.004174891203353
64,1.4,1433.6,11468.8,247.296,329.728,256,2,32,0.008759753569810897,0.6529503105590062,74.53980358640408,-2.05750811127218,-0.1851198672258811,1.8723882440462987
64,1.4166666666666667,1450.6666666666667,11605.333333333334,250.24000000000004,333.65333333333336,256,2,32,0.011584603037199449,0.6540920716112533,56.462191195580104,-1.9361188433334369,-0.184361115011669,1.7517577283217678
64,1.4333333333333333,1467.7333333333333,11741.866666666667,253.18400000000003,337.57866666666666,256,2,32,0.01495512167413441,0.6552072800808899,43.81156465039678,-1.825210049219744,-0.18362128572658598,1.641588763493158
64,1.45,1484.8,11878.4,256.128,341.504,256,2,32,0.01887610987594834,0.6562968515742128,34.768649678737916,-1.7240875033369727,-0.18289967916106528,1.5411878241759074
64,1.4666666666666666,1501.8666666666666,12014.933333333332,259.072,345.4293333333333,256,2,32,0.023331322146653097,0.6573616600790514,28.175071088860285,-1.6320606497735042,-0.18219562928035385,1.4498650204931502
64,1.4833333333333334,1518.9333333333334,12151.466666666667,262.016,349.3546666666667,256,2,32,0.02828486107882525,0.6584025403028823,23.277559626968745,-1.5484459499569032,-0.18150850216183181,1.3669374477950715
64,1.5,1536.0,12288.0,264.96000000000004,353.28000000000003,256,2,32,0.03368441956443248,0.6594202898550725,19.57641836736166,-1.4725709318243183,-0.18083769408014289,1.2917332377441755
64,1.5166666666666666,1553.0666666666666,12424.533333333333,267.904,357.20533333333333,256,2,32,0.039465825855683416,0.6604156712852365,16.73386168834298,-1.4037788047852988,-0.18018262972791263,1.2235961750573863
64,1.5333333333333332,1570.1333333333332,12561.066666666666,270.848,361.1306666666666,256,2,32,0.04555820077787778,0.6613894139886579,14.51746124069536,-1.34143343577092,-0.17954276056096694,1.161890675209953
64,1.55,1587.2,12697.6,273.79200000000003,365.05600000000004,256,2,32,0.051889033130568946,0.6623422159887798,12.76458966429613,-1.284924421615166,-0.17891756325799432,1.1060068583571718
64,1.5666666666666667,1604.2666666666667,12834.133333333333,276.73600000000005,368.98133333333334,256,2,32,0.05838859792989811,0.6632747456059206,11.359662145034795,-1.2336719532230962,-0.17830653828551013,1.055365414937586
64,1.5833333333333333,1621.3333333333333,12970.666666666666,279.68,372.90666666666664,256,2,32,0.06499333800703228,0.6641876430205951,10.21931883155055,-1.1871311574350387,-0.17770920855981032,1.0094219488752285
64,1.6,1638.4,13107.2,282.624,376.83200000000005,256,2,32,0.07164804932917632,0.6650815217391304,9.282618689079897,-1.144795629092275,-0.17712511819834226,0.9676705108939327
64,1.6166666666666667,1655.4666666666667,13243.733333333334,285.56800000000004,380.75733333333335,256,2,32,0.07830690727356662,0.665956969968624,8.504447348968732,-1.1061999281273855,-0.1765538313535906,0.929646096773795
64,1.6333333333333333,1672.5333333333333,13380.266666666666,288.512,384.68266666666665,256,2,32,0.08493351404242769,0.6668145519077197,7.851018051303272,-1.070920907027162,-0.17599493112317954,0.8949259759039823
64,1.65,1689.6,13516.8,291.456,388.608,256,2,32,0.09150022472216171,0.6676548089591569,7.296755947720074,-1.0385778393163392,-0.17544801853043399,0.8631298207859053
64,1.6666666666666667,1706.6666666666667,13653.333333333334,294.40000000000003,392.53333333333336,256,2,32,0.09798702599683855,0.6684782608695653,6.822109907602799,-1.0088314233992004,-0.1749127115701385,0.8339187118290621
64,1.6833333333333333,1723.7333333333333,13789.866666666667,297.34400000000005,396.4586666666667,256,2,32,0.10438021265509659,0.6692854068015498,6.4119950494167774,-0.9813818226861445,-0.17438864431467452,0.80699317837147
64,1.7,1740.8,13926.4,300.288,400.384,256,2,32,0.11067105211396719,0.670076726342711,6.054670246133354,-0.9559659613364623,-0.17387546607612137,0.7820904952603409
64,1.7166666666666666,1757.8666666666666,14062.933333333332,303.232,404.3093333333333,256,2,32,0.11685456403545837,0.6708526804558886,5.740919800550751,-0.9323543205271608,-0.17337284062027042,0.7589814799068904
64,1.7333333333333334,1774.9333333333334,14199.466666666667,306.17600000000004,408.2346666666667,256,2,32,0.12292848382937129,0.671613712374582,5.463450710958117,-0.9103474748300963,-0.1728804454288363,0.7374670294012599
64,1.75,1792.0,14336.0,309.12,412.16,256,2,32,0.12889243283757645,0.672360248447205,5.2164447023393405,-0.8897725789487885,-0.17239797100644663,0.7173746079423419
64,1.7666666666666666,1809.0666666666666,14472.533333333333,312.064,416.0853333333333,256,2,32,0.13474728668904024,0.6730926989335522,4.995222653253609,-0.8704799711344815,-0.17192512022926987,0.6985548509052117
64,1.7833333333333332,1826.1333333333332,14609.066666666666,315.008,420.0106666666667,256,2,32,0.1404947156011192,0.673811458756603,4.795991478210696,-0.8523400104808513,-0.17146160773238858,0.6808784027484627
64,1.8,1843.2,14745.6,317.95200000000006,423.93600000000004,256,2,32,0.14613686331622575,0.6745169082125605,4.615652018977392,-0.835240218593882,-0.1710071593332522,0.6642330592606297
64,1.8166666666666667,1860.2666666666667,14882.133333333333,320.896,427.86133333333333,256,2,32,0.15167613141982364,0.675209413641803,4.451652394620312,-0.8190827567758479,-0.17056151148875442,0.6485212452870935
64,1.8333333333333333,1877.3333333333333,15018.666666666666,323.84000000000003,431.7866666666667,256,2,32,0.15711503985219605,0.6758893280632411,4.301875420068475,-0.8037822400893556,-0.17012441078366408,0.6336578293056916
64,1.8499999999999999,1894.3999999999999,15155.199999999999,326.784,435.712,256,2,32,0.16245614013074447,0.6765569917743831,4.164551682872011,-0.7892638695790385,-0.16969561344831913,0.6195682561307194
64,1.8666666666666667,1911.4666666666667,15291.733333333334,329.728,439.63733333333334,256,2,32,0.16770196360394826,0.6772127329192547,4.038192030467739,-0.7754618522575589,-0.16927488490364484,0.6061869673539141
64,1.8833333333333333,1928.5333333333333,15428.266666666666,332.672,443.5626666666667,256,2,32,0.1728549921347519,0.677856868026164,3.921534805877806,-0.7623180733083368,-0.1688619993317067,0.5934560739766301
64,1.9,1945.6,15564.8,335.616,447.488,256,2,32,0.17791764264220755,0.6784897025171625,3.813504340778646,-0.7497809843373775,-0.16845673927014043,0.5813242450672371
64,1.9166666666666667,1962.6666666666667,15701.333333333334,338.56000000000006,451.41333333333336,256,2,32,0.18289225991027044,0.6791115311909264,3.7131780837751593,-0.7378046736891801,-0.16805889522892242,0.5697457784602576
64,1.9333333333333333,1979.7333333333333,15837.866666666667,341.504,455.3386666666667,256,2,32,0.18778111415272097,0.6797226386806596,3.6197603882989333,-0.7263480884900323,-0.16766826532805823,0.5586798231619741
64,1.95,1996.8,15974.4,344.44800000000004,459.264,256,2,32,0.19258640120602064,0.6803232998885174,3.5325614665842204,-0.7153743822669989,-0.16728465495486583,0.548089727312133
64,1.9666666666666666,2013.8666666666666,16110.933333333332,347.392,463.1893333333333,256,2,32,0.19731024410268067,0.6809137803979366,3.4509803760801576,-0.7048503661326436,-0.16690787643963037,0.5379424896930132
64,1.9833333333333334,2030.9333333333334,16247.466666666667,350.336,467.1146666666667,256,2,32,0.2019546953174994,0.6814943368651808,3.374491173843628,-0.6947460453076789,-0.16653774874848765,0.5282082965591912
64,2.0,2048.0,16384.0,353.28000000000003,471.04,256,2,32,0.20652173929828632,0.6820652173913044,3.3026315762631393,-0.6850342260397514,-0.16617409719247944,0.518860128847272
128,0.0,0.0,0.0,0.0,0.0,256,2,32,0.0,0.0,1.0,-12.0,-12.0,0.0
128,0.016666666666666666,34.13333333333333,273.06666666666666,5.888000000000001,7.850666666666667,256,2,32,0.0,1.5199007294366241e-15,1.0,-12.0,-12.0,0.0
128,0.03333333333333333,68.26666666666667,546.1333333333333,11.776000000000002,15.701333333333334,256,2,32,4.3001584917878e-241,2.843568929678575e-08,28435.689296785753,-12.0,-7.546136239746538,4.453863760253462
128,0.05,102.4,819.2,17.664,23.552000000000003,256,2,32,1.5022020237477619e-198,5.9350376414476404e-05,1000000.0,-12.0,-4.226576522299759,6.0
128,0.06666666666666667,136.53333333333333,1092.2666666666667,23.552000000000003,31.40266666666667,256,2,32,4.221240287267018e-169,0.0033194576510505404,1000000.0,-12.0,-2.4789328676202795,6.0
128,0.08333333333333333,170.66666666666666,1365.3333333333333,29.44,39.25333333333333,256,2,32,7.931175074010144e-147,0.029129091541600968,1000000.0,-12.0,-1.5356730596435986,6.0
128,0.1,204.8,1638.4,35.328,47.104000000000006,256,2,32,4.317545292168931e-129,0.09256071440661189,1000000.0,-12.0,-1.0335733020505589,6.0
128,0.11666666666666667,238.93333333333334,1911.4666666666667,41.216,54.95466666666667,256,2,32,1.736644928305058e-114,0.17099506735800218,1000000.0,-12.0,-0.7670164173862002,6.0
128,0.13333333333333333,273.06666666666666,2184.5333333333333,47.104000000000006,62.80533333333334,256,2,32,3.5675717681031362e-102,0.2408204069404627,1000000.0,-12.0,-0.6183067140665431,6.0
128,0.15,307.2,2457.6,52.992000000000004,70.656,256,2,32,1.302576430964864e-91,0.29712497253090137,1000000.0,-12.0,-0.5270608454141327,6.0
128,0.16666666666666666,341.3333333333333,2730.6666666666665,58.88,78.50666666666666,256,2,32,1.9806333179781305e-82,0.3423925464452477,1000000.0,-12.0,-0.46547569806302935,6.0
128,0.18333333333333332,375.46666666666664,3003.733333333333,64.768,86.35733333333333,256,2,32,2.302255234172223e-74,0.37944669132018377,1000000.0,-12.0,-0.42084922975980743,6.0
128,0.2,409.6,3276.8,70.656,94.20800000000001,256,2,32,3.203534618303693e-67,0.4103260886464895,1000000.0,-12.0,-0.3868708695916643,6.0
128,0.21666666666666667,443.73333333333335,3549.866666666667,76.54400000000001,102.05866666666668,256,2,32,7.501756028750436e-61,0.4364548495448933,1000000.0,-12.0,-0.36006067660379487,6.0
128,0.23333333333333334,477.8666666666667,3822.9333333333334,82.432,109.90933333333334,256,2,32,3.8526368755648405e-55,0.45885093167811225,1000000.0,-12.0,-0.33832838214150285,6.0
128,0.25,512.0,4096.0,88.32000000000001,117.76,256,2,32,5.353011665145593e-50,0.4782608695652398,1000000.0,-12.0,-0.3203351508593475,6.0
128,0.26666666666666666,546.1333333333333,4369.066666666667,94.20800000000001,125.61066666666667,256,2,32,2.3834577521789354e-45,0.49524456521739174,1000000.0,-12.0,-0.30518028168350503,6.0
128,0.2833333333333333,580.2666666666667,4642.133333333333,100.096,133.46133333333333,256,2,32,3.906083373793842e-41,0.5102301790281331,1000000.0,-12.0,-0.2922338573730997,6.0
128,0.3,614.4,4915.2,105.98400000000001,141.312,256,2,32,2.6427134832160797e-37,0.5235507246376812,1000000.0,-12.0,-0.28104123497265104,6.0
128,0.31666666666666665,648.5333333333333,5188.266666666666,111.872,149.16266666666667,256,2,32,8.126637658247162e-34,0.5354691075514875,1000000.0,-12.0,-0.2712655795602789,6.0
128,0.3333333333333333,682.6666666666666,5461.333333333333,117.76,157.01333333333332,256,2,32,1.2322257825528784e-30,0.5461956521739131,1000000.0,-12.0,-0.26265176125302875,6.0
128,0.35,716.8,5734.4,123.648,164.864,256,2,32,9.876401437519178e-28,0.5559006211180124,1000000.0,-12.0,-0.2550028407159377,6.0
128,0.36666666666666664,750.9333333333333,6007.466666666666,129.536,172.71466666666666,256,2,32,4.442777429482342e-25,0.5647233201581028,1000000.0,-12.0,-0.24816427777247974,6.0
128,0.3833333333333333,785.0666666666666,6280.533333333333,135.424,180.5653333333333,256,2,32,1.1815005629744273e-22,0.5727788279773158,1000000.0,-12.0,-0.24201304353288064,6.0
128,0.4,819.2,6553.6,141.312,188.41600000000003,256,2,32,1.9438460775091653e-20,0.5801630434782609,1000000.0,-12.0,-0.23644993931247502,6.0
128,0.4166666666666667,853.3333333333334,6826.666666666667,147.20000000000002,196.26666666666668,256,2,32,2.0591282061231587e-18,0.5869565217391305,1000000.0,-12.0,-0.2313940675225867,6.0
128,0.43333333333333335,887.4666666666667,7099.733333333334,153.08800000000002,204.11733333333336,256,2,32,1.4549338420097603e-16,0.5932274247491639,1000000.0,-12.0,-0.22677877985889922,6.0
128,0.45,921.6,7372.8,158.97600000000003,211.96800000000002,256,2,32,7.076121370795543e-15,0.5990338164251209,1000000.0,-12.0,-0.22254866029468262,6.0
128,0.4666666666666667,955.7333333333333,7645.866666666667,164.864,219.81866666666667,256,2,32,2.436446530443968e-13,0.6044254658385093,1000000.0,-12.0,-0.21865724611965418,6.0
128,0.48333333333333334,989.8666666666667,7918.933333333333,170.752,227.66933333333336,256,2,32,6.091450695868291e-12,0.6094452773613194,1000000.0,-11.215279266614585,-0.21506528398646196,6.0
128,0.5,1024.0,8192.0,176.64000000000001,235.52,256,2,32,1.1314428968759e-10,0.6141304347826088,1000000.0,-9.946367359692013,-0.21173937952611668,6.0
128,0.5166666666666666,1058.1333333333332,8465.066666666666,182.528,243.37066666666664,256,2,32,1.5942005689642807e-09,0.6185133239831697,1000000.0,-8.79745704020796,-0.208650940384027,6.0
128,0.5333333333333333,1092.2666666666667,8738.133333333333,188.41600000000003,251.22133333333335,256,2,32,1.7367489958456826e-08,0.6226222826086957,1000000.0,-7.760262943554114,-0.20577534070324455,6.0
128,0.55,1126.4,9011.2,194.30400000000003,259.07200000000006,256,2,32,1.4888449649490745e-07,0.6264822134387351,1000000.0,-6.82715052345173,-0.20309125462204766,6.0
128,0.5666666666666667,1160.5333333333333,9284.266666666666,200.192,266.92266666666666,256,2,32,1.0208585125086298e-06,0.6301150895140666,617240.37346335,-5.991034445469164,-0.20058012010836712,5.790454325360797
128,0.5833333333333334,1194.6666666666667,9557.333333333334,206.08000000000004,274.77333333333337,256,2,32,5.684778233236411e-06,0.6335403726708075,111445.04617027525,-5.245286472745863,-0.19822570426993208,5.047060768475931
128,0.6,1228.8,9830.4,211.96800000000002,282.624,256,2,32,2.6082525110153326e-05,0.6367753623188406,24413.869425202185,-4.583650365841963,-0.19601374837335614,4.387636617468607
128,0.6166666666666667,1262.9333333333334,10103.466666666667,217.85600000000002,290.4746666666667,256,2,32,9.996271800669723e-05,0.6398354876615747,6400.741200521453,-4.000161943829477,-0.19393167599279404,3.8062302678366833
128,0.6333333333333333,1297.0666666666666,10376.533333333333,223.744,298.32533333333333,256,2,32,0.00032428492256365295,0.6427345537757437,1982.005665556601,-3.489073243123599,-0.1919683515432365,3.2971048915803625
128,0.65,1331.2,10649.6,229.63200000000003,306.17600000000004,256,2,32,0.0009020262336870876,0.6454849498327759,715.594431432794,-3.04478083165998,-0.19011387931665588,2.854666952343324
128,0.6666666666666666,1365.3333333333333,10922.666666666666,235.52,314.02666666666664,256,2,32,0.002178913682460428,0.6480978260869567,297.4407987355998,-2.6617599739637696,-0.18835943529738483,2.4734005386663847
128,0.6833333333333333,1399.4666666666667,11195.733333333334,241.40800000000002,321.87733333333335,256,2,32,0.004629044659530713,0.6505832449628844,140.54373911113655,-2.33450862926381,-0.1866971256743053,2.1478115035895047
128,0.7,1433.6,11468.8,247.296,329.728,256,2,32,0.008759753569810897,0.6529503105590062,74.53980358640408,-2.05750811127218,-0.1851198672258811,1.8723882440462987
128,0.7166666666666667,1467.7333333333333,11741.866666666667,253.18400000000003,337.57866666666666,256,2,32,0.01495512167413441,0.6552072800808899,43.81156465039678,-1.825210049219744,-0.18362128572658598,1.641588763493158
128,0.7333333333333333,1501.8666666666666,12014.933333333332,259.072,345.4293333333333,256,2,32,0.023331322146653097,0.6573616600790514,28.175071088860285,-1.6320606497735042,-0.18219562928035385,1.4498650204931502
128,0.75,1536.0,12288.0,264.96000000000004,353.28000000000003,256,2,32,0.03368441956443248,0.6594202898550725,19.57641836736166,-1.4725709318243183,-0.18083769408014289,1.2917332377441755
128,0.7666666666666666,1570.1333333333332,12561.066666666666,270.848,361.1306666666666,256,2,32,0.04555820077787778,0.6613894139886579,14.51746124069536,-1.34143343577092,-0.17954276056096694,1.161890675209953
128,0.7833333333333333,1604.2666666666667,12834.133333333333,276.73600000000005,368.98133333333334,256,2,32,0.05838859792989811,0.6632747456059206,11.359662145034795,-1.2336719532230962,-0.17830653828551013,1.055365414937586
128,0.8,1638.4,13107.2,282.624,376.83200000000005,256,2,32,0.07164804932917632,0.6650815217391304,9.282618689079897,-1.144795629092275,-0.17712511819834226,0.9676705108939327
128,0.8166666666666667,1672.5333333333333,13380.266666666666,288.512,384.68266666666665,256,2,32,0.08493351404242769,0.6668145519077197,7.851018051303272,-1.070920907027162,-0.17599493112317954,0.8949259759039823
128,0.8333333333333334,1706.6666666666667,13653.333333333334,294.40000000000003,392.53333333333336,256,2,32,0.09798702599683855,0.6684782608695653,6.822109907602799,-1.0088314233992004,-0.1749127115701385,0.8339187118290621
128,0.85,1740.8,13926.4,300.288,400.384,256,2,32,0.11067105211396719,0.670076726342711,6.054670246133354,-0.9559659613364623,-0.17387546607612137,0.7820904952603409
