implementation,n_lane,egress_symbols_per_beat,burstiness,scv,rate_per_lane,effective_load,effective_capacity,loss_probability
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.22840000000000002,0.8710834215347733,255,6.691825273168418e-17
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.23230000000000003,0.8859574379270045,255,4.439620985661565e-15
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.23620000000000002,0.9008314543192357,255,2.6944936286963913e-13
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.24010000000000004,0.915705470711467,255,1.4911819406840958e-11
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.24400000000000002,0.9305794871036982,255,7.475219844912075e-10
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.24790000000000004,0.9454535034959295,255,3.349745946041342e-08
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.2518,0.9603275198881607,255,1.3044984501530854e-06
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.25570000000000004,0.975201536280392,255,4.113322749910885e-05
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.2596,0.990075552672623,255,0.0008458956469118451
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.2635,1.0049495690648544,255,0.00686468250144823
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.2674,1.0198235854570856,255,0.01956680993036953
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.27130000000000004,1.034697601849317,255,0.033539462173878744
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.2752,1.049571618241548,255,0.04723053144943525
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.2791,1.0644456346337794,255,0.06054385482450034
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.28300000000000003,1.0793196510260106,255,0.07349041705059814
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.28690000000000004,1.094193667418242,255,0.08608500508848466
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.2908,1.109067683810473,255,0.09834177426943126
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.2947,1.1239417002027043,255,0.1102741362655767
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.29860000000000003,1.1388157165949355,255,0.12189480226879547
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.30250000000000005,1.153689732987167,255,0.13321582795855272
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.3064,1.168563749379398,255,0.14424865521364963
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.3103,1.1834377657716293,255,0.1550041506846989
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.31420000000000003,1.1983117821638607,255,0.16549264149415066
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.31810000000000005,1.2131857985560919,255,0.1757239483101605
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.322,1.228059814948323,255,0.1857074160169635
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.3259,1.2429338313405542,255,0.1954519421830691
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.32980000000000004,1.2578078477327856,255,0.20496600350958782
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.33370000000000005,1.2726818641250168,255,0.21425768042392004
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.3376,1.287555880517248,255,0.22333467996878714
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.3415,1.3024298969094792,255,0.23220435712287615
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.34540000000000004,1.3173039133017106,255,0.2408737346770771
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.34930000000000005,1.3321779296939418,255,0.24934952177916495
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.3532,1.347051946086173,255,0.25763813124989404
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.35710000000000003,1.3619259624784041,255,0.2657456957643844
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.36100000000000004,1.3767999788706355,255,0.2736780829846584
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.36490000000000006,1.3916739952628667,255,0.281440909721738
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.3688,1.406548011655098,255,0.28903955519919233
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.37270000000000003,1.421422028047329,255,0.2964791734839326
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.37660000000000005,1.4362960444395605,255,0.3037647051446149
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.38050000000000006,1.451170060831792,255,0.310900888193067
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.3844,1.4660440772240229,255,0.317892268359681
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.38830000000000003,1.4809180936162543,255,0.3247432087495823
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.39220000000000005,1.4957921100084854,255,0.33145789892264854
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.3961,1.5106661264007166,255,0.33804036343716765
OPQ,4,1,-0.09999999999999998,0.8181818181818181,0.4,1.5255401427929478,255,0.3444944698936551
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.01,0.03843075691322091,255,0.0
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.013900000000000001,0.05341875210937707,255,0.0
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.0178,0.06840674730553321,255,8.30722864015559e-298
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.0217,0.08339474250168938,255,7.1210447655219676e-276
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.0256,0.09838273769784553,255,1.4104010194152477e-257
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.0295,0.11337073289400168,255,7.00624593584796e-242
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.0334,0.12835872809015783,255,3.8798600749618097e-228
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.0373,0.14334672328631398,255,6.481662777916752e-216
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.0412,0.15833471848247016,255,6.5623402155479e-205
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.0451,0.1733227136786263,255,6.690882830064459e-195
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.049,0.18831070887478246,255,1.005818140428423e-185
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.0529,0.2032987040709386,255,2.9896554035321514e-177
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.0568,0.21828669926709476,255,2.2131066765288386e-169
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.060700000000000004,0.23327469446325094,255,4.907781983891152e-162
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.0646,0.2482626896594071,255,3.788675722683909e-155
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.0685,0.26325068485556324,255,1.1522446808916286e-148
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.0724,0.2782386800517194,255,1.5305841964154264e-142
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.07629999999999999,0.2932266752478755,255,9.686492999814031e-137
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.0802,0.30821467044403167,255,3.14459341678737e-131
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.0841,0.32320266564018785,255,5.579134207060089e-126
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.088,0.33819066083634397,255,5.714043342751417e-121
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.0919,0.35317865603250015,255,3.5429823307607237e-116
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.0958,0.36816665122865627,255,1.3865534004732973e-111
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.0997,0.38315464642481245,255,3.552801207628648e-107
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.1036,0.39814264162096863,255,6.156876533179173e-103
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.1075,0.41313063681712475,255,7.42726745388259e-99
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.1114,0.42811863201328093,255,6.399688736175936e-95
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.1153,0.4431066272094371,255,4.0306459388266487e-91
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.1192,0.45809462240559323,255,1.8945140456056576e-87
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.1231,0.4730826176017494,255,6.771350021864826e-84
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.127,0.48807061279790553,255,1.8719237102266337e-80
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.13090000000000002,0.5030586079940618,255,4.064847746111792e-77
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.1348,0.5180466031902179,255,7.031642735291145e-74
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.13870000000000002,0.5330345983863741,255,9.815479453478426e-71
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.1426,0.5480225935825301,255,1.1187291975897471e-67
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.14650000000000002,0.5630105887786864,255,1.0524329826879641e-64
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.1504,0.5779985839748425,255,8.253561543676138e-62
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.15430000000000002,0.5929865791709987,255,5.44564236856306e-59
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.1582,0.6079745743671549,255,3.0485664218118014e-56
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.16210000000000002,0.622962569563311,255,1.4594273942421553e-53
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.166,0.6379505647594671,255,6.018102289514338e-51
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.16990000000000002,0.6529385599556233,255,2.1520245264082403e-48
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.1738,0.6679265551517795,255,6.715143174544912e-46
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.17770000000000002,0.6829145503479357,255,1.83907586336867e-43
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.1816,0.6979025455440917,255,4.444435149230851e-41
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.18550000000000003,0.7128905407402479,255,9.52521526582775e-39
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.1894,0.7278785359364041,255,1.8188026554789117e-36
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.19330000000000003,0.7428665311325603,255,3.107496345610717e-34
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.19720000000000001,0.7578545263287164,255,4.7694445089783196e-32
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.20110000000000003,0.7728425215248726,255,6.599853295743208e-30
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.20500000000000002,0.7878305167210287,255,8.26126833012809e-28
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.20890000000000003,0.8028185119171849,255,9.382046376216988e-26
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.21280000000000002,0.817806507113341,255,9.69228389200735e-24
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.21670000000000003,0.8327945023094973,255,9.128558015368706e-22
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.22060000000000002,0.8477824975056534,255,7.852327401281792e-20
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.22450000000000003,0.8627704927018095,255,6.176533569956177e-18
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.22840000000000002,0.8777584878979656,255,4.44481147540118e-16
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.23230000000000003,0.8927464830941219,255,2.9247535817880135e-14
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.23620000000000002,0.907734478290278,255,1.7560685624563672e-12
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.24010000000000004,0.9227224734864342,255,9.575980839489997e-11
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.24400000000000002,0.9377104686825902,255,4.698400681365908e-09
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.24790000000000004,0.9526984638787465,255,2.034794668065519e-07
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.2518,0.9676864590749026,255,7.444245209032858e-06
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.25570000000000004,0.9826744542710588,255,0.00020329694617658475
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.2596,0.9976624494672148,255,0.0028555951027435587
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.2635,1.012650444663371,255,0.01301329342701801
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.2674,1.0276384398595273,255,0.026920159446633337
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.27130000000000004,1.0426264350556835,255,0.040884642873138345
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.2752,1.0576144302518393,255,0.05447586823852563
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.2791,1.0726024254479956,255,0.06768810595300923
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.28300000000000003,1.0875904206441518,255,0.080536219354306
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.28690000000000004,1.102578415840308,255,0.09303502986094317
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.2908,1.117566411036464,255,0.10519859032581429
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.2947,1.1325544062326203,255,0.1170402106098877
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.29860000000000003,1.1475424014287765,255,0.12857250524693078
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.30250000000000005,1.1625303966249327,255,0.1398074382371355
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.3064,1.1775183918210888,255,0.15075636444756374
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.3103,1.192506387017245,255,0.16143006789150297
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.31420000000000003,1.207494382213401,255,0.1718387971570126
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.31810000000000005,1.2224823774095572,255,0.181992298229278
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.322,1.2374703726057132,255,0.19189984492774378
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.3259,1.2524583678018695,255,0.20157026715781995
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.32980000000000004,1.2674463629980257,255,0.21101197715807557
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.33370000000000005,1.282434358194182,255,0.2202329939069027
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.3376,1.297422353390338,255,0.22924096583748008
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.3415,1.3124103485864942,255,0.23804319199628973
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.34540000000000004,1.3273983437826504,255,0.24664664176819087
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.34930000000000005,1.3423863389788067,255,0.2550579732800831
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.3532,1.3573743341749627,255,0.263283550585315
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.35710000000000003,1.3723623293711187,255,0.2713294597220208
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.36100000000000004,1.387350324567275,255,0.27920152373056417
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.36490000000000006,1.4023383197634312,255,0.28690531670795494
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.3688,1.4173263149595872,255,0.29444617697053327
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.37270000000000003,1.4323143101557434,255,0.3018292193902168
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.37660000000000005,1.4473023053518996,255,0.30905934696424353
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.38050000000000006,1.4622903005480559,255,0.3161412616734143
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.3844,1.4772782957442119,255,0.3230794746793277
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.38830000000000003,1.4922662909403681,255,0.32987831590711614
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.39220000000000005,1.5072542861365243,255,0.3365419430564334
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.3961,1.5222422813326801,255,0.3430743500801121
OPQ,4,1,-0.08333333333333337,0.846153846153846,0.4,1.5372302765288364,255,0.3494793751668359
OPQ,4,1,-0.06666666666666665,0.875,0.01,0.03872983346207417,255,0.0
OPQ,4,1,-0.06666666666666665,0.875,0.013900000000000001,0.0538344685122831,255,5e-324
OPQ,4,1,-0.06666666666666665,0.875,0.0178,0.06893910356249203,255,5.993965038821225e-297
OPQ,4,1,-0.06666666666666665,0.875,0.0217,0.08404373861270095,255,5.1373883527413716e-275
OPQ,4,1,-0.06666666666666665,0.875,0.0256,0.09914837366290988,255,1.0173723986958321e-256
OPQ,4,1,-0.06666666666666665,0.875,0.0295,0.11425300871311879,255,5.053116253055046e-241
OPQ,4,1,-0.06666666666666665,0.875,0.0334,0.12935764376332773,255,2.7978495550197984e-227
OPQ,4,1,-0.06666666666666665,0.875,0.0373,0.14446227881353665,255,4.67333381234687e-215
OPQ,4,1,-0.06666666666666665,0.875,0.0412,0.15956691386374558,255,4.730736507643686e-204
OPQ,4,1,-0.06666666666666665,0.875,0.0451,0.1746715489139545,255,4.822592040637522e-194
OPQ,4,1,-0.06666666666666665,0.875,0.049,0.18977618396416343,255,7.24837980561576e-185
OPQ,4,1,-0.06666666666666665,0.875,0.0529,0.20488081901437238,255,2.154091409762562e-176
OPQ,4,1,-0.06666666666666665,0.875,0.0568,0.2199854540645813,255,1.5942772084169503e-168
OPQ,4,1,-0.06666666666666665,0.875,0.060700000000000004,0.23509008911479023,255,3.534777174166056e-161
OPQ,4,1,-0.06666666666666665,0.875,0.0646,0.25019472416499916,255,2.7281994074153526e-154
OPQ,4,1,-0.06666666666666665,0.875,0.0685,0.2652993592152081,255,8.295483021666439e-148
OPQ,4,1,-0.06666666666666665,0.875,0.0724,0.280403994265417,255,1.101688088664353e-141
OPQ,4,1,-0.06666666666666665,0.875,0.07629999999999999,0.2955086293156259,255,6.970571493657793e-136
OPQ,4,1,-0.06666666666666665,0.875,0.0802,0.3106132643658348,255,2.262363393619489e-130
OPQ,4,1,-0.06666666666666665,0.875,0.0841,0.32571789941604373,255,4.0128792261767545e-125
OPQ,4,1,-0.06666666666666665,0.875,0.088,0.34082253446625266,255,4.108840474771159e-120
OPQ,4,1,-0.06666666666666665,0.875,0.0919,0.3559271695164616,255,2.546982214779139e-115
OPQ,4,1,-0.06666666666666665,0.875,0.0958,0.3710318045666705,255,9.964810174435763e-111
OPQ,4,1,-0.06666666666666665,0.875,0.0997,0.3861364396168795,255,2.552541155050273e-106
OPQ,4,1,-0.06666666666666665,0.875,0.1036,0.4012410746670884,255,4.422065378687685e-102
OPQ,4,1,-0.06666666666666665,0.875,0.1075,0.41634570971729734,255,5.332730005162943e-98
OPQ,4,1,-0.06666666666666665,0.875,0.1114,0.43145034476750627,255,4.593329429286891e-94
OPQ,4,1,-0.06666666666666665,0.875,0.1153,0.4465549798177152,255,2.891900682959495e-90
OPQ,4,1,-0.06666666666666665,0.875,0.1192,0.4616596148679241,255,1.3587439349983135e-86
OPQ,4,1,-0.06666666666666665,0.875,0.1231,0.47676424991813304,255,4.8544098081708226e-83
OPQ,4,1,-0.06666666666666665,0.875,0.127,0.49186888496834197,255,1.341405747406828e-79
OPQ,4,1,-0.06666666666666665,0.875,0.13090000000000002,0.506973520018551,255,2.911492297433707e-76
OPQ,4,1,-0.06666666666666665,0.875,0.1348,0.5220781550687599,255,5.034019832463e-73
OPQ,4,1,-0.06666666666666665,0.875,0.13870000000000002,0.5371827901189689,255,7.023322372735845e-70
OPQ,4,1,-0.06666666666666665,0.875,0.1426,0.5522874251691777,255,8.000439191701299e-67
OPQ,4,1,-0.06666666666666665,0.875,0.14650000000000002,0.5673920602193867,255,7.521843816489693e-64
OPQ,4,1,-0.06666666666666665,0.875,0.1504,0.5824966952695956,255,5.895134148424889e-61
OPQ,4,1,-0.06666666666666665,0.875,0.15430000000000002,0.5976013303198046,255,3.886898608266704e-58
OPQ,4,1,-0.06666666666666665,0.875,0.1582,0.6127059653700134,255,2.1743453479426e-55
OPQ,4,1,-0.06666666666666665,0.875,0.16210000000000002,0.6278106004202224,255,1.0400837609365617e-52
OPQ,4,1,-0.06666666666666665,0.875,0.166,0.6429152354704313,255,4.285182283188263e-50
OPQ,4,1,-0.06666666666666665,0.875,0.16990000000000002,0.6580198705206403,255,1.530904196764721e-47
OPQ,4,1,-0.06666666666666665,0.875,0.1738,0.6731245055708491,255,4.7721026992812897e-45
OPQ,4,1,-0.06666666666666665,0.875,0.17770000000000002,0.6882291406210581,255,1.3054647213912038e-42
OPQ,4,1,-0.06666666666666665,0.875,0.1816,0.703333775671267,255,3.1509673361339183e-40
OPQ,4,1,-0.06666666666666665,0.875,0.18550000000000003,0.718438410721476,255,6.743835917504598e-38
OPQ,4,1,-0.06666666666666665,0.875,0.1894,0.7335430457716848,255,1.2857488041785753e-35
OPQ,4,1,-0.06666666666666665,0.875,0.19330000000000003,0.7486476808218938,255,2.1930129872004355e-33
OPQ,4,1,-0.06666666666666665,0.875,0.19720000000000001,0.7637523158721027,255,3.3594276613744654e-31
OPQ,4,1,-0.06666666666666665,0.875,0.20110000000000003,0.7788569509223117,255,4.638598946670012e-29
OPQ,4,1,-0.06666666666666665,0.875,0.20500000000000002,0.7939615859725205,255,5.791863220183235e-27
OPQ,4,1,-0.06666666666666665,0.875,0.20890000000000003,0.8090662210227295,255,6.558741174449118e-25
OPQ,4,1,-0.06666666666666665,0.875,0.21280000000000002,0.8241708560729384,255,6.752901501297482e-23
OPQ,4,1,-0.06666666666666665,0.875,0.21670000000000003,0.8392754911231474,255,6.334903790109602e-21
OPQ,4,1,-0.06666666666666665,0.875,0.22060000000000002,0.8543801261733562,255,5.423264006689503e-19
OPQ,4,1,-0.06666666666666665,0.875,0.22450000000000003,0.8694847612235652,255,4.240966221326418e-17
OPQ,4,1,-0.06666666666666665,0.875,0.22840000000000002,0.8845893962737741,255,3.0296093594933975e-15
OPQ,4,1,-0.06666666666666665,0.875,0.23230000000000003,0.8996940313239831,255,1.974744009352583e-13
OPQ,4,1,-0.06666666666666665,0.875,0.23620000000000002,0.9147986663741919,255,1.170724502879881e-11
OPQ,4,1,-0.06666666666666665,0.875,0.24010000000000004,0.9299033014244009,255,6.270958283859855e-10
OPQ,4,1,-0.06666666666666665,0.875,0.24400000000000002,0.9450079364746098,255,2.9946183808882727e-08
OPQ,4,1,-0.06666666666666665,0.875,0.24790000000000004,0.9601125715248188,255,1.2387932880528605e-06
OPQ,4,1,-0.06666666666666665,0.875,0.2518,0.9752172065750278,255,4.1276293042196265e-05
OPQ,4,1,-0.06666666666666665,0.875,0.25570000000000004,0.9903218416252367,255,0.0008838216953171637
OPQ,4,1,-0.06666666666666665,0.875,0.2596,1.0054264766754455,255,0.0071983449871631825
OPQ,4,1,-0.06666666666666665,0.875,0.2635,1.0205311117256544,255,0.020229357057796098
OPQ,4,1,-0.06666666666666665,0.875,0.2674,1.0356357467758635,255,0.03441394007281769
OPQ,4,1,-0.06666666666666665,0.875,0.27130000000000004,1.0507403818260723,255,0.04829027428449208
OPQ,4,1,-0.06666666666666665,0.875,0.2752,1.0658450168762812,255,0.06177729518809054
OPQ,4,1,-0.06666666666666665,0.875,0.2791,1.08094965192649,255,0.07488753242271719
OPQ,4,1,-0.06666666666666665,0.875,0.28300000000000003,1.0960542869766992,255,0.08763643199439791
OPQ,4,1,-0.06666666666666665,0.875,0.28690000000000004,1.111158922026908,255,0.10003872517564902
OPQ,4,1,-0.06666666666666665,0.875,0.2908,1.126263557077117,255,0.11210835712806354
OPQ,4,1,-0.06666666666666665,0.875,0.2947,1.1413681921273258,255,0.12385853496043088
OPQ,4,1,-0.06666666666666665,0.875,0.29860000000000003,1.1564728271775349,255,0.13530177579651392
OPQ,4,1,-0.06666666666666665,0.875,0.30250000000000005,1.1715774622277437,255,0.14644995124905452
OPQ,4,1,-0.06666666666666665,0.875,0.3064,1.1866820972779526,255,0.15731432850143295
OPQ,4,1,-0.06666666666666665,0.875,0.3103,1.2017867323281617,255,0.16790560829145637
OPQ,4,1,-0.06666666666666665,0.875,0.31420000000000003,1.2168913673783706,255,0.17823396006632386
OPQ,4,1,-0.06666666666666665,0.875,0.31810000000000005,1.2319960024285797,255,0.18830905455152133
OPQ,4,1,-0.06666666666666665,0.875,0.322,1.2471006374787883,255,0.19814009395291637
OPQ,4,1,-0.06666666666666665,0.875,0.3259,1.2622052725289974,255,0.20773583999030107
OPQ,4,1,-0.06666666666666665,0.875,0.32980000000000004,1.2773099075792063,255,0.2171046399419008
OPQ,4,1,-0.06666666666666665,0.875,0.33370000000000005,1.2924145426294154,255,0.22625445086256826
OPQ,4,1,-0.06666666666666665,0.875,0.3376,1.307519177679624,255,0.23519286212333776
OPQ,4,1,-0.06666666666666665,0.875,0.3415,1.322623812729833,255,0.24392711640655498
OPQ,4,1,-0.06666666666666665,0.875,0.34540000000000004,1.337728447780042,255,0.2524641292786296
OPQ,4,1,-0.06666666666666665,0.875,0.34930000000000005,1.352833082830251,255,0.26081050745158485
OPQ,4,1,-0.06666666666666665,0.875,0.3532,1.3679377178804597,255,0.2689725658347644
OPQ,4,1,-0.06666666666666665,0.875,0.35710000000000003,1.3830423529306688,255,0.27695634346916626
OPQ,4,1,-0.06666666666666665,0.875,0.36100000000000004,1.3981469879808777,255,0.2847676184289176
OPQ,4,1,-0.06666666666666665,0.875,0.36490000000000006,1.4132516230310868,255,0.2924119217671647
OPQ,4,1,-0.06666666666666665,0.875,0.3688,1.4283562580812954,255,0.2998945505771102
OPQ,4,1,-0.06666666666666665,0.875,0.37270000000000003,1.4434608931315045,255,0.3072205802330009
OPQ,4,1,-0.06666666666666665,0.875,0.37660000000000005,1.4585655281817134,255,0.314394875870525
OPQ,4,1,-0.06666666666666665,0.875,0.38050000000000006,1.4736701632319225,255,0.3214221031612083
OPQ,4,1,-0.06666666666666665,0.875,0.3844,1.488774798282131,255,0.32830673843090313
OPQ,4,1,-0.06666666666666665,0.875,0.38830000000000003,1.5038794333323402,255,0.3350530781685263
OPQ,4,1,-0.06666666666666665,0.875,0.39220000000000005,1.518984068382549,255,0.3416652479674624
OPQ,4,1,-0.06666666666666665,0.875,0.3961,1.534088703432758,255,0.3481472109387479
OPQ,4,1,-0.06666666666666665,0.875,0.4,1.5491933384829668,255,0.354502775632095
OPQ,4,1,-0.050000000000000044,0.9047619047619047,0.01,0.03903600291794133,255,0.0
OPQ,4,1,-0.050000000000000044,0.9047619047619047,0.013900000000000001,0.05426004405593845,255,2e-323
OPQ,4,1,-0.050000000000000044,0.9047619047619047,0.0178,0.06948408519393556,255,4.4615580840100285e-296
OPQ,4,1,-0.050000000000000044,0.9047619047619047,0.0217,0.08470812633193268,255,3.823436617484271e-274
OPQ,4,1,-0.050000000000000044,0.9047619047619047,0.0256,0.0999321674699298,255,7.570569530218659e-256
OPQ,4,1,-0.050000000000000044,0.9047619047619047,0.0295,0.11515620860792691,255,3.759610376694218e-240
OPQ,4,1,-0.050000000000000044,0.9047619047619047,0.0334,0.13038024974592402,255,2.0813282969737864e-226
OPQ,4,1,-0.050000000000000044,0.9047619047619047,0.0373,0.14560429088392116,255,3.4759484500778484e-214
OPQ,4,1,-0.050000000000000044,0.9047619047619047,0.0412,0.16082833202191826,255,3.518058513366422e-203
OPQ,4,1,-0.050000000000000044,0.9047619047619047,0.0451,0.1760523731599154,255,3.5857494733675496e-193
OPQ,4,1,-0.050000000000000044,0.9047619047619047,0.049,0.1912764142979125,255,5.388435312723099e-184
OPQ,4,1,-0.050000000000000044,0.9047619047619047,0.0529,0.20650045543590964,255,1.601051154173794e-175
OPQ,4,1,-0.050000000000000044,0.9047619047619047,0.0568,0.22172449657390675,255,1.1847347430089393e-167
