run_tag,case,sim_pass,profile,lane,n_lane,n_shd,egress_symbols_per_beat,lane_fifo_depth,ticket_fifo_depth,page_ram_depth,ready_duty_ppm,rho_ppm,burstiness_milli,frame_count,subheaders_per_frame,inter_frame_gap_cycles,frame_ts_step_ticks,frame_launch_period_cycles,feb_header_latency_cycles,hit_period,hit_count,noise_rho_ppm,cluster_rho_ppm,cluster_size_min,cluster_size_max,rng_seed,expected_hits,accepted_hits,dropped_hits,delivered_hits,unexplained_hits,drop_events,hdr_drop_events,pre_drop_hits,post_drop_hits,monitor_dropped_hits,loss_ppm,drr_allowance,drr_quantum,drr_grants,drr_beats,drr_defers
marginal_b700_rho0660_f100_period4096,RTL-LS-002,1,3,0,4,128,1,2048,4096,65536,1000000,660000,700,100,128,4096,2048,4096,4096,1,1,1107,658893,17,17,1545752213,8618,8618,0,8618,0,0,0,0,0,0,0,256,574,1027,9165,39
marginal_b700_rho0660_f100_period4096,RTL-LS-002,1,3,1,4,128,1,2048,4096,65536,1000000,660000,700,100,128,4096,2048,4096,4096,1,1,1107,658893,17,17,1545752213,8064,8064,0,8064,0,0,0,0,0,0,0,256,128,960,8566,31
marginal_b700_rho0660_f100_period4096,RTL-LS-002,1,3,2,4,128,1,2048,4096,65536,1000000,660000,700,100,128,4096,2048,4096,4096,1,1,1107,658893,17,17,1545752213,8358,8358,0,8358,0,0,0,0,0,0,0,256,90,973,8871,32
marginal_b700_rho0660_f100_period4096,RTL-LS-002,1,3,3,4,128,1,2048,4096,65536,1000000,660000,700,100,128,4096,2048,4096,4096,1,1,1107,658893,17,17,1545752213,8393,8393,0,8393,0,0,0,0,0,0,0,256,241,983,8918,34
marginal_b403_rho0660_f100_period4096,RTL-LS-002,1,3,0,4,128,1,2048,4096,65536,1000000,660000,403,100,128,4096,2048,4096,4096,1,1,49819,610181,4,4,1545676181,8285,8285,0,8285,0,0,0,0,0,0,0,256,1022,4285,10670,74
marginal_b403_rho0660_f100_period4096,RTL-LS-002,1,3,1,4,128,1,2048,4096,65536,1000000,660000,403,100,128,4096,2048,4096,4096,1,1,49819,610181,4,4,1545676181,8522,8522,0,8522,0,0,0,0,0,0,0,256,182,4443,10870,33
marginal_b403_rho0660_f100_period4096,RTL-LS-002,1,3,2,4,128,1,2048,4096,65536,1000000,660000,403,100,128,4096,2048,4096,4096,1,1,49819,610181,4,4,1545676181,8249,8249,0,8249,0,0,0,0,0,0,0,256,927,4480,10555,44
marginal_b403_rho0660_f100_period4096,RTL-LS-002,1,3,3,4,128,1,2048,4096,65536,1000000,660000,403,100,128,4096,2048,4096,4096,1,1,49819,610181,4,4,1545676181,8506,8506,0,8506,0,0,0,0,0,0,0,256,378,4615,10897,54
marginal_b000_rho0660_f100_period4096,RTL-LS-002,1,3,0,4,128,1,2048,4096,65536,1000000,660000,0,100,128,4096,2048,4096,4096,1,1,660000,0,1,1,1545573013,8442,8442,0,8442,0,0,0,0,0,0,0,256,1022,11361,14767,242
marginal_b000_rho0660_f100_period4096,RTL-LS-002,1,3,1,4,128,1,2048,4096,65536,1000000,660000,0,100,128,4096,2048,4096,4096,1,1,660000,0,1,1,1545573013,8598,8598,0,8598,0,0,0,0,0,0,0,256,409,11682,14885,35
marginal_b000_rho0660_f100_period4096,RTL-LS-002,1,3,2,4,128,1,2048,4096,65536,1000000,660000,0,100,128,4096,2048,4096,4096,1,1,660000,0,1,1,1545573013,8526,8526,0,8526,0,0,0,0,0,0,0,256,940,11866,14673,43
marginal_b000_rho0660_f100_period4096,RTL-LS-002,1,3,3,4,128,1,2048,4096,65536,1000000,660000,0,100,128,4096,2048,4096,4096,1,1,660000,0,1,1,1545573013,8637,8637,0,8637,0,0,0,0,0,0,0,256,1007,12190,15134,223
marginal_b700_rho0640_f100_period4096,RTL-LS-002,1,3,0,4,128,1,2048,4096,65536,1000000,640000,700,100,128,4096,2048,4096,4096,1,1,1074,638926,17,17,1545752193,8329,8329,0,8329,0,0,0,0,0,0,0,256,690,977,8838,35
marginal_b700_rho0640_f100_period4096,RTL-LS-002,1,3,1,4,128,1,2048,4096,65536,1000000,640000,700,100,128,4096,2048,4096,4096,1,1,1074,638926,17,17,1545752193,9263,9263,0,9263,0,0,0,0,0,0,0,256,209,1067,9830,36
marginal_b700_rho0640_f100_period4096,RTL-LS-002,1,3,2,4,128,1,2048,4096,65536,1000000,640000,700,100,128,4096,2048,4096,4096,1,1,1074,638926,17,17,1545752193,7954,7954,0,7954,0,0,0,0,0,0,0,256,156,937,8448,31
marginal_b700_rho0640_f100_period4096,RTL-LS-002,1,3,3,4,128,1,2048,4096,65536,1000000,640000,700,100,128,4096,2048,4096,4096,1,1,1074,638926,17,17,1545752193,8189,8189,0,8189,0,0,0,0,0,0,0,256,109,951,8695,32
marginal_b403_rho0640_f100_period4096,RTL-LS-002,1,3,0,4,128,1,2048,4096,65536,1000000,640000,403,100,128,4096,2048,4096,4096,1,1,48309,591691,4,4,1545676161,8156,8156,0,8156,0,0,0,0,0,0,0,256,827,4234,10503,51
marginal_b403_rho0640_f100_period4096,RTL-LS-002,1,3,1,4,128,1,2048,4096,65536,1000000,640000,403,100,128,4096,2048,4096,4096,1,1,48309,591691,4,4,1545676161,8231,8231,0,8231,0,0,0,0,0,0,0,256,668,4334,10517,35
marginal_b403_rho0640_f100_period4096,RTL-LS-002,1,3,2,4,128,1,2048,4096,65536,1000000,640000,403,100,128,4096,2048,4096,4096,1,1,48309,591691,4,4,1545676161,8272,8272,0,8272,0,0,0,0,0,0,0,256,659,4568,10615,44
marginal_b403_rho0640_f100_period4096,RTL-LS-002,1,3,3,4,128,1,2048,4096,65536,1000000,640000,403,100,128,4096,2048,4096,4096,1,1,48309,591691,4,4,1545676161,7472,7472,0,7472,0,0,0,0,0,0,0,256,521,4238,9658,38
marginal_b000_rho0640_f100_period4096,RTL-LS-002,1,3,0,4,128,1,2048,4096,65536,1000000,640000,0,100,128,4096,2048,4096,4096,1,1,640000,0,1,1,1545572993,8104,8104,0,8104,0,0,0,0,0,0,0,256,988,10965,14224,208
marginal_b000_rho0640_f100_period4096,RTL-LS-002,1,3,1,4,128,1,2048,4096,65536,1000000,640000,0,100,128,4096,2048,4096,4096,1,1,640000,0,1,1,1545572993,8230,8230,0,8230,0,0,0,0,0,0,0,256,955,11319,14307,38
marginal_b000_rho0640_f100_period4096,RTL-LS-002,1,3,2,4,128,1,2048,4096,65536,1000000,640000,0,100,128,4096,2048,4096,4096,1,1,640000,0,1,1,1545572993,8122,8122,0,8122,0,0,0,0,0,0,0,256,918,11594,14139,39
marginal_b000_rho0640_f100_period4096,RTL-LS-002,1,3,3,4,128,1,2048,4096,65536,1000000,640000,0,100,128,4096,2048,4096,4096,1,1,640000,0,1,1,1545572993,8113,8113,0,8113,0,0,0,0,0,0,0,256,956,11517,14166,148
marginal_b700_rho0620_f100_period4096,RTL-LS-002,1,3,0,4,128,1,2048,4096,65536,1000000,620000,700,100,128,4096,2048,4096,4096,1,1,1040,618960,17,17,1545752173,7710,7710,0,7710,0,0,0,0,0,0,0,256,141,916,8186,34
marginal_b700_rho0620_f100_period4096,RTL-LS-002,1,3,1,4,128,1,2048,4096,65536,1000000,620000,700,100,128,4096,2048,4096,4096,1,1,1040,618960,17,17,1545752173,7847,7847,0,7847,0,0,0,0,0,0,0,256,442,904,8320,32
marginal_b700_rho0620_f100_period4096,RTL-LS-002,1,3,2,4,128,1,2048,4096,65536,1000000,620000,700,100,128,4096,2048,4096,4096,1,1,1040,618960,17,17,1545752173,7898,7898,0,7898,0,0,0,0,0,0,0,256,232,932,8384,31
marginal_b700_rho0620_f100_period4096,RTL-LS-002,1,3,3,4,128,1,2048,4096,65536,1000000,620000,700,100,128,4096,2048,4096,4096,1,1,1040,618960,17,17,1545752173,8291,8291,0,8291,0,0,0,0,0,0,0,256,157,977,8807,32
marginal_b403_rho0620_f100_period4096,RTL-LS-002,1,3,0,4,128,1,2048,4096,65536,1000000,620000,403,100,128,4096,2048,4096,4096,1,1,46800,573200,4,4,1545676141,7886,7886,0,7886,0,0,0,0,0,0,0,256,717,4079,10139,44
marginal_b403_rho0620_f100_period4096,RTL-LS-002,1,3,1,4,128,1,2048,4096,65536,1000000,620000,403,100,128,4096,2048,4096,4096,1,1,46800,573200,4,4,1545676141,8137,8137,0,8137,0,0,0,0,0,0,0,256,310,4266,10373,32
marginal_b403_rho0620_f100_period4096,RTL-LS-002,1,3,2,4,128,1,2048,4096,65536,1000000,620000,403,100,128,4096,2048,4096,4096,1,1,46800,573200,4,4,1545676141,7942,7942,0,7942,0,0,0,0,0,0,0,256,621,4348,10183,39
marginal_b403_rho0620_f100_period4096,RTL-LS-002,1,3,3,4,128,1,2048,4096,65536,1000000,620000,403,100,128,4096,2048,4096,4096,1,1,46800,573200,4,4,1545676141,8047,8047,0,8047,0,0,0,0,0,0,0,256,642,4411,10330,43
marginal_b000_rho0620_f100_period4096,RTL-LS-002,1,3,0,4,128,1,2048,4096,65536,1000000,620000,0,100,128,4096,2048,4096,4096,1,1,620000,0,1,1,1545572973,7909,7909,0,7909,0,0,0,0,0,0,0,256,944,10813,13914,178
marginal_b000_rho0620_f100_period4096,RTL-LS-002,1,3,1,4,128,1,2048,4096,65536,1000000,620000,0,100,128,4096,2048,4096,4096,1,1,620000,0,1,1,1545572973,8034,8034,0,8034,0,0,0,0,0,0,0,256,917,11035,13969,40
marginal_b000_rho0620_f100_period4096,RTL-LS-002,1,3,2,4,128,1,2048,4096,65536,1000000,620000,0,100,128,4096,2048,4096,4096,1,1,620000,0,1,1,1545572973,7835,7835,0,7835,0,0,0,0,0,0,0,256,755,11266,13673,37
marginal_b000_rho0620_f100_period4096,RTL-LS-002,1,3,3,4,128,1,2048,4096,65536,1000000,620000,0,100,128,4096,2048,4096,4096,1,1,620000,0,1,1,1545572973,7974,7974,0,7974,0,0,0,0,0,0,0,256,999,11508,14025,150
marginal_b700_rho0600_f100_period4096,RTL-LS-002,1,3,0,4,128,1,2048,4096,65536,1000000,600000,700,100,128,4096,2048,4096,4096,1,1,1007,598993,17,17,1545752153,7817,7817,0,7817,0,0,0,0,0,0,0,256,119,920,8287,30
marginal_b700_rho0600_f100_period4096,RTL-LS-002,1,3,1,4,128,1,2048,4096,65536,1000000,600000,700,100,128,4096,2048,4096,4096,1,1,1007,598993,17,17,1545752153,7338,7338,0,7338,0,0,0,0,0,0,0,256,86,857,7792,28
marginal_b700_rho0600_f100_period4096,RTL-LS-002,1,3,2,4,128,1,2048,4096,65536,1000000,600000,700,100,128,4096,2048,4096,4096,1,1,1007,598993,17,17,1545752153,7918,7918,0,7918,0,0,0,0,0,0,0,256,889,925,8404,34
marginal_b700_rho0600_f100_period4096,RTL-LS-002,1,3,3,4,128,1,2048,4096,65536,1000000,600000,700,100,128,4096,2048,4096,4096,1,1,1007,598993,17,17,1545752153,7113,7113,0,7113,0,0,0,0,0,0,0,256,442,820,7540,29
marginal_b403_rho0600_f100_period4096,RTL-LS-002,1,3,0,4,128,1,2048,4096,65536,1000000,600000,403,100,128,4096,2048,4096,4096,1,1,45290,554710,4,4,1545676121,7719,7719,0,7719,0,0,0,0,0,0,0,256,736,3991,9932,40
marginal_b403_rho0600_f100_period4096,RTL-LS-002,1,3,1,4,128,1,2048,4096,65536,1000000,600000,403,100,128,4096,2048,4096,4096,1,1,45290,554710,4,4,1545676121,7369,7369,0,7369,0,0,0,0,0,0,0,256,311,4034,9480,29
marginal_b403_rho0600_f100_period4096,RTL-LS-002,1,3,2,4,128,1,2048,4096,65536,1000000,600000,403,100,128,4096,2048,4096,4096,1,1,45290,554710,4,4,1545676121,7944,7944,0,7944,0,0,0,0,0,0,0,256,103,4293,10156,31
marginal_b403_rho0600_f100_period4096,RTL-LS-002,1,3,3,4,128,1,2048,4096,65536,1000000,600000,403,100,128,4096,2048,4096,4096,1,1,45290,554710,4,4,1545676121,7597,7597,0,7597,0,0,0,0,0,0,0,256,955,4228,9779,40
marginal_b000_rho0600_f100_period4096,RTL-LS-002,1,3,0,4,128,1,2048,4096,65536,1000000,600000,0,100,128,4096,2048,4096,4096,1,1,600000,0,1,1,1545572953,7633,7633,0,7633,0,0,0,0,0,0,0,256,1022,10584,13490,177
marginal_b000_rho0600_f100_period4096,RTL-LS-002,1,3,1,4,128,1,2048,4096,65536,1000000,600000,0,100,128,4096,2048,4096,4096,1,1,600000,0,1,1,1545572953,7642,7642,0,7642,0,0,0,0,0,0,0,256,550,10657,13362,31
marginal_b000_rho0600_f100_period4096,RTL-LS-002,1,3,2,4,128,1,2048,4096,65536,1000000,600000,0,100,128,4096,2048,4096,4096,1,1,600000,0,1,1,1545572953,7733,7733,0,7733,0,0,0,0,0,0,0,256,946,11095,13475,40
marginal_b000_rho0600_f100_period4096,RTL-LS-002,1,3,3,4,128,1,2048,4096,65536,1000000,600000,0,100,128,4096,2048,4096,4096,1,1,600000,0,1,1,1545572953,7635,7635,0,7635,0,0,0,0,0,0,0,256,951,11240,13540,148
