run_tag,case,n_lane,egress_symbols_per_beat,rho_ppm,burstiness_milli,frame_count,subheaders_per_frame,inter_frame_gap_cycles,lane_fifo_depth,ticket_fifo_depth,handle_fifo_depth,page_ram_depth,frame_ts_step_ticks,frame_launch_period_cycles,feb_header_latency_cycles,tlm_offered_hits,rtl_expected_hits,tlm_dropped_hits,tlm_predrop_hits,tlm_postdrop_hits,tlm_ft_drop_hits,tlm_lane_predrop_hits,tlm_lane_postdrop_hits,tlm_lane_ft_drop_hits,tlm_lane_dropped_hits,rtl_dropped_hits,tlm_loss,rtl_loss,max_lane_fifo_used,max_ticket_fifo_used,max_handle_fifo_used,max_page_frames,max_page_words,max_cycle,sequence_monotonic
share_shallow_b000_s0230_rho07360_f0004_seed9001,RTL-LS-002,4,1,7360000,0,4,128,4096,2048,1024,256,65536,2048,4096,4096,15273,15273,2287,2287,0,0,616;603;469;599,0;0;0;0,0;0;0;0,616;603;469;599,0,0.14974137366594645,0.0,2045,203,214,2,7967,30196,1
share_shallow_b000_s0250_rho08000_f0004_seed9002,RTL-LS-002,4,1,8000000,0,4,128,4096,2048,1024,256,65536,2048,4096,4096,16600,16600,3433,3200,233,0,823;786;761;830,0;0;114;119,0;0;0;0,823;786;875;949,0,0.20680722891566264,0.0,2045,200,221,3,9292,30242,1
share_shallow_b000_s0270_rho08640_f0004_seed9003,RTL-LS-002,4,1,8640000,0,4,128,4096,2048,1024,256,65536,2048,4096,4096,17774,17774,4571,857,3714,0,243;280;128;206,894;901;937;982,0;0;0;0,1137;1181;1065;1188,0,0.25717339934736133,0.0,2045,188,120,2,9127,29118,1
share_shallow_b000_s0300_rho09600_f0021_seed9001,RTL-LS-002,4,1,9600000,0,21,128,4096,2048,1024,256,65536,2048,4096,4096,103468,103468,50650,32160,18490,0,7963;8278;7788;8131,4693;4482;4720;4595,0;0;0;0,12656;12760;12508;12726,35146,0.4895233308849113,0.3396799010322032,2045,158,208,3,11399,99356,1
share_shallow_b403_s0250_rho08000_f0004_seed9004,RTL-LS-002,4,1,8000000,403,4,128,4096,2048,1024,256,65536,2048,4096,4096,16151,16151,2978,2978,0,0,846;636;763;733,0;0;0;0,0;0;0;0,846;636;763;733,0,0.18438486781004274,0.0,2045,202,202,3,9426,30229,1
share_shallow_b700_s0250_rho08000_f0004_seed9005,RTL-LS-002,4,1,8000000,700,4,128,4096,2048,1024,256,65536,2048,4096,4096,16195,16195,2008,2008,0,0,561;239;698;510,0;0;0;0,0;0;0;0,561;239;698;510,0,0.12398888545847483,0.0,2045,206,69,2,8049,29072,1
