run_tag,component,status,metric,rtl_value,tlm_value,compared,mismatches,threshold,discrepancy,notes
marginal_b403_rho0750_f100_period4096,transaction_bucket_order,NOT_CHECKED,OPQ_TXN_deliver_bucket_identity,-,38478,0,0,0.01,-,RTL log has no OPQ_TXN deliver trace; rerun with +OPQ_TRACE_TXN for packet-order closure
marginal_b403_rho0750_f100_period4096,collective_loss,DEBUG,dropped_hits,81,177,38524,96,0.01,1.1851852,rtl_expected=38524 rtl_uvm_clean=1 tlm_pre=177 tlm_post=0 tlm_ft=0
marginal_b700_rho0700_f100_period4096,ingress_lane_fifo,DEBUG,raw_subheader_ticket_decision,51200,51200,51200,44946,0.01,0,missing_tlm=22473 extra_tlm=22473 key_count=40159
marginal_b700_rho0700_f100_period4096,ticket_drop_control,DEBUG,controlled_pre_post_drop_hits_by_serial_lane,17,0,1,17,0.01,1,pre/post key_count=1 hit_delta_sum=17
marginal_b700_rho0700_f100_period4096,page_allocator_handle_fifo,PASS,handle_accept_hits_by_lane_timestamp,35950,36006,3983,71752,0.01,0.0015577191,rtl_handles=2141 tlm_handle_events=2086
marginal_b700_rho0700_f100_period4096,page_allocator_state_trace,PASS,rtl_wait_samples,503907,100,503907,0,0.01,0.99980155,"frame_wait=5 active_wait=0 ingress_busy=21153 future_only=245501 top_states=[(20, 76800), (21, 76800), (0, 19607), (2, 19300), (3, 19300)]"
marginal_b700_rho0700_f100_period4096,frame_table_header_ledger,PASS,wr_hdr,100,100,1,0,0.01,0,rtl_rd_hdr=100 rtl_drop_hdr=0
marginal_b700_rho0700_f100_period4096,frame_table_subheader_ledger,DEBUG,wr_shd,1998,12800,1,10802,0.01,5.4064064,rtl_rd_shd=1998 rtl_drop_shd=0
marginal_b700_rho0700_f100_period4096,frame_table_hit_ledger,PASS,rd_plus_drop_hit,35950,36006,1,0,0.01,0.0015577191,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=36006
marginal_b700_rho0700_f100_period4096,transaction_bucket_order,NOT_CHECKED,OPQ_TXN_deliver_bucket_identity,-,36006,0,0,0.01,-,RTL log has no OPQ_TXN deliver trace; rerun with +OPQ_TRACE_TXN for packet-order closure
marginal_b700_rho0700_f100_period4096,collective_loss,DEBUG,dropped_hits,17,0,35967,17,0.01,1,rtl_expected=35967 rtl_uvm_clean=1 tlm_pre=0 tlm_post=0 tlm_ft=0
