run_tag,case,sim_pass,profile,lane,n_lane,n_shd,egress_symbols_per_beat,lane_fifo_depth,ticket_fifo_depth,page_ram_depth,ready_duty_ppm,rho_ppm,burstiness_milli,frame_count,subheaders_per_frame,inter_frame_gap_cycles,frame_ts_step_ticks,frame_launch_period_cycles,feb_header_latency_cycles,hit_period,hit_count,noise_rho_ppm,cluster_rho_ppm,cluster_size_min,cluster_size_max,rng_seed,expected_hits,accepted_hits,dropped_hits,delivered_hits,unexplained_hits,drop_events,hdr_drop_events,pre_drop_hits,post_drop_hits,monitor_dropped_hits,loss_ppm,drr_allowance,drr_quantum,drr_grants,drr_beats,drr_defers
scan128_b600_rho0400,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,400000,600,4883,128,4096,2048,4096,4096,1,1,2941,397059,9,9,1545689489,250356,32640,217716,28961,4016,541101,0,124428,93288,217716,869625,256,85,6538,32946,116
scan128_b600_rho0400,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,400000,600,4883,128,4096,2048,4096,4096,1,1,2941,397059,9,9,1545689489,251859,32861,218998,29007,4083,541232,0,124761,94237,218998,869526,256,187,6587,32950,116
scan128_b600_rho0400,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,400000,600,4883,128,4096,2048,4096,4096,1,1,2941,397059,9,9,1545689489,251644,32230,219414,28444,4161,541288,0,125011,94403,219414,871922,256,245,6655,32415,116
scan128_b600_rho0400,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,400000,600,4883,128,4096,2048,4096,4096,1,1,2941,397059,9,9,1545689489,250503,32433,218070,28435,4217,540975,0,124530,93540,218070,870528,256,97,6652,32429,114
scan128_b500_rho0400,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,400000,500,4883,128,4096,2048,4096,4096,1,1,0,400000,5,5,1545663889,248900,32510,216390,28190,4640,538368,0,123580,92810,216390,869385,256,290,10520,34270,115
scan128_b500_rho0400,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,400000,500,4883,128,4096,2048,4096,4096,1,1,0,400000,5,5,1545663889,249585,32670,216915,28605,4340,538617,0,124255,92660,216915,869102,256,425,10844,34587,114
scan128_b500_rho0400,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,400000,500,4883,128,4096,2048,4096,4096,1,1,0,400000,5,5,1545663889,249820,33375,216445,28775,4930,538411,0,122990,93455,216445,866403,256,384,11179,34939,119
scan128_b500_rho0400,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,400000,500,4883,128,4096,2048,4096,4096,1,1,0,400000,5,5,1545663889,247030,33265,213765,28870,4735,538033,0,121705,92060,213765,865340,256,478,11214,34901,116
scan128_b403_rho0400,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,400000,403,4883,128,4096,2048,4096,4096,1,1,30193,369807,4,4,1545639057,250542,33585,216957,30228,3705,536794,0,126716,90241,216957,865950,256,381,16647,39639,125
scan128_b403_rho0400,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,400000,403,4883,128,4096,2048,4096,4096,1,1,30193,369807,4,4,1545639057,250571,34109,216462,30720,3736,536836,0,125973,90489,216462,863874,256,72,17488,40211,121
scan128_b403_rho0400,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,400000,403,4883,128,4096,2048,4096,4096,1,1,30193,369807,4,4,1545639057,249634,34367,215267,30855,3966,536959,0,124861,90406,215267,862330,256,519,17830,40345,129
scan128_b403_rho0400,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,400000,403,4883,128,4096,2048,4096,4096,1,1,30193,369807,4,4,1545639057,249756,33787,215969,30390,3751,537016,0,125689,90280,215969,864719,256,877,17815,39846,124
scan128_b300_rho0400,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,400000,300,4883,128,4096,2048,4096,4096,1,1,69725,330275,3,3,1545612689,251381,35991,215390,31737,4584,532586,0,123826,91564,215390,856826,256,454,24462,45540,153
scan128_b300_rho0400,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,400000,300,4883,128,4096,2048,4096,4096,1,1,69725,330275,3,3,1545612689,249467,35857,213610,31198,4953,532622,0,122280,91330,213610,856265,256,670,24845,44577,125
scan128_b300_rho0400,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,400000,300,4883,128,4096,2048,4096,4096,1,1,69725,330275,3,3,1545612689,249586,36170,213416,31484,4920,532420,0,122569,90847,213416,855080,256,754,25640,44964,131
scan128_b300_rho0400,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,400000,300,4883,128,4096,2048,4096,4096,1,1,69725,330275,3,3,1545612689,249641,35977,213664,31724,4520,532685,0,122546,91118,213664,855885,256,413,26067,45308,129
scan128_b200_rho0400,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,400000,200,4883,128,4096,2048,4096,4096,1,1,92308,307692,2,2,1545587089,249627,36591,213036,32611,4222,530512,0,120430,92606,213036,853417,256,578,32455,51047,172
scan128_b200_rho0400,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,400000,200,4883,128,4096,2048,4096,4096,1,1,92308,307692,2,2,1545587089,248959,36233,212726,31955,4487,530040,0,120005,92721,212726,854461,256,460,33376,49976,127
scan128_b200_rho0400,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,400000,200,4883,128,4096,2048,4096,4096,1,1,92308,307692,2,2,1545587089,250542,36461,214081,32083,4601,530077,0,120939,93142,214081,854471,256,549,34712,50199,138
scan128_b200_rho0400,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,400000,200,4883,128,4096,2048,4096,4096,1,1,92308,307692,2,2,1545587089,250395,36959,213436,32624,4602,530273,0,121170,92266,213436,852397,256,546,35348,50941,132
scan128_b100_rho0400,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,400000,100,4883,128,4096,2048,4096,4096,1,1,241584,158416,2,2,1545561489,250055,31822,218233,28908,3197,542729,0,124260,93973,218233,872739,256,865,36819,49668,195
scan128_b100_rho0400,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,400000,100,4883,128,4096,2048,4096,4096,1,1,241584,158416,2,2,1545561489,250890,31144,219746,28224,3138,542716,0,125715,94031,219746,875865,256,216,37117,48382,113
scan128_b100_rho0400,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,400000,100,4883,128,4096,2048,4096,4096,1,1,241584,158416,2,2,1545561489,250119,31281,218838,28443,3088,542895,0,125712,93126,218838,874935,256,377,38557,48689,135
scan128_b100_rho0400,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,400000,100,4883,128,4096,2048,4096,4096,1,1,241584,158416,2,2,1545561489,250052,31222,218830,28170,3325,542824,0,125280,93550,218830,875137,256,560,38625,48268,118
scan128_b000_rho0400,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,400000,0,4883,128,4096,2048,4096,4096,1,1,400000,0,1,1,1545535889,249360,33424,215936,29628,4017,536968,0,124887,91049,215936,865960,256,962,45918,55114,308
scan128_b000_rho0400,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,400000,0,4883,128,4096,2048,4096,4096,1,1,400000,0,1,1,1545535889,249622,33594,216028,29784,4013,537059,0,124943,91085,216028,865420,256,38,46188,54881,118
scan128_b000_rho0400,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,400000,0,4883,128,4096,2048,4096,4096,1,1,400000,0,1,1,1545535889,249459,33705,215754,30041,3947,537287,0,124482,91272,215754,864887,256,912,48511,55388,150
scan128_b000_rho0400,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,400000,0,4883,128,4096,2048,4096,4096,1,1,400000,0,1,1,1545535889,250535,33571,216964,29681,4125,537023,0,125786,91178,216964,866002,256,918,48663,54829,129
scan128_b700_rho0300,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,300000,700,6511,128,4096,2048,4096,4096,1,1,503,299497,17,17,1545714989,247105,32138,214967,28461,3952,721625,0,123603,91364,214967,869941,256,109,3370,30562,112
scan128_b700_rho0300,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,300000,700,6511,128,4096,2048,4096,4096,1,1,503,299497,17,17,1545714989,246308,32356,213952,28610,3900,721584,0,122304,91648,213952,868636,256,251,3375,30674,113
scan128_b700_rho0300,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,300000,700,6511,128,4096,2048,4096,4096,1,1,503,299497,17,17,1545714989,248677,31064,217613,27095,4241,721687,0,124113,93500,217613,875082,256,112,3230,29208,110
scan128_b700_rho0300,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,300000,700,6511,128,4096,2048,4096,4096,1,1,503,299497,17,17,1545714989,247572,32117,215455,28058,4144,721660,0,123395,92060,215455,870272,256,151,3330,30244,111
scan128_b600_rho0300,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,300000,600,6511,128,4096,2048,4096,4096,1,1,2206,297794,9,9,1545689389,249447,30110,219337,26736,3702,730409,0,125678,93659,219337,879292,256,101,6095,30346,106
scan128_b600_rho0300,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,300000,600,6511,128,4096,2048,4096,4096,1,1,2206,297794,9,9,1545689389,248665,29738,218927,26700,3246,730358,0,125739,93188,218927,880409,256,98,6128,30167,105
scan128_b600_rho0300,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,300000,600,6511,128,4096,2048,4096,4096,1,1,2206,297794,9,9,1545689389,249223,29169,220054,25809,3577,730621,0,125588,94466,220054,882960,256,416,5992,29338,104
scan128_b600_rho0300,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,300000,600,6511,128,4096,2048,4096,4096,1,1,2206,297794,9,9,1545689389,251958,29453,222505,26137,3498,730526,0,126635,95870,222505,883103,256,334,6100,29667,104
scan128_b500_rho0300,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,300000,500,6511,128,4096,2048,4096,4096,1,1,0,300000,5,5,1545663789,247125,29730,217395,26735,3215,726899,0,124425,92970,217395,879696,256,26,10134,32443,105
scan128_b500_rho0300,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,300000,500,6511,128,4096,2048,4096,4096,1,1,0,300000,5,5,1545663789,249745,30255,219490,27530,2930,726808,0,125020,94470,219490,878856,256,59,10622,33267,108
scan128_b500_rho0300,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,300000,500,6511,128,4096,2048,4096,4096,1,1,0,300000,5,5,1545663789,251310,30510,220800,27735,3000,726818,0,125910,94890,220800,878596,256,325,10823,33503,110
scan128_b500_rho0300,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,300000,500,6511,128,4096,2048,4096,4096,1,1,0,300000,5,5,1545663789,250815,30795,220020,27640,3380,726880,0,125065,94955,220020,877220,256,682,10852,33452,111
scan128_b403_rho0300,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,300000,403,6511,128,4096,2048,4096,4096,1,1,22645,277355,4,4,1545638957,249982,32671,217311,29308,3618,720278,0,124829,92482,217311,869306,256,660,16621,38560,121
scan128_b403_rho0300,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,300000,403,6511,128,4096,2048,4096,4096,1,1,22645,277355,4,4,1545638957,250283,32648,217635,29300,3603,720091,0,125514,92121,217635,869555,256,561,16752,38284,117
scan128_b403_rho0300,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,300000,403,6511,128,4096,2048,4096,4096,1,1,22645,277355,4,4,1545638957,250741,32685,218056,29070,3860,720025,0,125242,92814,218056,869646,256,209,17077,38064,117
scan128_b403_rho0300,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,300000,403,6511,128,4096,2048,4096,4096,1,1,22645,277355,4,4,1545638957,249182,32626,216556,29265,3545,720244,0,124384,92172,216556,869067,256,3,17399,38457,115
scan128_b300_rho0300,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,300000,300,6511,128,4096,2048,4096,4096,1,1,52294,247706,3,3,1545612589,250600,32023,218577,28553,3629,721689,0,123818,94759,218577,872214,256,275,22877,41151,115
scan128_b300_rho0300,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,300000,300,6511,128,4096,2048,4096,4096,1,1,52294,247706,3,3,1545612589,251050,31854,219196,28520,3466,721874,0,125181,94015,219196,873116,256,366,23362,40954,113
scan128_b300_rho0300,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,300000,300,6511,128,4096,2048,4096,4096,1,1,52294,247706,3,3,1545612589,250495,31805,218690,28476,3594,722150,0,124398,94292,218690,873031,256,509,23977,40967,118
scan128_b300_rho0300,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,300000,300,6511,128,4096,2048,4096,4096,1,1,52294,247706,3,3,1545612589,250315,32006,218309,28734,3529,721941,0,124134,94175,218309,872137,256,191,24257,41181,113
scan128_b200_rho0300,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,300000,200,6511,128,4096,2048,4096,4096,1,1,69231,230769,2,2,1545586989,250298,32329,217969,28614,3941,721932,0,123291,94678,217969,870837,256,928,29963,45384,133
scan128_b200_rho0300,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,300000,200,6511,128,4096,2048,4096,4096,1,1,69231,230769,2,2,1545586989,250111,31805,218306,28226,3907,721921,0,123768,94538,218306,872836,256,340,30665,44588,112
scan128_b200_rho0300,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,300000,200,6511,128,4096,2048,4096,4096,1,1,69231,230769,2,2,1545586989,251513,32030,219483,28540,3700,722149,0,124687,94796,219483,872650,256,821,31767,45073,134
scan128_b200_rho0300,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,300000,200,6511,128,4096,2048,4096,4096,1,1,69231,230769,2,2,1545586989,249806,31955,217851,28427,3734,722270,0,122967,94884,217851,872080,256,43,32135,44991,112
scan128_b100_rho0300,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,300000,100,6511,128,4096,2048,4096,4096,1,1,181188,118812,2,2,1545561389,250483,30645,219838,26808,4114,726630,0,124822,95016,219838,877656,256,915,35977,46778,164
scan128_b100_rho0300,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,300000,100,6511,128,4096,2048,4096,4096,1,1,181188,118812,2,2,1545561389,250552,30743,219809,27118,3911,726766,0,125114,94695,219809,877298,256,126,36956,46925,107
scan128_b100_rho0300,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,300000,100,6511,128,4096,2048,4096,4096,1,1,181188,118812,2,2,1545561389,250415,30548,219867,26881,3939,726866,0,125235,94632,219867,878010,256,492,37977,46629,111
scan128_b100_rho0300,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,300000,100,6511,128,4096,2048,4096,4096,1,1,181188,118812,2,2,1545561389,250653,30555,220098,26963,3869,726864,0,125079,95019,220098,878098,256,118,38410,46685,106
scan128_b000_rho0300,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,300000,0,6511,128,4096,2048,4096,4096,1,1,300000,0,1,1,1545535789,250260,30869,219391,27824,3251,725971,0,125212,94179,219391,876652,256,885,45347,52711,206
scan128_b000_rho0300,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,300000,0,6511,128,4096,2048,4096,4096,1,1,300000,0,1,1,1545535789,250061,30565,219496,27464,3312,725907,0,125134,94362,219496,877769,256,141,45226,51821,111
scan128_b000_rho0300,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,300000,0,6511,128,4096,2048,4096,4096,1,1,300000,0,1,1,1545535789,249946,30603,219343,27593,3175,726131,0,125432,93911,219343,877561,256,965,46900,51962,131
scan128_b000_rho0300,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,300000,0,6511,128,4096,2048,4096,4096,1,1,300000,0,1,1,1545535789,249593,30661,218932,27585,3233,725998,0,124927,94005,218932,877156,256,880,47540,51944,112
scan128_b700_rho0200,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,200000,700,9766,128,4096,2048,4096,4096,1,1,336,199664,17,17,1545714889,250152,28100,222052,25054,3285,1100032,0,124255,97797,222052,887668,256,206,3012,26967,99
scan128_b700_rho0200,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,200000,700,9766,128,4096,2048,4096,4096,1,1,336,199664,17,17,1545714889,246733,27539,219194,24897,2829,1100285,0,122655,96539,219194,888385,256,121,2968,26749,98
scan128_b700_rho0200,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,200000,700,9766,128,4096,2048,4096,4096,1,1,336,199664,17,17,1545714889,251484,29379,222105,26705,2878,1100237,0,124713,97392,222105,883177,256,91,3187,28685,105
scan128_b700_rho0200,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,200000,700,9766,128,4096,2048,4096,4096,1,1,336,199664,17,17,1545714889,249632,29176,220456,26332,3085,1100115,0,126313,94143,220456,883123,256,209,3111,28277,104
scan128_b600_rho0200,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,200000,600,9766,128,4096,2048,4096,4096,1,1,1471,198529,9,9,1545689289,251953,27208,224745,24312,3032,1103318,0,125576,99169,224745,892011,256,503,5575,27466,98
scan128_b600_rho0200,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,200000,600,9766,128,4096,2048,4096,4096,1,1,1471,198529,9,9,1545689289,250754,28115,222639,25648,2597,1103316,0,124287,98352,222639,887878,256,169,5976,28971,101
scan128_b600_rho0200,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,200000,600,9766,128,4096,2048,4096,4096,1,1,1471,198529,9,9,1545689289,249932,28096,221836,25536,2876,1103589,0,124592,97244,221836,887585,256,129,5913,28734,100
scan128_b600_rho0200,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,200000,600,9766,128,4096,2048,4096,4096,1,1,1471,198529,9,9,1545689289,246727,27272,219455,24671,2792,1103234,0,124360,95095,219455,889464,256,650,5764,27889,99
scan128_b500_rho0200,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,200000,500,9766,128,4096,2048,4096,4096,1,1,0,200000,5,5,1545663689,249980,28100,221880,24960,3345,1101045,0,124815,97065,221880,887591,256,154,9622,30194,98
scan128_b500_rho0200,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,200000,500,9766,128,4096,2048,4096,4096,1,1,0,200000,5,5,1545663689,248850,28065,220785,24780,3395,1101352,0,125590,95195,220785,887221,256,18,9719,30004,97
scan128_b500_rho0200,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,200000,500,9766,128,4096,2048,4096,4096,1,1,0,200000,5,5,1545663689,248110,27825,220285,24800,3170,1101411,0,123975,96310,220285,887852,256,279,9746,29977,98
scan128_b500_rho0200,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,200000,500,9766,128,4096,2048,4096,4096,1,1,0,200000,5,5,1545663689,251440,28335,223105,25310,3140,1101229,0,125605,97500,223105,887309,256,577,10004,30565,101
scan128_b403_rho0200,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,200000,403,9766,128,4096,2048,4096,4096,1,1,15097,184903,4,4,1545638857,250332,29178,221154,26147,3170,1094652,0,125950,95204,221154,883442,256,604,15138,34324,106
scan128_b403_rho0200,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,200000,403,9766,128,4096,2048,4096,4096,1,1,15097,184903,4,4,1545638857,250319,30143,220176,26952,3340,1094836,0,124170,96006,220176,879581,256,226,15897,35272,106
scan128_b403_rho0200,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,200000,403,9766,128,4096,2048,4096,4096,1,1,15097,184903,4,4,1545638857,250798,29695,221103,26551,3232,1095008,0,126750,94353,221103,881597,256,450,15814,34800,111
scan128_b403_rho0200,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,200000,403,9766,128,4096,2048,4096,4096,1,1,15097,184903,4,4,1545638857,251684,29733,221951,26746,3170,1094913,0,126118,95833,221951,881863,256,407,15854,34948,106
scan128_b300_rho0200,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,200000,300,9766,128,4096,2048,4096,4096,1,1,34862,165138,3,3,1545612489,249307,30344,218963,27085,3387,1089886,0,123934,95029,218963,878286,256,483,22426,39103,113
scan128_b300_rho0200,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,200000,300,9766,128,4096,2048,4096,4096,1,1,34862,165138,3,3,1545612489,251312,30166,221146,26767,3508,1090236,0,124962,96184,221146,879965,256,643,22815,38716,107
scan128_b300_rho0200,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,200000,300,9766,128,4096,2048,4096,4096,1,1,34862,165138,3,3,1545612489,250080,30434,219646,27118,3410,1090153,0,124334,95312,219646,878302,256,197,23351,39098,112
scan128_b300_rho0200,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,200000,300,9766,128,4096,2048,4096,4096,1,1,34862,165138,3,3,1545612489,251461,31138,220323,27739,3474,1090120,0,124879,95444,220323,876171,256,673,23876,39981,111
scan128_b200_rho0200,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,200000,200,9766,128,4096,2048,4096,4096,1,1,46154,153846,2,2,1545586889,249884,31757,218127,28401,3454,1085459,0,121843,96284,218127,872913,256,860,31333,45449,140
scan128_b200_rho0200,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,200000,200,9766,128,4096,2048,4096,4096,1,1,46154,153846,2,2,1545586889,248640,31382,217258,28153,3347,1085453,0,121179,96079,217258,873785,256,292,31734,44782,111
scan128_b200_rho0200,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,200000,200,9766,128,4096,2048,4096,4096,1,1,46154,153846,2,2,1545586889,249402,31252,218150,28127,3261,1085340,0,121979,96171,218150,874692,256,566,32411,44770,128
scan128_b200_rho0200,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,200000,200,9766,128,4096,2048,4096,4096,1,1,46154,153846,2,2,1545586889,249263,31479,217784,28227,3383,1085352,0,122478,95306,217784,873711,256,488,32706,44870,112
scan128_b100_rho0200,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,200000,100,9766,128,4096,2048,4096,4096,1,1,120792,79208,2,2,1545561289,249711,31977,217734,28269,3919,1081871,0,121363,96371,217734,871943,256,949,39689,49754,150
scan128_b100_rho0200,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,200000,100,9766,128,4096,2048,4096,4096,1,1,120792,79208,2,2,1545561289,249876,32167,217709,28287,4039,1081108,0,121645,96064,217709,871268,256,420,40563,49681,113
scan128_b100_rho0200,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,200000,100,9766,128,4096,2048,4096,4096,1,1,120792,79208,2,2,1545561289,249630,32298,217332,28603,3874,1081409,0,120947,96385,217332,870616,256,649,41881,50116,134
scan128_b100_rho0200,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,200000,100,9766,128,4096,2048,4096,4096,1,1,120792,79208,2,2,1545561289,249818,32151,217667,28256,4043,1081416,0,121562,96105,217667,871302,256,693,42031,49614,113
scan128_b000_rho0200,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,200000,0,9766,128,4096,2048,4096,4096,1,1,200000,0,1,1,1545535689,249732,30388,219344,27380,3165,1090068,0,121315,98029,219344,878317,256,812,47423,52940,188
scan128_b000_rho0200,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,200000,0,9766,128,4096,2048,4096,4096,1,1,200000,0,1,1,1545535689,249558,30215,219343,27080,3307,1090194,0,122130,97213,219343,878925,256,605,47176,52092,108
scan128_b000_rho0200,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,200000,0,9766,128,4096,2048,4096,4096,1,1,200000,0,1,1,1545535689,251212,30610,220602,27414,3351,1090278,0,122494,98108,220602,878150,256,738,48880,52569,155
scan128_b000_rho0200,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,200000,0,9766,128,4096,2048,4096,4096,1,1,200000,0,1,1,1545535689,249789,30342,219447,27295,3221,1090195,0,121862,97585,219447,878529,256,39,49575,52379,107
scan128_b700_rho0100,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,100000,700,19532,128,4096,2048,4096,4096,1,1,168,99832,17,17,1545714789,252191,28189,224002,25651,2657,2208203,0,122446,101556,224002,888223,256,529,3057,27430,102
scan128_b700_rho0100,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,100000,700,19532,128,4096,2048,4096,4096,1,1,168,99832,17,17,1545714789,248484,27398,221086,25165,2404,2208497,0,120255,100831,221086,889739,256,266,2960,26856,99
scan128_b700_rho0100,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,100000,700,19532,128,4096,2048,4096,4096,1,1,168,99832,17,17,1545714789,247278,27137,220141,24703,2553,2207911,0,120199,99942,220141,890257,256,215,2917,26373,97
scan128_b700_rho0100,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,100000,700,19532,128,4096,2048,4096,4096,1,1,168,99832,17,17,1545714789,245985,27330,218655,25085,2364,2207887,0,119539,99116,218655,888895,256,157,2965,26713,98
scan128_b600_rho0100,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,100000,600,19532,128,4096,2048,4096,4096,1,1,735,99265,9,9,1545689189,249724,26699,223025,24094,2750,2221913,0,121596,101429,223025,893085,256,349,5571,27081,95
scan128_b600_rho0100,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,100000,600,19532,128,4096,2048,4096,4096,1,1,735,99265,9,9,1545689189,250599,25744,224855,22975,2970,2222336,0,125143,99712,224855,897270,256,222,5362,25781,90
scan128_b600_rho0100,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,100000,600,19532,128,4096,2048,4096,4096,1,1,735,99265,9,9,1545689189,250478,25928,224550,23268,2732,2221867,0,124351,100199,224550,896485,256,122,5461,26194,91
scan128_b600_rho0100,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,100000,600,19532,128,4096,2048,4096,4096,1,1,735,99265,9,9,1545689189,253645,27002,226643,24492,2673,2221941,0,126403,100240,226643,893544,256,468,5701,27503,97
scan128_b500_rho0100,RTL-LS-002,0,3,0,4,128,1,2048,4096,65536,1000000,100000,500,19532,128,4096,2048,4096,4096,1,1,0,100000,5,5,1545663589,250280,28205,222075,25325,2995,2203541,0,122605,99470,222075,887306,256,118,9967,30580,99
scan128_b500_rho0100,RTL-LS-002,0,3,1,4,128,1,2048,4096,65536,1000000,100000,500,19532,128,4096,2048,4096,4096,1,1,0,100000,5,5,1545663589,250175,28435,221740,25250,3295,2203431,0,122180,99560,221740,886339,256,752,9971,30378,101
scan128_b500_rho0100,RTL-LS-002,0,3,2,4,128,1,2048,4096,65536,1000000,100000,500,19532,128,4096,2048,4096,4096,1,1,0,100000,5,5,1545663589,249615,28700,220915,25650,3160,2203175,0,121865,99050,220915,885022,256,96,10159,30867,100
scan128_b500_rho0100,RTL-LS-002,0,3,3,4,128,1,2048,4096,65536,1000000,100000,500,19532,128,4096,2048,4096,4096,1,1,0,100000,5,5,1545663589,250810,28345,222465,25560,2910,2203545,0,122970,99495,222465,886986,256,437,10117,30755,101
