run_tag,mode,component,rank,frame,lane,shd,rtl_hits,tlm_hits,delta_hits,is_first_by_frame,notes
component_b000_rho0750_f0261_seed7101,forced_ingress,transaction_deliver_hits,4,194,-1,1,0,9,9,0,
component_b000_rho0750_f0261_seed7101,forced_ingress,transaction_deliver_hits,5,231,-1,23,0,9,9,0,
component_b000_rho0750_f0261_seed7101,forced_ingress,transaction_deliver_hits,6,232,-1,67,0,9,9,0,
component_b000_rho0750_f0261_seed7101,forced_ingress,transaction_deliver_hits,7,258,-1,53,0,9,9,0,
component_b000_rho0750_f0261_seed7101,forced_ingress,transaction_deliver_hits,8,170,-1,16,0,8,8,0,
component_b000_rho0750_f0261_seed7101,forced_ingress,ingress_decision_ticket,1,97,3,118,1,0,-1,1,decision=accept | rtl_ing_rows=1 rtl_drop_rows=0 rtl_lane_credit_min=1 rtl_lane_credit_max=1 rtl_ticket_credit_min=1396 | tlm_ing_rows=1 tlm_lane_credit_min=-966 tlm_effective_min=0 tlm_ticket_credit_min=226 tlm_reasons=rtl_forced_pre
component_b000_rho0750_f0261_seed7101,forced_ingress,ingress_decision_ticket,2,97,3,118,0,1,1,0,decision=drop | rtl_ing_rows=1 rtl_drop_rows=0 rtl_lane_credit_min=1 rtl_lane_credit_max=1 rtl_ticket_credit_min=1396 | tlm_ing_rows=1 tlm_lane_credit_min=-966 tlm_effective_min=0 tlm_ticket_credit_min=226 tlm_reasons=rtl_forced_pre
component_b000_rho0750_f0261_seed7101,forced_ingress,ingress_decision_ticket,3,97,3,119,1,0,-1,0,decision=accept | rtl_ing_rows=1 rtl_drop_rows=0 rtl_lane_credit_min=1 rtl_lane_credit_max=1 rtl_ticket_credit_min=1396 | tlm_ing_rows=1 tlm_lane_credit_min=-966 tlm_effective_min=0 tlm_ticket_credit_min=226 tlm_reasons=rtl_forced_pre
component_b000_rho0750_f0261_seed7101,forced_ingress,ingress_decision_ticket,4,97,3,119,0,1,1,0,decision=drop | rtl_ing_rows=1 rtl_drop_rows=0 rtl_lane_credit_min=1 rtl_lane_credit_max=1 rtl_ticket_credit_min=1396 | tlm_ing_rows=1 tlm_lane_credit_min=-966 tlm_effective_min=0 tlm_ticket_credit_min=226 tlm_reasons=rtl_forced_pre
component_b000_rho0750_f0261_seed7101,forced_ingress,ingress_decision_ticket,5,97,3,120,1,0,-1,0,decision=accept | rtl_ing_rows=1 rtl_drop_rows=0 rtl_lane_credit_min=1 rtl_lane_credit_max=1 rtl_ticket_credit_min=1396 | tlm_ing_rows=1 tlm_lane_credit_min=-966 tlm_effective_min=0 tlm_ticket_credit_min=226 tlm_reasons=rtl_forced_pre
component_b000_rho0750_f0261_seed7101,forced_ingress,ingress_decision_ticket,6,97,3,120,0,1,1,0,decision=drop | rtl_ing_rows=1 rtl_drop_rows=0 rtl_lane_credit_min=1 rtl_lane_credit_max=1 rtl_ticket_credit_min=1396 | tlm_ing_rows=1 tlm_lane_credit_min=-966 tlm_effective_min=0 tlm_ticket_credit_min=226 tlm_reasons=rtl_forced_pre
component_b000_rho0750_f0261_seed7101,forced_ingress,ingress_decision_ticket,7,97,3,124,1,0,-1,0,decision=accept | rtl_ing_rows=1 rtl_drop_rows=0 rtl_lane_credit_min=1 rtl_lane_credit_max=1 rtl_ticket_credit_min=1393 | tlm_ing_rows=1 tlm_lane_credit_min=-966 tlm_effective_min=0 tlm_ticket_credit_min=224 tlm_reasons=rtl_forced_pre
component_b000_rho0750_f0261_seed7101,forced_ingress,ingress_decision_ticket,8,97,3,124,0,1,1,0,decision=drop | rtl_ing_rows=1 rtl_drop_rows=0 rtl_lane_credit_min=1 rtl_lane_credit_max=1 rtl_ticket_credit_min=1393 | tlm_ing_rows=1 tlm_lane_credit_min=-966 tlm_effective_min=0 tlm_ticket_credit_min=224 tlm_reasons=rtl_forced_pre
